TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
A2001,4201,4215,05:42:00,05:42:30,G
A2003,4201,4215,06:02:00,06:02:30,G
A3001,4201,4209,06:12:00,06:12:30,G
A2005,4201,4215,06:21:30,06:22:00,G
A2007,4201,4215,06:36:00,06:36:30,G
A2009,4201,4215,06:49:00,06:49:30,G
A2011,4201,4215,07:00:30,07:01:00,G
A3003,4201,4209,07:09:00,07:09:30,G
A2013,4201,4215,07:13:30,07:14:00,G
A3005,4201,4209,07:19:30,07:20:00,G
A2015,4201,4215,07:25:00,07:25:30,G
A3007,4201,4209,07:30:30,07:31:00,G
A2017,4201,4215,07:35:30,07:36:00,G
A3009,4201,4209,07:42:00,07:42:30,G
A2019,4201,4215,07:49:00,07:49:30,G
A3011,4201,4209,07:55:00,07:55:30,G
A2021,4201,4215,08:00:30,08:01:00,G
A3013,4201,4209,08:06:00,08:06:30,G
A2023,4201,4215,08:11:30,08:12:00,G
A2025,4201,4215,08:18:30,08:19:00,G
A3015,4201,4209,08:23:00,08:23:30,G
A2027,4201,4215,08:31:00,08:31:30,G
A2029,4201,4215,08:38:00,08:38:30,G
A2031,4201,4215,08:50:00,08:50:30,G
A3019,4201,4209,08:56:00,08:56:30,G
A2033,4201,4215,09:01:30,09:02:00,G
A3021,4201,4209,09:09:00,09:09:30,G
A2035,4201,4215,09:14:00,09:14:30,G
A2037,4201,4215,09:20:00,09:20:30,G
A3023,4201,4209,09:26:00,09:26:30,G
A2039,4201,4215,09:31:30,09:32:00,G
A2041,4201,4215,09:39:00,09:39:30,G
A2043,4201,4215,09:49:00,09:49:30,G
A3025,4201,4209,09:55:30,09:56:00,G
A2045,4201,4215,10:01:30,10:02:00,G
A2047,4201,4215,10:08:30,10:09:00,G
A2049,4201,4215,10:21:00,10:21:30,G
A3029,4201,4209,10:29:00,10:29:30,G
A2051,4201,4215,10:33:30,10:34:00,G
A3031,4201,4209,10:38:30,10:39:00,G
A2053,4201,4215,10:43:30,10:44:00,G
A2055,4201,4215,10:52:30,10:53:00,G
A2057,4201,4215,11:01:00,11:01:30,G
A3033,4201,4209,11:09:00,11:09:30,G
A2059,4201,4215,11:16:00,11:16:30,G
A2061,4201,4215,11:24:30,11:25:00,G
A2063,4201,4215,11:38:30,11:39:00,G
A2065,4201,4215,11:49:00,11:49:30,G
A3037,4201,4209,11:54:00,11:54:30,G
A2067,4201,4215,12:00:30,12:01:00,G
A3039,4201,4209,12:07:00,12:07:30,G
A2069,4201,4215,12:13:00,12:13:30,G
A2071,4201,4215,12:21:00,12:21:30,G
A2073,4201,4215,12:29:30,12:30:00,G
A3041,4201,4209,12:36:00,12:36:30,G
A2075,4201,4215,12:42:30,12:43:00,G
A2077,4201,4215,12:54:30,12:55:00,G
A3045,4201,4209,13:01:30,13:02:00,G
A2079,4201,4215,13:10:00,13:10:30,G
A3047,4201,4209,13:17:00,13:17:30,G
A2081,4201,4215,13:23:30,13:24:00,G
A2083,4201,4215,13:32:00,13:32:30,G
A2085,4201,4215,13:41:00,13:41:30,G
A3049,4201,4209,13:49:00,13:49:30,G
A2087,4201,4215,13:55:00,13:55:30,G
A2089,4201,4215,14:07:00,14:07:30,G
A2091,4201,4215,14:14:30,14:15:00,G
A3053,4201,4209,14:21:30,14:22:00,G
A2093,4201,4215,14:29:30,14:30:00,G
A3055,4201,4209,14:37:00,14:37:30,G
A2095,4201,4215,14:44:00,14:44:30,G
A3057,4201,4209,14:51:30,14:52:00,G
A2097,4201,4215,14:58:30,14:59:00,G
A2099,4201,4215,15:09:30,15:10:00,G
A2101,4201,4215,15:23:00,15:23:30,G
A2103,4201,4215,15:31:00,15:31:30,G
A3061,4201,4209,15:36:30,15:37:00,G
A2105,4201,4215,15:41:30,15:42:00,G
A2107,4201,4215,15:49:30,15:50:00,G
A3063,4201,4209,15:56:00,15:56:30,G
A2109,4201,4215,16:02:30,16:03:00,G
A3065,4201,4209,16:09:00,16:09:30,G
A2111,4201,4215,16:14:00,16:14:30,G
A2113,4201,4215,16:21:00,16:21:30,G
A2115,4201,4215,16:34:30,16:35:00,G
A2117,4201,4215,16:41:30,16:42:00,G
A3069,4201,4209,16:47:00,16:47:30,G
A2119,4201,4215,16:52:30,16:53:00,G
A2121,4201,4215,17:01:30,17:02:00,G
A3071,4201,4209,17:10:00,17:10:30,G
A2123,4201,4215,17:14:30,17:15:00,G
A2125,4201,4215,17:22:30,17:23:00,G
A3073,4201,4209,17:29:00,17:29:30,G
A2127,4201,4215,17:34:30,17:35:00,G
A2129,4201,4215,17:41:00,17:41:30,G
A2131,4201,4215,17:56:00,17:56:30,G
A3077,4201,4209,18:02:30,18:03:00,G
A2133,4201,4215,18:09:00,18:09:30,G
A3079,4201,4209,18:13:30,18:14:00,G
A2135,4201,4215,18:21:00,18:21:30,G
A3081,4201,4209,18:29:00,18:29:30,G
A2137,4201,4215,18:35:00,18:35:30,G
A2139,4201,4215,18:42:30,18:43:00,G
A3083,4201,4209,18:49:00,18:49:30,G
A2141,4201,4215,18:54:00,18:54:30,G
A2143,4201,4215,19:01:00,19:01:30,G
A2145,4201,4215,19:14:00,19:14:30,G
A3087,4201,4209,19:19:00,19:19:30,G
A2147,4201,4215,19:24:30,19:25:00,G
A3089,4201,4209,19:29:30,19:30:00,G
A2149,4201,4215,19:34:30,19:35:00,G
A2151,4201,4215,19:41:30,19:42:00,G
A3091,4201,4209,19:49:00,19:49:30,G
A2153,4201,4215,19:53:30,19:54:00,G
A2155,4201,4215,20:01:00,20:01:30,G
A2157,4201,4215,20:14:30,20:15:00,G
A2159,4201,4215,20:22:00,20:22:30,G
A2161,4201,4215,20:33:00,20:33:30,G
A3095,4201,4209,20:38:00,20:38:30,G
A2163,4201,4215,20:43:00,20:43:30,G
A2165,4201,4215,20:50:00,20:50:30,G
A3097,4201,4209,20:55:30,20:56:00,G
A2167,4201,4215,21:01:30,21:02:00,G
A3099,4201,4209,21:09:00,21:09:30,G
A2169,4201,4215,21:14:00,21:14:30,G
A2171,4201,4215,21:22:30,21:23:00,G
A2173,4201,4215,21:30:00,21:30:30,G
A2175,4201,4215,21:38:30,21:39:00,G
A2177,4201,4215,21:49:00,21:49:30,G
A2179,4201,4215,21:56:30,21:57:00,G
A2181,4201,4215,22:04:00,22:04:30,G
A2183,4201,4215,22:11:00,22:11:30,G
A2185,4201,4215,22:18:30,22:19:00,G
A2187,4201,4215,22:29:00,22:29:30,G
A3101,4201,4209,22:34:00,22:34:30,G
A2189,4201,4215,22:39:00,22:39:30,G
A2191,4201,4215,22:49:00,22:49:30,G
A2193,4201,4215,22:58:30,22:59:00,G
A2195,4201,4215,23:09:00,23:09:30,G
A2197,4201,4215,23:17:30,23:18:00,G
A2199,4201,4215,23:25:30,23:26:00,G
A2201,4201,4215,23:34:00,23:34:30,G
A2203,4201,4215,23:48:00,23:48:30,G
A2205,4201,4215,24:02:00,24:02:30,G
A3291,4201,4209,24:10:00,24:10:30,G
A3293,4201,4209,24:22:00,24:22:30,G
