TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K8003,1309,1329,05:11:30,05:12:00,G
K8007,1309,1329,05:31:30,05:32:00,G
K8009,1309,1329,05:48:30,05:49:00,G
K8011,1309,1329,06:05:30,06:06:00,G
K8013,1309,1319,06:19:30,06:20:00,G
K8015,1309,1329,06:37:30,06:38:00,G
K8017,1306,1329,06:56:50,06:57:20,G
K8019,1306,1329,07:20:00,07:20:30,G
K8021,1309,1329,07:37:30,07:38:00,G
K8023,1309,1329,07:50:30,07:51:00,G
K8025,1309,1317,08:04:30,08:05:00,G
K8027,1309,1329,08:25:00,08:25:30,G
K8029,1309,1319,08:51:30,08:52:00,G
K8301,1305,1329,08:57:00,08:57:30,G
K8033,1309,1329,09:24:30,09:25:00,G
K8035,1306,1329,09:48:30,09:49:00,G
K8037,1306,1329,10:11:50,10:12:20,G
K8039,1306,1329,10:25:50,10:26:20,G
K8041,1309,1329,10:49:30,10:50:00,G
K8043,1306,1329,11:18:30,11:19:00,G
K8045,1309,1329,11:41:30,11:42:00,G
K8047,1309,1329,12:02:30,12:03:00,G
K8049,1309,1329,12:31:30,12:32:00,G
K8051,1309,1329,12:53:30,12:54:00,G
K8053,1309,1329,13:15:30,13:16:00,G
K8055,1309,1329,13:41:30,13:42:00,G
K8057,1306,1329,14:09:50,14:10:20,G
K8059,1309,1329,14:32:30,14:33:00,G
K8063,1309,1329,14:59:30,15:00:00,G
K8065,1309,1329,15:20:30,15:21:00,G
K8067,1309,1329,15:43:30,15:44:00,G
K8069,1309,1329,16:06:30,16:07:00,G
K8071,1309,1329,16:36:30,16:37:00,G
K8073,1309,1329,17:06:30,17:07:00,G
K8077,1309,1317,17:31:30,17:32:00,G
K8079,1309,1329,17:43:30,17:44:00,G
K8081,1309,1329,18:05:30,18:06:00,G
K8083,1309,1329,18:31:30,18:32:00,G
K8085,1309,1329,18:50:30,18:51:00,G
K8087,1309,1329,19:01:30,19:02:00,G
K8089,1306,1329,19:12:00,19:12:30,G
K8091,1309,1329,19:35:30,19:36:00,G
K8093,1309,1329,19:56:30,19:57:00,G
K8095,1309,1329,20:16:30,20:17:00,G
K8303,1305,1329,20:44:00,20:44:30,G
K8101,1309,1329,21:05:30,21:06:00,G
K8103,1309,1329,21:26:30,21:27:00,G
K8105,1309,1329,21:56:30,21:57:00,G
K8107,1306,1329,22:19:50,22:20:20,G
K8109,1309,1329,22:38:30,22:39:00,G
K8111,1309,1317,22:53:30,22:54:00,G
K8113,1309,1329,23:17:30,23:18:00,G
K8115,1309,1319,23:31:30,23:32:00,G
K8117,1306,1319,23:55:50,23:56:20,G
