TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
6001,2640,2648,05:33:20,05:33:50,G
6003,2632,2648,05:47:00,05:47:30,G
6005,2627,2648,06:00:20,06:00:50,G
6007,2617,2648,06:14:40,06:15:10,G
6009,2614,2648,06:25:30,06:26:00,G
6011,2611,2648,06:36:20,06:36:50,G
6013,2611,2648,06:47:20,06:47:50,G
6015,2611,2648,06:56:10,06:56:40,G
6017,2611,2648,07:04:50,07:05:20,G
6019,2611,2648,07:12:20,07:12:50,G
6021,2611,2648,07:19:50,07:20:20,G
6023,2611,2648,07:26:50,07:27:20,G
6025,2611,2648,07:33:50,07:34:20,G
6027,2611,2648,07:40:50,07:41:20,G
6029,2611,2648,07:47:50,07:48:20,G
6031,2611,2648,07:54:50,07:55:20,G
6033,2611,2648,08:01:50,08:02:20,G
6035,2611,2648,08:07:50,08:08:20,G
6037,2611,2648,08:13:50,08:14:20,G
6039,2611,2648,08:19:50,08:20:20,G
6041,2617,2648,08:23:40,08:24:10,G
6043,2611,2648,08:26:50,08:27:20,G
6045,2611,2648,08:31:20,08:31:50,G
6047,2611,2648,08:35:50,08:36:20,G
6049,2611,2648,08:39:50,08:40:20,G
6051,2611,2648,08:43:50,08:44:20,G
6053,2611,2648,08:47:50,08:48:20,G
6055,2611,2648,08:51:50,08:52:20,G
6057,2611,2648,08:55:50,08:56:20,G
6059,2611,2648,08:59:50,09:00:20,G
6061,2611,2648,09:03:50,09:04:20,G
6063,2611,2648,09:07:50,09:08:20,G
6065,2611,2648,09:11:50,09:12:20,G
6067,2611,2648,09:15:50,09:16:20,G
6069,2611,2648,09:19:50,09:20:20,G
6071,2611,2648,09:23:50,09:24:20,G
6073,2611,2648,09:28:20,09:28:50,G
6075,2611,2648,09:32:50,09:33:20,G
6077,2611,2648,09:37:20,09:37:50,G
6079,2611,2648,09:41:20,09:41:50,G
6081,2611,2648,09:44:50,09:45:20,G
6083,2611,2648,09:48:20,09:48:50,G
6085,2611,2648,09:51:50,09:52:20,G
6087,2611,2648,09:55:50,09:56:20,G
6089,2611,2648,09:59:50,10:00:20,G
6091,2611,2648,10:03:50,10:04:20,G
6093,2611,2648,10:07:50,10:08:20,G
6095,2611,2648,10:11:50,10:12:20,G
6097,2611,2648,10:16:50,10:17:20,G
6099,2611,2648,10:21:50,10:22:20,G
6101,2611,2648,10:28:10,10:28:40,G
6103,2611,2648,10:33:10,10:33:40,G
6105,2611,2648,10:39:10,10:39:40,G
6107,2611,2648,10:45:10,10:45:40,G
6109,2611,2648,10:51:10,10:51:40,G
6111,2611,2648,10:58:10,10:58:40,G
6113,2611,2648,11:05:10,11:05:40,G
6115,2611,2648,11:12:10,11:12:40,G
6117,2611,2648,11:19:10,11:19:40,G
6119,2611,2648,11:26:10,11:26:40,G
6121,2611,2648,11:33:10,11:33:40,G
6123,2611,2648,11:40:10,11:40:40,G
6125,2611,2648,11:47:10,11:47:40,G
6127,2611,2648,11:54:10,11:54:40,G
6129,2611,2648,12:01:10,12:01:40,G
6131,2611,2648,12:08:10,12:08:40,G
6133,2611,2648,12:15:10,12:15:40,G
6135,2611,2648,12:22:10,12:22:40,G
6137,2611,2648,12:29:10,12:29:40,G
6139,2611,2648,12:36:10,12:36:40,G
6141,2611,2648,12:43:10,12:43:40,G
6143,2611,2648,12:50:10,12:50:40,G
6145,2611,2648,12:57:10,12:57:40,G
6147,2611,2648,13:04:10,13:04:40,G
6149,2611,2648,13:11:10,13:11:40,G
6151,2611,2648,13:18:10,13:18:40,G
6153,2611,2648,13:25:10,13:25:40,G
6155,2611,2648,13:32:10,13:32:40,G
6157,2611,2648,13:39:10,13:39:40,G
6159,2611,2648,13:46:10,13:46:40,G
6161,2611,2648,13:53:10,13:53:40,G
6163,2611,2648,14:00:10,14:00:40,G
6165,2611,2648,14:07:10,14:07:40,G
6167,2611,2648,14:14:10,14:14:40,G
6169,2611,2648,14:21:10,14:21:40,G
6171,2611,2648,14:28:10,14:28:40,G
6173,2611,2648,14:35:10,14:35:40,G
6175,2611,2648,14:42:10,14:42:40,G
6177,2611,2648,14:49:10,14:49:40,G
6179,2611,2648,14:56:10,14:56:40,G
6181,2611,2648,15:03:10,15:03:40,G
6183,2611,2648,15:10:10,15:10:40,G
6185,2611,2648,15:17:10,15:17:40,G
6187,2611,2648,15:24:10,15:24:40,G
6189,2611,2648,15:31:10,15:31:40,G
