TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
8304,2827,2811,25:00:30,G
8302,2827,2811,24:41:30,G
8300,2827,2811,24:23:30,G
8298,2827,2811,24:08:30,G
8296,2827,2811,23:55:30,G
8294,2827,2811,23:43:30,G
8292,2827,2811,23:32:30,G
8290,2827,2811,23:21:30,G
8288,2827,2811,23:11:30,G
8286,2827,2811,23:00:30,G
8284,2827,2811,22:50:30,G
8282,2827,2811,22:40:30,G
8280,2827,2811,22:31:30,G
8278,2827,2811,22:23:30,G
8276,2827,2811,22:15:30,G
8274,2827,2811,22:06:30,G
8272,2827,2811,21:57:30,G
8256,2827,2811,20:51:30,G
8254,2827,2811,20:43:30,G
8252,2827,2811,20:35:30,G
8250,2827,2811,20:27:30,G
8248,2827,2811,20:19:30,G
8246,2827,2811,20:11:30,G
8244,2827,2811,20:04:30,G
8242,2827,2811,19:57:30,G
8240,2827,2811,19:50:30,G
8238,2827,2811,19:44:30,G
8236,2827,2811,19:37:30,G
8234,2827,2811,19:31:30,G
8232,2827,2811,19:25:30,G
8230,2827,2811,19:19:30,G
8228,2827,2811,19:13:30,G
8226,2827,2811,19:07:30,G
8224,2827,2811,19:01:30,G
8222,2827,2811,18:55:30,G
8220,2827,2811,18:49:30,G
8218,2827,2811,18:43:30,G
8216,2827,2811,18:37:30,G
8214,2827,2811,18:31:30,G
8212,2827,2811,18:25:30,G
8210,2827,2811,18:19:30,G
8208,2827,2811,18:13:30,G
8206,2827,2811,18:07:30,G
8204,2827,2811,18:01:30,G
8202,2827,2811,17:55:30,G
8200,2827,2811,17:48:30,G
8198,2827,2811,17:40:30,G
8196,2827,2811,17:32:30,G
8194,2827,2811,17:24:30,G
8192,2827,2811,17:16:30,G
8190,2827,2811,17:08:30,G
8188,2827,2811,17:00:30,G
8186,2827,2811,16:52:30,G
8178,2827,2811,16:20:30,G
8176,2827,2811,16:12:30,G
8174,2827,2811,16:04:30,G
8172,2827,2811,15:56:30,G
8170,2827,2811,15:48:30,G
8168,2827,2811,15:40:30,G
8166,2827,2811,15:32:30,G
8164,2827,2811,15:24:30,G
8162,2827,2811,15:16:30,G
8160,2827,2811,15:08:30,G
8158,2827,2811,15:00:30,G
8156,2827,2811,14:52:30,G
8154,2827,2811,14:44:30,G
8152,2827,2811,14:36:30,G
8150,2827,2811,14:28:30,G
8148,2827,2811,14:20:30,G
8146,2827,2811,14:12:30,G
8144,2827,2811,14:04:30,G
8142,2827,2811,13:56:30,G
8140,2827,2811,13:48:30,G
8138,2827,2811,13:40:30,G
8136,2827,2811,13:32:30,G
8134,2827,2811,13:24:30,G
8132,2827,2811,13:16:30,G
8130,2827,2811,13:08:30,G
8128,2827,2811,13:00:30,G
8126,2827,2811,12:52:30,G
8124,2827,2811,12:44:30,G
8122,2827,2811,12:36:30,G
8120,2827,2811,12:28:30,G
8118,2827,2811,12:20:30,G
8116,2827,2811,12:12:30,G
8270,2827,2811,21:48:30,G
8268,2827,2811,21:39:30,G
8266,2827,2811,21:31:30,G
8264,2827,2811,21:23:30,G
8262,2827,2811,21:15:30,G
8260,2827,2811,21:07:30,G
8258,2827,2811,20:59:30,G
8114,2827,2811,12:04:30,G
8112,2827,2811,11:56:30,G
8110,2827,2811,11:48:30,G
8108,2827,2811,11:40:30,G
8094,2827,2811,10:44:30,G
8092,2827,2811,10:36:30,G
8090,2827,2811,10:28:30,G
8088,2827,2811,10:20:30,G
8086,2827,2811,10:12:30,G
8084,2827,2811,10:04:30,G
8082,2827,2811,09:56:30,G
8080,2827,2811,09:48:30,G
8078,2827,2811,09:41:30,G
8076,2827,2811,09:34:30,G
8074,2827,2811,09:27:30,G
8072,2827,2811,09:20:30,G
8070,2827,2811,09:13:30,G
8068,2827,2811,09:06:30,G
8066,2827,2811,08:59:30,G
8064,2827,2811,08:53:30,G
8062,2827,2811,08:47:30,G
8060,2827,2811,08:42:30,G
8058,2827,2811,08:37:30,G
8056,2827,2811,08:32:30,G
8054,2827,2811,08:28:00,G
8052,2827,2811,08:23:30,G
8050,2827,2811,08:19:00,G
8048,2827,2811,08:14:30,G
8046,2827,2811,08:10:00,G
8044,2827,2811,08:05:30,G
8042,2827,2811,08:01:00,G
8040,2827,2811,07:56:00,G
8038,2827,2811,07:51:00,G
8036,2827,2811,07:46:00,G
8034,2827,2811,07:41:00,G
8032,2827,2811,07:36:00,G
8184,2827,2811,16:44:30,G
8182,2827,2811,16:36:30,G
8180,2827,2811,16:28:30,G
8030,2827,2811,07:30:30,G
8028,2827,2811,07:25:30,G
8026,2827,2811,07:19:30,G
8024,2827,2811,07:13:30,G
8010,2827,2811,06:21:30,G
8008,2827,2811,06:11:30,G
8006,2827,2811,06:01:20,G
8004,2818,2811,05:50:40,G
8002,2815,2811,05:37:50,G
8106,2827,2811,11:32:30,G
8104,2827,2811,11:24:30,G
8102,2827,2811,11:16:30,G
8100,2827,2811,11:08:30,G
8098,2827,2811,11:00:30,G
8096,2827,2811,10:52:30,G
8022,2827,2811,07:07:30,G
8020,2827,2811,07:01:30,G
8018,2827,2811,06:55:30,G
8016,2827,2811,06:48:30,G
8014,2827,2811,06:40:30,G
8012,2827,2811,06:31:30,G
