TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K5004,1208,1284,05:10:00,G
K5008,1210,1284,05:31:00,G
K5010,1219,1284,05:59:00,G
K5012,1219,1275,06:09:00,G
K5014,1219,1284,06:19:40,G
K5016,1219,1284,06:31:00,G
K5018,1219,1284,06:42:30,G
K5020,1219,1284,06:59:00,G
K5702,1219,1284,07:10:00,D
K5024,1219,1284,07:15:30,G
K5026,1219,1284,07:23:00,G
K5704,1219,1284,07:34:00,D
K5852,1219,1267,07:40:00,D
K5032,1219,1284,07:44:30,G
K5034,1219,1275,07:55:40,G
K5036,1210,1284,08:09:00,G
K5854,1219,1267,08:16:30,D
K5038,1219,1284,08:24:30,G
K5040,1219,1284,08:32:00,G
K5042,1219,1284,08:37:40,G
K5044,1210,1284,08:44:00,G
K5246,1208,1284,08:59:20,G
K5046,1220,1284,09:16:00,G
K5048,1210,1284,09:25:30,G
K5050,1219,1284,09:36:20,G
K5052,1208,1284,09:56:00,G
K5054,1219,100C,10:08:00,G
K5056,1208,1284,10:24:00,G
K5058,1219,1284,10:34:00,G
K5060,1208,1284,10:48:30,G
K5062,1219,1284,11:13:30,G
K5064,1208,1284,11:27:00,G
K5066,1220,1284,11:38:30,G
K5068,1208,1275,11:59:30,G
K5070,1219,1284,12:10:10,G
K5072,1208,1284,12:22:30,G
K5074,1219,1284,12:36:30,G
K5076,1208,1275,12:58:00,G
K5078,1219,1284,13:11:30,G
K5080,1208,1284,13:25:00,G
K5082,1219,1284,13:36:00,G
K5084,1208,1284,13:54:00,G
K5086,1219,1284,14:10:30,G
K5088,1208,1284,14:28:00,G
K5090,1219,1284,14:38:00,G
K5092,1208,1284,14:58:30,G
K5094,1219,1284,15:12:30,G
K5096,1208,1284,15:29:20,G
K5098,1219,1284,15:37:30,G
K5100,1208,1284,15:49:30,G
K5102,1219,1284,16:11:00,G
K5104,1208,1284,16:27:00,G
K5106,1219,1267,16:36:00,G
K5108,1208,1284,16:43:00,G
K5110,1219,1284,16:55:00,G
K5112,1208,100C,17:03:00,G
K5114,1219,1284,17:14:00,G
K5116,1208,1284,17:23:20,G
K5118,1219,1284,17:32:30,G
K5706,1210,1284,17:48:30,D
K5120,1220,1275,17:56:00,G
K5122,1208,1284,18:09:30,G
K5124,1219,1284,18:16:30,G
K5708,1208,1284,18:25:30,D
K5126,1219,1284,18:35:00,G
K5128,1208,1284,18:55:30,G
K5130,1219,1284,19:10:00,G
K5272,1208,100C,19:17:00,G
K5132,1219,1284,19:31:00,G
K5134,1210,1275,19:37:50,G
K5136,1219,1284,19:44:30,G
K5138,1208,1284,19:54:00,G
K5140,1219,1284,20:11:00,G
K5142,1208,1284,20:30:00,G
K5146,1219,1284,20:44:30,G
K5148,1208,1275,20:57:30,G
K5150,1220,1284,21:11:00,G
K5152,1219,1284,21:26:00,G
K5154,1219,1284,21:41:30,G
K5156,1208,1284,22:06:30,G
K5158,1219,1271,22:19:00,G
K5160,1219,1284,22:33:40,G
K5162,1208,1284,22:55:30,G
K5164,1219,100C,23:12:40,G
K5166,1208,1271,23:28:00,G
K5168,1219,100C,23:45:00,G
K5170,1219,1014,24:15:00,G
