TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K6010,1846,102C,05:27:20,05:27:40,G
K6014,1846,102C,05:47:20,05:47:40,G
K6018,1846,102C,06:07:20,06:07:40,G
K6022,1846,102C,06:27:20,06:27:40,G
K6028,1846,102C,06:47:20,06:47:40,G
K6032,1846,102C,07:07:20,07:07:40,G
K6038,1846,102C,07:27:20,07:27:40,G
K6044,1846,102C,07:47:20,07:47:40,G
K6048,1846,102C,08:07:20,08:07:40,G
K6052,1846,102C,08:24:20,08:24:40,G
K6056,1846,102C,08:39:20,08:39:40,G
K6060,1846,102C,08:54:20,08:54:40,G
K6064,1846,102C,09:08:20,09:08:40,G
K6068,1846,102C,09:22:20,09:22:40,G
K6072,1846,102C,09:36:20,09:36:40,G
K6078,1846,102C,09:57:20,09:57:40,G
K6082,1846,102C,10:11:20,10:11:40,G
K6086,1846,102C,10:25:20,10:25:40,G
K6090,1846,102C,10:39:20,10:39:40,G
K6096,1846,102C,11:00:20,11:00:40,G
K6100,1846,102C,11:14:20,11:14:40,G
K6104,1846,102C,11:28:20,11:28:40,G
K6108,1846,102C,11:42:20,11:42:40,G
K6112,1846,102C,11:56:20,11:56:40,G
K6116,1846,102C,12:10:20,12:10:40,G
K6120,1846,102C,12:24:20,12:24:40,G
K6124,1846,102C,12:38:20,12:38:40,G
K6128,1846,102C,12:52:20,12:52:40,G
K6132,1846,102C,13:06:20,13:06:40,G
K6136,1846,102C,13:20:20,13:20:40,G
K6140,1846,102C,13:34:20,13:34:40,G
K6144,1846,102C,13:48:20,13:48:40,G
K6148,1846,102C,14:02:20,14:02:40,G
K6152,1846,102C,14:16:20,14:16:40,G
K6156,1846,102C,14:30:20,14:30:40,G
K6160,1846,102C,14:44:20,14:44:40,G
K6164,1846,102C,14:58:20,14:58:40,G
K6168,1846,102C,15:12:20,15:12:40,G
K6172,1846,102C,15:26:20,15:26:40,G
K6176,1846,102C,15:40:20,15:40:40,G
K6180,1846,102C,15:54:20,15:54:40,G
K6184,1846,102C,16:08:20,16:08:40,G
K6188,1846,102C,16:22:20,16:22:40,G
K6192,1846,102C,16:36:20,16:36:40,G
K6196,1846,102C,16:50:20,16:50:40,G
K6200,1846,102C,17:04:20,17:04:40,G
K6204,1846,102C,17:18:20,17:18:40,G
K6208,1846,102C,17:33:20,17:33:40,G
K6212,1846,102C,17:47:20,17:47:40,G
K6216,1846,102C,18:01:20,18:01:40,G
K6220,1846,102C,18:15:20,18:15:40,G
K6224,1846,102C,18:30:20,18:30:40,G
K6228,1846,102C,18:46:20,18:46:40,G
K6232,1846,102C,19:04:20,19:04:40,G
K6234,1846,102C,19:13:20,19:13:40,G
K6238,1846,102C,19:27:20,19:27:40,G
K6240,1846,102C,19:41:20,19:41:40,G
K6242,1846,102C,19:54:20,19:54:40,G
K6246,1846,102C,20:07:20,20:07:40,G
K6248,1846,1862,20:17:20,20:17:40,G
K6250,1846,102C,20:27:20,20:27:40,G
K6254,1846,102C,20:47:20,20:47:40,G
K6256,1846,102C,21:02:20,21:02:40,G
K6260,1846,102C,21:22:20,21:22:40,G
K6264,1846,102C,21:43:20,21:43:40,G
K6266,1846,102C,21:58:20,21:58:40,G
K6268,1846,102C,22:12:20,22:12:40,G
K6270,1846,102C,22:27:20,22:27:40,G
K6272,1846,102C,22:47:20,22:47:40,G
K6274,1846,102C,23:07:20,23:07:40,G
K6276,1846,1862,23:27:20,23:27:40,G
K6278,1846,1862,23:47:20,23:47:40,G
K6280,1846,1862,24:12:20,24:12:40,G
