TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4502K,1762,0409,00:00:00,G
4504,1762,0409,00:00:00,G
4506K,1762,0409,00:00:00,G
4508K,1762,0409,00:00:00,G
4510,1762,0409,00:00:00,G
4512K,1762,0409,00:00:00,G
4514K,1762,0409,00:00:00,G
4516K,1762,0409,00:00:00,G
4518,1762,0409,00:00:00,G
4520,1762,0409,00:00:00,G
4522K,1762,0409,00:00:00,G
4524K,1762,0409,00:00:00,G
4526,1762,0409,00:00:00,G
4528,1762,0409,00:00:00,G
4530K,1762,0409,00:00:00,G
4532,1762,0409,00:00:00,G
4534,1762,0409,00:00:00,G
4536,1762,0409,00:00:00,G
4538,1762,0409,00:00:00,G
4540K,1762,0409,00:00:00,G
4542K,1762,0409,00:00:00,G
4544K,1762,0409,00:00:00,G
4546K,1762,0409,00:00:00,G
4548,1762,0409,00:00:00,G
4550K,1762,0409,00:00:00,G
4552K,1762,0409,00:00:00,G
4554K,1762,0409,00:00:00,G
4556,1762,0409,00:00:00,G
4558K,1762,0409,00:00:00,G
4560K,1762,0409,00:00:00,G
4562K,1762,0409,00:00:00,G
4564K,1762,0409,00:00:00,G
4566K,1762,0409,00:00:00,G
4568K,1762,0409,00:00:00,G
4570K,1762,0409,00:00:00,G
4572K,1762,0409,00:00:00,G
4574,1762,0409,00:00:00,G
4576K,1762,0409,00:00:00,G
4578,1762,0409,00:00:00,G
4580K,1762,0409,00:00:00,G
4582,1762,0409,00:00:00,G
4584,1762,0409,00:00:00,G
4586,1762,0409,00:00:00,G
4588K,1762,0409,00:00:00,G
4590,1762,0409,00:00:00,G
4592K,1762,0409,00:00:00,G
4594K,1762,0409,00:00:00,G
4596K,1762,0409,00:00:00,G
4598K,1762,0409,00:00:00,G
4600,1762,0409,00:00:00,G
4602K,1762,0409,00:00:00,G
4604K,1762,0409,00:00:00,G
4606K,1762,0409,00:00:00,G
4608,1762,0409,00:00:00,G
4610K,1762,0409,00:00:00,G
4612K,1762,0409,00:00:00,G
4614K,1762,0409,00:00:00,G
4616K,1762,0409,00:00:00,G
4618K,1762,0409,00:00:00,G
4620K,1762,0409,00:00:00,G
4622K,1762,0409,00:00:00,G
4624K,1762,0409,00:00:00,G
4626,1762,0409,00:00:00,G
4628K,1762,0409,00:00:00,G
4630K,1762,0409,00:00:00,G
4632K,1762,0409,00:00:00,G
4634,1762,0409,00:00:00,G
4636,1762,0409,00:00:00,G
4638K,1762,0409,00:00:00,G
4640K,1762,0409,00:00:00,G
4642K,1762,0409,00:00:00,G
4644K,1762,0409,00:00:00,G
4646,1762,0409,00:00:00,G
4648K,1762,0409,00:00:00,G
4650K,1762,0409,00:00:00,G
4652,1762,0409,00:00:00,G
4654K,1762,0409,00:00:00,G
4656K,1762,0409,00:00:00,G
4658K,1762,0409,00:00:00,G
4660K,1762,0409,00:00:00,G
4662K,1762,0409,00:00:00,G
4664K,1762,0409,00:00:00,G
4666K,1762,0409,00:00:00,G
4668,1762,0409,00:00:00,G
4670K,1762,0409,00:00:00,G
4672,1762,0409,00:00:00,G
4674K,1762,0409,00:00:00,G
4676,1762,0409,00:00:00,G
4678,1762,0409,00:00:00,G
4680,1762,0409,00:00:00,G
4682K,1762,0409,00:00:00,G
4684,1762,0409,00:00:00,G
4686,1762,0419,00:00:00,G
4688K,1762,1458,00:00:00,G
4690,1762,0433,00:00:00,G
4692K,1762,1458,00:00:00,G
