TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
5007,2518,2554,05:48:00,05:48:20,G
5515,2518,2561,05:55:00,05:55:20,G
5009,2511,2554,06:01:40,06:02:00,G
5519,2511,2561,06:08:40,06:09:00,G
5011,2511,2554,06:14:40,06:15:00,G
5523,2511,2561,06:20:40,06:21:00,G
5013,2511,2554,06:26:40,06:27:00,G
5527,2511,2561,06:32:40,06:33:00,G
5015,2511,2554,06:38:40,06:39:00,G
5531,2511,2561,06:44:40,06:45:00,G
5017,2511,2554,06:50:40,06:51:00,G
5535,2511,2561,06:55:40,06:56:00,G
5019,2511,2554,07:00:40,07:01:00,G
5539,2511,2561,07:05:40,07:06:00,G
5021,2511,2554,07:10:40,07:11:00,G
5543,2511,2561,07:15:40,07:16:00,G
5023,2511,2554,07:20:40,07:21:00,G
5545,2511,2561,07:25:30,07:25:50,G
5025,2511,2554,07:29:30,07:29:50,G
5547,2511,2561,07:33:30,07:33:50,G
5027,2511,2554,07:37:30,07:37:50,G
5549,2511,2561,07:41:30,07:41:50,G
5029,2511,2554,07:45:30,07:45:50,G
5551,2511,2561,07:48:30,07:48:50,G
5031,2511,2554,07:51:30,07:51:50,G
5553,2511,2561,07:54:30,07:54:50,G
5033,2511,2554,07:57:30,07:57:50,G
5555,2511,2561,08:00:30,08:00:50,G
5035,2511,2554,08:03:30,08:03:50,G
5557,2511,2561,08:06:30,08:06:50,G
5037,2511,2554,08:09:30,08:09:50,G
5559,2511,2561,08:12:10,08:12:40,G
5039,2511,2554,08:14:40,08:15:10,G
5561,2511,2561,08:17:10,08:17:40,G
5041,2511,2554,08:19:40,08:20:10,G
5563,2511,2561,08:22:10,08:22:40,G
5043,2511,2554,08:24:40,08:25:10,G
5565,2511,2561,08:27:10,08:27:40,G
5045,2511,2554,08:29:40,08:30:10,G
5567,2511,2561,08:32:10,08:32:40,G
5047,2511,2554,08:34:40,08:35:10,G
5569,2511,2561,08:37:10,08:37:40,G
5049,2511,2554,08:39:40,08:40:10,G
5571,2511,2561,08:42:40,08:43:10,G
5051,2511,2554,08:45:40,08:46:10,G
5573,2511,2561,08:48:40,08:49:10,G
5053,2511,2554,08:51:40,08:52:10,G
5575,2511,2561,08:54:40,08:55:10,G
5055,2511,2554,08:57:40,08:58:10,G
5577,2511,2561,09:01:30,09:01:50,G
5057,2511,2554,09:05:30,09:05:50,G
5579,2511,2561,09:09:30,09:09:50,G
5059,2511,2554,09:14:30,09:14:50,G
5581,2511,2561,09:19:30,09:19:50,G
5061,2511,2554,09:24:30,09:24:50,G
5583,2511,2561,09:29:30,09:29:50,G
5063,2511,2554,09:34:30,09:34:50,G
5585,2511,2561,09:39:30,09:39:50,G
5065,2511,2554,09:44:40,09:45:00,G
5587,2511,2561,09:50:40,09:51:00,G
5067,2511,2554,09:56:40,09:57:00,G
5589,2511,2561,10:02:40,10:03:00,G
5069,2511,2554,10:08:40,10:09:00,G
5591,2511,2561,10:14:40,10:15:00,G
5071,2511,2554,10:20:40,10:21:00,G
5593,2511,2561,10:26:40,10:27:00,G
5073,2511,2554,10:32:40,10:33:00,G
5595,2511,2561,10:38:40,10:39:00,G
5075,2511,2554,10:44:40,10:45:00,G
5597,2511,2561,10:50:40,10:51:00,G
5077,2511,2554,10:56:40,10:57:00,G
5599,2511,2561,11:02:40,11:03:00,G
5079,2511,2554,11:08:40,11:09:00,G
5601,2511,2561,11:14:40,11:15:00,G
5081,2511,2554,11:20:40,11:21:00,G
5603,2511,2561,11:26:40,11:27:00,G
5083,2511,2554,11:32:40,11:33:00,G
5605,2511,2561,11:38:40,11:39:00,G
5085,2511,2554,11:44:40,11:45:00,G
5607,2511,2561,11:50:40,11:51:00,G
5087,2511,2554,11:56:40,11:57:00,G
5609,2511,2561,12:02:40,12:03:00,G
5089,2511,2554,12:08:40,12:09:00,G
5611,2511,2561,12:14:40,12:15:00,G
5091,2511,2554,12:20:40,12:21:00,G
5613,2511,2561,12:26:40,12:27:00,G
5093,2511,2554,12:32:40,12:33:00,G
5615,2511,2561,12:38:40,12:39:00,G
5095,2511,2554,12:44:40,12:45:00,G
5617,2511,2561,12:50:40,12:51:00,G
5097,2511,2554,12:56:40,12:57:00,G
5619,2511,2561,13:02:40,13:03:00,G
5099,2511,2554,13:08:40,13:09:00,G
5621,2511,2561,13:14:40,13:15:00,G
5101,2511,2554,13:20:40,13:21:00,G
5623,2511,2561,13:26:40,13:27:00,G
5103,2511,2554,13:32:40,13:33:00,G
5625,2511,2561,13:38:40,13:39:00,G
5105,2511,2554,13:44:40,13:45:00,G
5627,2511,2561,13:50:40,13:51:00,G
5107,2511,2554,13:56:40,13:57:00,G
5629,2511,2561,14:02:40,14:03:00,G
5109,2511,2554,14:08:40,14:09:00,G
5631,2511,2561,14:14:40,14:15:00,G
5111,2511,2554,14:20:40,14:21:00,G
5633,2511,2561,14:26:40,14:27:00,G
5113,2511,2554,14:32:40,14:33:00,G
5635,2511,2561,14:38:40,14:39:00,G
5115,2511,2554,14:44:40,14:45:00,G
5637,2511,2561,14:50:40,14:51:00,G
5117,2511,2554,14:56:40,14:57:00,G
5639,2511,2561,15:02:40,15:03:00,G
5119,2511,2554,15:08:40,15:09:00,G
5641,2511,2561,15:14:40,15:15:00,G
5121,2511,2554,15:20:40,15:21:00,G
5643,2511,2561,15:26:40,15:27:00,G
