TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
7232,2761,2712,16:18:00,G
7346,2761,2712,20:41:00,G
7344,2752,2712,20:37:00,G
7342,2761,2712,20:33:00,G
7408,2761,2712,23:55:00,G
7404,2752,2712,23:40:00,G
7400,2761,2712,23:26:00,G
7396,2761,2712,23:12:00,G
7392,2761,2712,22:58:00,G
7388,2761,2712,22:46:00,G
7386,2752,2712,22:40:00,G
7382,2761,2712,22:28:00,G
7380,2761,2712,22:22:00,G
7376,2761,2712,22:10:00,G
7374,2761,2712,22:04:00,G
7370,2752,2712,21:52:00,G
7368,2761,2712,21:46:00,G
7364,2761,2712,21:34:00,G
7362,2752,2712,21:28:00,G
7358,2761,2712,21:16:00,G
7356,2761,2712,21:10:00,G
7352,2752,2712,20:58:00,G
7350,2761,2712,20:52:00,G
7202,2752,2712,14:48:00,G
7200,2761,2712,14:42:00,G
7196,2761,2712,14:30:00,G
7194,2752,2712,14:24:00,G
7190,2752,2712,14:12:00,G
7092,2761,2712,09:51:00,G
7090,2761,2712,09:48:00,G
7088,2752,2712,09:45:00,G
7082,2752,2712,09:36:00,G
7080,2761,2712,09:33:00,G
7076,2752,2712,09:27:00,G
7074,2761,2712,09:24:00,G
7072,2761,2712,09:21:00,G
7068,2761,2712,09:15:00,G
7066,2761,2712,09:12:00,G
7064,2752,2712,09:09:00,G
7060,2761,2712,09:01:00,G
7056,2761,2712,08:53:00,G
7052,2752,2712,08:45:00,G
7048,2761,2712,08:37:00,G
7044,2761,2712,08:29:00,G
7040,2752,2712,08:21:00,G
7036,2761,2712,08:11:00,G
7270,2752,2712,18:12:00,G
7266,2752,2712,18:00:00,G
7262,2752,2712,17:48:00,G
7032,2761,2712,08:01:00,G
7028,2761,2712,07:50:00,G
7024,2761,2712,07:38:00,G
7020,2761,2712,07:25:00,G
7152,2761,2712,12:18:00,G
7148,2752,2712,12:06:00,G
7146,2761,2712,12:00:00,G
7142,2761,2712,11:48:00,G
7140,2761,2712,11:42:00,G
7136,2752,2712,11:30:00,G
7134,2761,2712,11:24:00,G
7130,2761,2712,11:12:00,G
7128,2761,2712,11:06:00,G
7124,2761,2712,10:54:00,G
7120,2761,2712,10:43:00,G
7118,2752,2712,10:39:00,G
7116,2761,2712,10:35:00,G
7112,2752,2712,10:27:00,G
7110,2761,2712,10:23:00,G
7106,2752,2712,10:15:00,G
7104,2761,2712,10:11:00,G
7100,2752,2712,10:03:00,G
7098,2761,2712,10:00:00,G
7096,2761,2712,09:57:00,G
7188,2761,2712,14:06:00,G
7184,2761,2712,13:54:00,G
7182,2752,2712,13:48:00,G
7178,2752,2712,13:36:00,G
7176,2761,2712,13:30:00,G
7172,2761,2712,13:18:00,G
7170,2752,2712,13:12:00,G
7166,2752,2712,13:00:00,G
7162,2752,2712,12:48:00,G
7158,2752,2712,12:36:00,G
7156,2761,2712,12:30:00,G
7016,2761,2712,07:10:00,G
7338,2761,2712,20:25:00,G
7336,2752,2712,20:21:00,G
7332,2761,2712,20:13:00,G
7330,2752,2712,20:09:00,G
7326,2752,2712,20:02:00,G
7324,2761,2712,19:58:30,G
7322,2752,2712,19:55:00,G
7318,2752,2712,19:48:00,G
7316,2761,2712,19:44:30,G
7312,2752,2712,19:37:30,G
7310,2761,2712,19:34:00,G
7308,2752,2712,19:30:30,G
7304,2761,2712,19:23:30,G
7302,2752,2712,19:20:00,G
7298,2752,2712,19:13:00,G
7296,2752,2712,19:09:00,G
