TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
7001,2752,2761,05:43:30,G
7003,2745,2761,06:00:00,G
7005,2737,2761,06:16:20,G
7007,2731,2761,06:29:30,G
7009,2729,2761,06:41:30,G
7011,2719,2761,06:53:40,G
7013,2712,2761,07:06:00,G
7015,2711,2761,07:16:00,G
7017,2712,2761,07:26:00,G
7019,2711,2761,07:36:00,G
7021,2712,2761,07:45:00,G
7025,2712,2761,08:00:00,G
7029,2712,2761,08:14:00,G
7031,2711,2761,08:21:00,G
7035,2712,2761,08:33:00,G
7039,2711,2761,08:45:00,G
7043,2712,2761,08:57:00,G
7047,2712,2761,09:09:00,G
7051,2711,2761,09:21:00,G
7055,2712,2761,09:33:00,G
7059,2712,2761,09:45:00,G
7063,2712,2761,09:57:00,G
7067,2712,2761,10:09:00,G
7071,2712,2761,10:21:00,G
7075,2711,2761,10:33:00,G
7079,2712,2761,10:45:00,G
7083,2712,2761,10:57:00,G
7087,2711,2761,11:09:00,G
7091,2712,2761,11:21:00,G
7095,2712,2761,11:33:00,G
7099,2711,2761,11:45:00,G
7103,2712,2761,11:57:00,G
7107,2712,2761,12:09:00,G
7111,2712,2761,12:21:00,G
7115,2712,2761,12:33:00,G
7119,2711,2761,12:45:00,G
7123,2711,2761,12:57:00,G
7127,2712,2761,13:09:00,G
7131,2712,2761,13:21:00,G
7135,2712,2761,13:33:00,G
7139,2712,2761,13:45:00,G
7143,2712,2761,13:57:00,G
7147,2711,2761,14:09:00,G
7151,2712,2761,14:21:00,G
7155,2712,2761,14:33:00,G
7159,2712,2761,14:45:00,G
7163,2712,2761,14:57:00,G
7167,2712,2761,15:09:00,G
7171,2711,2761,15:21:00,G
7175,2712,2761,15:33:00,G
7179,2712,2761,15:45:00,G
7183,2711,2761,15:57:00,G
7187,2712,2761,16:09:00,G
7191,2712,2761,16:21:00,G
7195,2711,2761,16:33:00,G
7199,2712,2761,16:45:00,G
7203,2712,2761,16:57:00,G
7207,2711,2761,17:09:00,G
7211,2712,2761,17:21:00,G
7215,2712,2761,17:33:00,G
7219,2711,2761,17:45:00,G
7223,2712,2761,17:57:00,G
7227,2712,2761,18:09:00,G
7231,2711,2761,18:21:00,G
7235,2712,2761,18:33:00,G
7239,2712,2761,18:45:00,G
7243,2711,2761,18:57:00,G
7247,2712,2761,19:09:00,G
7251,2712,2761,19:21:00,G
7255,2712,2761,19:33:00,G
7259,2712,2761,19:45:00,G
7263,2712,2761,19:57:00,G
7267,2712,2761,20:09:00,G
7271,2712,2761,20:21:00,G
7275,2712,2761,20:33:00,G
7279,2711,2761,20:45:00,G
7283,2712,2761,20:57:00,G
7287,2712,2761,21:09:00,G
7291,2711,2761,21:21:00,G
7295,2712,2761,21:33:00,G
7299,2712,2761,21:45:00,G
7303,2711,2761,21:57:00,G
7307,2712,2761,22:09:00,G
7311,2712,2761,22:21:00,G
7315,2711,2761,22:33:00,G
7319,2711,2761,22:45:00,G
7323,2711,2761,23:00:00,G
7327,2711,2761,23:16:00,G
7331,2711,2761,23:32:00,G
7335,2711,2761,23:48:00,G
7339,2712,2761,24:04:00,G
