TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K601,1728,1408,05:37:00,05:37:30,G
K605,1716,1408,06:14:00,06:14:30,G
K607,1701,1408,06:41:30,06:42:00,G
K609,1701,1408,07:08:30,07:09:00,G
K611,1701,1408,07:32:00,07:32:30,G
K613,1701,1408,07:57:00,07:57:30,G
K615,1701,1408,08:29:30,08:30:00,G
K619,1019,1408,09:11:00,09:11:30,G
K621,1716,1408,09:22:00,09:22:30,G
K625,0158,1408,09:54:00,09:54:30,G
K627,1019,1408,10:08:00,10:08:30,G
K631,0158,1408,10:53:00,10:53:30,G
K635,0158,1408,11:37:00,11:37:30,G
K639,0158,1408,12:14:30,12:15:00,G
K643,1019,1408,12:57:30,12:58:00,G
K647,0158,1408,13:38:00,13:38:30,G
K651,0158,1408,14:17:30,14:18:00,G
K655,0158,1408,14:58:00,14:58:30,G
K1953,1003,1408,15:20:00,15:20:30,D
K659,0158,1408,15:38:00,15:38:30,G
K665,0158,1408,16:13:30,16:14:00,G
K669,0158,1408,16:54:30,16:55:00,G
K675,0158,1408,17:32:00,17:32:30,G
K681,0158,1408,18:13:30,18:14:00,G
K1919,1003,1408,18:38:00,18:38:30,D
K685,0158,1408,18:53:00,18:53:30,G
K687,0158,1408,19:13:30,19:14:00,G
K691,0158,1408,19:50:30,19:51:00,G
K1923,1003,1408,20:18:00,20:18:30,D
K695,1019,1408,20:27:00,20:27:30,G
K699,0158,1408,21:03:30,21:04:00,G
K701,0158,1408,21:22:30,21:23:00,G
K705,0158,1408,22:02:00,22:02:30,G
K707,0158,1408,22:10:30,22:11:00,G
K713,0158,1408,22:57:30,22:58:00,G
K717,1716,1408,23:34:00,23:34:30,G
K721,0158,1408,24:11:00,24:11:30,G
