TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K802,1701,1906,05:41:00,05:41:30,G
S902,0150,1019,05:48:00,05:48:30,G
K806,1701,1916,05:52:00,05:52:30,G
S904,0150,1909,05:56:00,05:56:30,G
K810,1701,1906,06:01:00,06:01:30,G
K2,1806,1915,06:09:00,06:09:30,G
S906,0150,1019,06:14:00,06:14:30,G
K818,1701,1916,06:18:00,06:18:30,G
S908,0150,1019,06:24:00,06:24:30,G
K4,1812,1915,06:28:30,06:29:00,G
K400,1716,1019,06:33:30,06:34:00,G
K1602,1812,1915,06:39:00,06:39:30,D
K402,1716,1019,06:47:30,06:48:00,G
K6,1812,1915,06:54:30,06:55:00,G
K404,1716,1019,07:00:30,07:01:00,G
K8,1812,1909,07:05:30,07:06:00,G
S406,1749,1019,07:10:30,07:11:00,G
K10,1812,1916,07:14:30,07:15:00,G
K600,1728,1019,07:21:30,07:22:00,G
K1604,1812,1915,07:25:30,07:26:00,D
K408,1749,1019,07:29:30,07:30:00,G
K12,1812,1915,07:33:30,07:34:00,G
K14,1812,1909,07:40:30,07:41:00,G
K410,1749,1019,07:43:30,07:44:00,G
K16,1812,1916,07:47:30,07:48:00,G
K604,1728,1019,07:51:00,07:51:30,G
K18,1812,1909,07:54:30,07:55:00,G
K412,1716,1019,07:58:00,07:58:30,G
K20,1812,1915,08:01:30,08:02:00,G
K22,1812,1909,08:09:00,08:09:30,G
K414,1716,1019,08:12:30,08:13:00,G
K24,1812,1916,08:15:30,08:16:00,G
K416,1716,1019,08:19:30,08:20:00,G
S26,1812,1906,08:22:30,08:23:00,G
S418,1749,1019,08:25:00,08:25:30,G
K28,1812,1909,08:28:30,08:29:00,G
K610,1728,1019,08:31:00,08:31:30,G
S30,1812,1906,08:34:30,08:35:00,G
K420,1749,1019,08:38:00,08:38:30,G
K32,1812,1915,08:41:30,08:42:00,G
S422,1749,1019,08:44:30,08:45:00,G
K34,1812,1909,08:49:00,08:49:30,G
K612,1408,1019,08:52:30,08:53:00,G
K36,1812,1916,08:55:30,08:56:00,G
K38,1812,1906,09:02:30,09:03:00,G
K426,1716,1019,09:05:30,09:06:00,G
K40,1812,1909,09:08:30,09:09:00,G
K614,1408,1019,09:11:30,09:12:00,G
K428,1749,1019,09:18:30,09:19:00,G
K44,1812,1916,09:22:30,09:23:00,G
S46,1812,1019,09:29:30,09:30:00,G
K430,1749,1019,09:33:30,09:34:00,G
K1606,1812,1915,09:38:30,09:39:00,D
S432,1749,1019,09:49:30,09:50:00,G
K52,1812,1916,09:53:30,09:54:00,G
S54,1812,1909,10:02:30,10:03:00,G
K56,1812,1022,10:10:00,10:10:30,G
K60,1812,1916,10:19:30,10:20:00,G
K438,1749,1019,10:24:30,10:25:00,G
S62,1812,1909,10:28:30,10:29:00,G
K440,1749,1019,10:32:30,10:33:00,G
K64,1812,1906,10:36:30,10:37:00,G
K66,1812,1022,10:40:30,10:41:00,G
K68,1812,1916,10:48:00,10:48:30,G
K830,1701,1019,10:54:30,10:55:00,G
K1608,1812,1915,10:58:30,10:59:00,D
K74,1812,1906,11:07:30,11:08:00,G
K834,1701,1019,11:15:00,11:15:30,G
K76,1812,1916,11:18:30,11:19:00,G
K80,1812,1909,11:27:30,11:28:00,G
K446,1749,1019,11:32:30,11:33:00,G
K82,1812,1906,11:37:30,11:38:00,G
K84,1812,1916,11:49:30,11:50:00,G
K448,1749,1019,11:54:30,11:55:00,G
K86,1812,1909,11:59:30,12:00:00,G
K88,1812,1916,12:08:30,12:09:00,G
S450,1749,1019,12:13:00,12:13:30,G
K1610,1812,1915,12:17:30,12:18:00,D
K92,1812,1909,12:26:30,12:27:00,G
S452,1749,1019,12:32:30,12:33:00,G
K94,1812,1906,12:36:30,12:37:00,G
K812,1701,1916,12:48:00,12:48:30,G
K454,1749,1019,12:52:30,12:53:00,G
S98,1812,1909,12:57:30,12:58:00,G
S102,1812,1906,13:07:30,13:08:00,G
K456,1749,1019,13:12:30,13:13:00,G
K104,1812,1916,13:17:30,13:18:00,G
K1612,1812,1915,13:27:00,13:27:30,D
S458,1749,1019,13:31:30,13:32:00,G
K108,1812,1906,13:37:00,13:37:30,G
K110,1812,1916,13:47:30,13:48:00,G
S460,1749,1019,13:52:00,13:52:30,G
K112,1812,1909,13:57:00,13:57:30,G
K114,1812,1906,14:07:00,14:07:30,G
K462,1749,1019,14:12:30,14:13:00,G
K116,1812,1916,14:17:00,14:17:30,G
