TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K902,1019,1909,05:28:00,G
K904,1022,1915,05:39:00,G
K906,1019,1916,05:50:00,G
K908,1022,1915,06:00:00,G
K802,1701,1915,06:08:30,G
S912,0150,1906,06:17:30,G
K804,1701,1916,06:21:30,G
S914,0150,1909,06:27:30,G
K916,1022,1915,06:32:00,G
K806,1701,1916,06:36:30,G
K808,1701,1906,06:42:30,G
K2,1806,1915,06:46:30,G
K4,1812,1915,06:56:00,G
K6,1812,1916,07:07:00,G
K8,1812,1915,07:19:00,G
K10,1812,1915,07:31:00,G
K12,1812,1916,07:43:00,G
K14,1812,1909,07:53:00,G
K16,1812,1915,08:03:00,G
K18,1812,1916,08:16:00,G
K20,1812,1909,08:26:00,G
K22,1812,1915,08:35:00,G
K24,1812,1909,08:44:30,G
K26,1812,1916,08:52:00,G
K28,1812,1909,09:01:00,G
K30,1812,1906,09:11:00,G
K32,1812,1916,09:21:00,G
K34,1812,1909,09:28:00,G
K36,1812,1916,09:37:00,G
K38,1812,1909,09:47:00,G
S40,1812,1906,09:55:00,G
K42,1812,1916,10:04:00,G
K44,1812,1909,10:12:00,G
K50,1812,1916,10:36:00,G
S52,1812,1909,10:45:00,G
K54,1812,1906,10:52:00,G
S56,1812,1909,11:00:00,G
K58,1812,1916,11:08:00,G
K62,1812,1906,11:25:00,G
K66,1812,1916,11:45:00,G
K68,1812,1909,11:55:00,G
K70,1812,1906,12:04:00,G
K72,1812,1916,12:15:00,G
K74,1812,1909,12:24:00,G
K76,1812,1906,12:33:00,G
K78,1812,1916,12:43:00,G
K80,1812,1909,12:53:00,G
S82,1812,1906,13:04:00,G
K84,1812,1916,13:15:00,G
K86,1812,1909,13:25:00,G
K88,1812,1906,13:35:00,G
K90,1812,1916,13:45:00,G
S92,1812,1909,13:54:00,G
K94,1812,1906,14:04:00,G
K96,1812,1916,14:15:00,G
S98,1812,1909,14:25:00,G
K100,1812,1906,14:35:00,G
K102,1812,1916,14:44:00,G
K104,1812,1909,14:54:00,G
K824,1701,1906,15:02:30,G
K108,1812,1916,15:14:00,G
S110,1812,1909,15:24:00,G
K112,1812,1906,15:34:00,G
K114,1812,1916,15:45:00,G
S116,1812,1906,15:55:00,G
K118,1812,1916,16:05:00,G
K120,1812,1909,16:15:00,G
K122,1812,1906,16:24:00,G
K124,1812,1916,16:34:00,G
K126,1812,1909,16:43:00,G
K128,1812,1916,16:53:00,G
K812,1701,1906,17:06:30,G
K132,1812,1916,17:15:30,G
S134,1812,1909,17:24:00,G
K136,1812,1916,17:34:00,G
K814,1701,1906,17:43:30,G
K930,1022,1909,17:50:00,G
K140,1812,1916,17:54:00,G
K142,1812,1915,18:05:00,G
K144,1812,1916,18:15:00,G
K146,1812,1906,18:23:00,G
S148,1812,1909,18:31:00,G
K150,1812,1915,18:39:00,G
S152,1812,1906,18:47:00,G
K154,1812,1916,18:57:00,G
S156,1812,1909,19:04:00,G
K158,1812,1906,19:12:00,G
K160,1812,1916,19:19:30,G
K162,1812,1906,19:29:00,G
K826,1701,1909,19:36:00,G
K166,1812,1915,19:44:00,G
S170,1812,1909,20:00:00,G
K172,1812,1916,20:07:30,G
K174,1812,1906,20:15:00,G
K178,1812,1916,20:30:30,G
K180,1812,1906,20:37:00,G
K182,1812,1909,20:46:00,G
K186,1812,1916,21:04:00,G
K188,1812,1909,21:11:00,G
K192,1812,1916,21:27:00,G
K196,1812,1906,21:44:00,G
K198,1812,1915,21:52:00,G
K200,1812,1909,22:00:00,G
K204,1812,1916,22:12:30,G
K830,1701,1906,22:20:30,G
K208,1812,1909,22:31:00,G
K210,1812,1916,22:41:00,G
K212,1812,1906,22:51:00,G
K218,1812,1916,23:11:00,G
K222,1812,1916,23:31:00,G
K224,1812,1909,23:40:00,G
K228,1812,1916,23:54:00,G
K236,1812,1906,24:27:00,G
