TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K607,1701,1408,05:44:30,05:45:00,G
K401,1701,1749,06:01:30,06:02:00,G
K609,1701,1408,06:11:30,06:12:00,G
S403,0150,1749,06:25:30,06:26:00,G
K611,1701,1408,06:35:30,06:36:00,G
S405,0159,1749,06:47:30,06:48:00,G
K613,1701,1408,07:00:30,07:01:00,G
S407,0159,1749,07:11:30,07:12:00,G
K409,1019,1749,07:24:00,07:24:30,G
K615,1701,1408,07:32:30,07:33:00,G
S411,1019,1749,07:42:00,07:42:30,G
K617,1019,1728,07:53:00,07:53:30,G
S413,0159,1749,08:05:00,08:05:30,G
K619,1019,1408,08:14:00,08:14:30,G
K415,1019,1749,08:23:00,08:23:30,G
K623,0158,1728,08:32:30,08:33:00,G
K417,1019,1749,08:40:00,08:40:30,G
S419,1019,1749,08:48:00,08:48:30,G
K625,0158,1408,08:56:30,08:57:00,G
K421,1019,1749,09:03:00,09:03:30,G
K627,1019,1408,09:11:00,09:11:30,G
S423,1019,1749,09:22:00,09:22:30,G
K629,0158,1728,09:29:30,09:30:00,G
K425,1019,1749,09:38:00,09:38:30,G
K427,0158,1716,09:46:30,09:47:00,G
K631,0158,1408,09:56:00,09:56:30,G
K429,1019,1716,10:08:00,10:08:30,G
K633,0158,1728,10:16:30,10:17:00,G
S431,1019,1749,10:27:00,10:27:30,G
K635,0158,1408,10:39:30,10:40:00,G
S433,1019,1749,10:50:00,10:50:30,G
K637,0158,1728,11:00:30,11:01:00,G
K435,1019,1749,11:10:30,11:11:00,G
K639,0158,1408,11:17:30,11:18:00,G
K437,1019,1749,11:29:00,11:29:30,G
K641,0158,1728,11:37:30,11:38:00,G
K439,0158,1749,11:48:30,11:49:00,G
K643,1019,1408,11:56:00,11:56:30,G
K441,0158,1749,12:08:30,12:09:00,G
K645,0158,1728,12:16:30,12:17:00,G
K443,1019,1749,12:29:30,12:30:00,G
K647,0158,1408,12:39:30,12:40:00,G
K445,1019,1749,12:49:00,12:49:30,G
K649,0158,1728,12:55:30,12:56:00,G
K447,1019,1749,13:08:30,13:09:00,G
K651,0158,1408,13:16:30,13:17:00,G
K449,1019,1749,13:29:00,13:29:30,G
K653,0158,1728,13:38:00,13:38:30,G
K451,1019,1749,13:50:00,13:50:30,G
K655,0158,1408,13:57:30,13:58:00,G
K453,1019,1749,14:09:30,14:10:00,G
K657,0158,1728,14:18:30,14:19:00,G
S455,1019,1749,14:27:00,14:27:30,G
K659,0158,1408,14:38:00,14:38:30,G
S457,1019,1749,14:49:00,14:49:30,G
K661,0158,1728,14:56:30,14:57:00,G
K459,1019,1749,15:05:00,15:05:30,G
K665,0158,1408,15:16:30,15:17:00,G
K461,1019,1749,15:28:30,15:29:00,G
K667,0158,1728,15:37:30,15:38:00,G
K463,1019,1749,15:50:00,15:50:30,G
K669,0158,1408,15:57:30,15:58:00,G
K465,1019,1749,16:09:30,16:10:00,G
K673,0158,1728,16:16:30,16:17:00,G
K467,1019,1749,16:27:00,16:27:30,G
K675,0158,1408,16:35:30,16:36:00,G
K469,1019,1749,16:47:00,16:47:30,G
K677,0158,1728,16:56:30,16:57:00,G
K471,1019,1749,17:06:00,17:06:30,G
K681,0158,1408,17:16:30,17:17:00,G
K473,1019,1749,17:29:30,17:30:00,G
K683,0158,1728,17:36:30,17:37:00,G
K475,1019,1749,17:46:00,17:46:30,G
K685,0158,1408,17:56:00,17:56:30,G
K477,1019,1749,18:08:00,18:08:30,G
K687,0158,1408,18:16:30,18:17:00,G
S479,1019,1749,18:29:30,18:30:00,G
K689,0158,1728,18:35:30,18:36:00,G
K481,1019,1749,18:43:30,18:44:00,G
K691,0158,1408,18:53:30,18:54:00,G
S483,0159,1749,19:03:30,19:04:00,G
K693,1019,1728,19:10:00,19:10:30,G
K485,0158,1749,19:19:30,19:20:00,G
K695,1019,1408,19:26:00,19:26:30,G
K487,0158,1749,19:36:30,19:37:00,G
K697,0158,1728,19:43:30,19:44:00,G
K489,1019,1749,19:54:30,19:55:00,G
K491,1019,1716,20:00:30,20:01:00,G
K699,0158,1408,20:06:30,20:07:00,G
K493,1019,1749,20:17:00,20:17:30,G
K701,0158,1408,20:25:30,20:26:00,G
K495,1019,1749,20:35:00,20:35:30,G
K703,0158,1728,20:43:00,20:43:30,G
K497,1019,1749,20:53:30,20:54:00,G
K705,0158,1408,21:00:00,21:00:30,G
K499,1701,1749,21:09:00,21:09:30,G
K707,0158,1408,21:13:30,21:14:00,G
K501,1019,1716,21:22:00,21:22:30,G
K709,0158,1728,21:30:30,21:31:00,G
K503,1019,1749,21:39:30,21:40:00,G
K711,0158,1728,21:46:30,21:47:00,G
K505,1019,1749,21:55:00,21:55:30,G
K713,0158,1408,22:00:30,22:01:00,G
K507,1019,1716,22:08:00,22:08:30,G
K509,0158,1716,22:15:30,22:16:00,G
S511,1019,1749,22:24:00,22:24:30,G
K715,0158,1716,22:32:30,22:33:00,G
S513,0159,1749,22:43:00,22:43:30,G
K719,0158,1728,22:54:30,22:55:00,G
S515,1019,1749,23:02:00,23:02:30,G
K721,0158,1408,23:13:30,23:14:00,G
K517,1019,1749,23:22:00,23:22:30,G
K723,0158,1728,23:32:30,23:33:00,G
K519,0158,1716,23:47:00,23:47:30,G
K521,1019,1749,24:11:00,24:11:30,G
K523,1019,1716,24:26:00,24:26:30,G
