TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
3002K,1950,1958,05:09:30,G
3004,1950,1958,05:18:30,G
3006,1950,1958,05:30:30,G
3008,1950,1958,05:43:30,G
3010K,1950,1958,05:54:30,G
3012,0323,1958,06:03:30,G
3014K,1950,1958,06:13:00,G
3016,0334,1958,06:22:00,G
3020,1950,1958,06:30:00,G
3022,0339,1958,06:37:30,G
3024K,0342,1958,06:44:00,G
3026,0342,1958,06:51:00,G
3030,1950,1958,06:57:00,G
3032,0342,1958,07:00:30,G
3034,0339,1958,07:05:00,G
3038,1950,1958,07:11:00,G
3040K,0342,1958,07:14:00,G
3044K,1950,1958,07:19:00,G
3046,0342,1958,07:23:00,G
3050,0339,1958,07:33:30,G
3052,0342,1958,07:38:00,G
3056,0342,1958,07:48:00,G
3058,0339,1958,07:53:00,G
3060,0342,1958,07:58:00,G
3062,0339,1958,08:02:00,G
3064,0342,1958,08:06:00,G
3068K,0342,1958,08:14:00,G
3072,0342,1958,08:23:00,G
3076K,0342,1958,08:31:00,G
3078K,0342,1958,08:36:00,G
3080K,0342,1958,08:40:00,G
3084,0342,1958,08:47:30,G
3088,0342,1958,08:55:00,G
3092,0342,1958,09:02:30,G
3098,0342,1958,09:13:00,G
3102,0339,1958,09:20:00,G
3106K,0342,1958,09:28:00,G
3108,0342,1958,09:32:00,G
3112,0342,1958,09:40:00,G
3116,0342,1958,09:48:30,G
3122,0342,1958,10:01:00,G
3124K,0342,1958,10:06:00,G
3126K,0342,1958,10:11:00,G
3130K,0342,1958,10:20:30,G
3132,0342,1958,10:25:00,G
3136,0342,1958,10:33:00,G
3140,0342,1958,10:42:00,G
3144K,0342,1958,10:52:00,G
3150,0342,1958,11:06:00,G
3152,0342,1958,11:11:30,G
3156,0342,1958,11:23:00,G
3160,0342,1958,11:35:00,G
3162,0342,1958,11:41:30,G
3164,0342,1958,11:48:00,G
3168K,0342,1958,12:02:00,G
3172K,0342,1958,12:16:00,G
3174,0342,1958,12:22:30,G
3176,0342,1958,12:29:00,G
3180,0342,1958,12:44:00,G
3182,0342,1958,12:51:30,G
3186K,0342,1958,13:01:00,G
3190,0342,1958,13:11:30,G
3192,0342,1958,13:20:00,G
3194,0342,1958,13:29:30,G
3198K,0342,1958,13:37:00,G
3202K,0342,1958,13:53:00,G
3204,0342,1958,14:00:00,G
3206,0342,1958,14:06:30,G
3210,0342,1958,14:19:30,G
3212,0342,1958,14:26:00,G
3216,0342,1958,14:39:00,G
3220,0342,1958,14:52:00,G
3222,0342,1958,14:58:30,G
3224,0342,1958,15:06:00,G
3228,0342,1958,15:21:00,G
3232,0342,1958,15:30:00,G
3234K,0342,1958,15:39:00,G
3238K,0342,1958,15:48:00,G
3240,0342,1958,15:57:00,G
3242,0342,1958,16:05:30,G
3244K,1950,1958,16:09:00,G
3248,0342,1958,16:13:30,G
3250,0342,1958,16:21:00,G
3254K,0342,1958,16:35:30,G
3256,0342,1958,16:41:00,G
3258,0342,1958,16:47:00,G
3262K,0342,1958,16:59:00,G
3266K,0342,1958,17:11:00,G
3268K,0342,1958,17:17:00,G
3270K,0342,1958,17:23:00,G
3272,0339,1958,17:29:00,G
3276,0342,1958,17:41:00,G
3278,0342,1958,17:47:00,G
3280,0342,1958,17:53:00,G
3284,0342,1958,18:05:00,G
3288,0342,1958,18:17:00,G
3290K,1950,1958,18:22:00,G
3294,0339,1958,18:28:00,G
3298,0342,1958,18:37:00,G
3302,0342,1958,18:46:30,G
3306,0342,1958,18:56:30,G
3308,0342,1958,19:01:00,G
3312K,0342,1958,19:10:00,G
3316,0342,1958,19:19:00,G
3320,0339,1958,19:27:00,G
3324,0342,1958,19:35:30,G
3328,0342,1958,19:44:00,G
3332,0342,1958,19:54:00,G
3336,0342,1958,20:04:00,G
3338,0342,1958,20:09:00,G
3342,0342,1958,20:19:00,G
3344K,0342,1958,20:25:00,G
3348K,0342,1958,20:35:00,G
3352K,0342,1958,20:46:00,G
3354K,0342,1958,20:52:00,G
3358,0342,1958,21:03:00,G
3362,0342,1958,21:14:00,G
3366,0342,1958,21:24:00,G
3370,0342,1958,21:34:00,G
3374K,0342,1958,21:45:00,G
3378,0342,1958,21:57:00,G
3382,0342,1958,22:08:00,G
3384K,0342,1958,22:14:00,G
3388,0342,1958,22:24:00,G
3392,0342,1958,22:35:00,G
3396K,0342,1958,22:49:00,G
3398,0342,1958,22:56:00,G
3402,0342,1958,23:08:00,G
3406,0342,1958,23:21:00,G
3410,0342,1958,23:35:00,G
3414,0342,1958,23:49:00,G
3418,0342,1958,24:03:00,G
3422K,0342,1958,24:18:00,G
3426K,0342,1958,24:37:00,G
