TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K607,1701,1408,05:41:00,G
K401,1701,1749,05:57:30,G
K609,1701,1408,06:08:00,G
S403,0150,1749,06:22:00,G
K611,1701,1408,06:32:00,G
S405,0159,1749,06:44:00,G
K1901,1003,1728,06:52:00,D
K613,1701,1408,06:57:00,G
S407,0159,1749,07:08:00,G
K409,1019,1749,07:20:00,G
K615,1701,1408,07:29:00,G
S411,1019,1749,07:38:30,G
K617,1019,1728,07:49:30,G
S413,0159,1749,08:01:00,G
K619,1019,1408,08:10:30,G
K415,1019,1749,08:19:00,G
K623,0158,1728,08:29:00,G
K417,1019,1749,08:36:30,G
S419,1019,1749,08:44:30,G
K625,0158,1408,08:53:00,G
K421,1019,1749,08:59:30,G
K627,1019,1408,09:07:30,G
S423,1019,1749,09:18:30,G
K629,0158,1728,09:26:00,G
K425,1019,1749,09:34:30,G
K427,0158,1716,09:43:00,G
K1905,1003,1728,09:50:30,D
K631,0158,1408,09:52:30,G
K429,1019,1716,10:04:30,G
K633,0158,1728,10:13:00,G
K1951,1003,1728,10:20:30,D
S431,1019,1749,10:23:30,G
K635,0158,1408,10:36:00,G
S433,1019,1749,10:46:00,G
K637,0158,1728,10:57:00,G
K1907,1003,1728,11:01:00,D
K435,1019,1749,11:06:30,G
K639,0158,1408,11:14:00,G
K437,1019,1749,11:25:00,G
K641,0158,1728,11:34:00,G
K439,0158,1749,11:44:30,G
K643,1019,1408,11:52:30,G
K1909,1003,1728,11:57:00,D
K441,0158,1749,12:04:30,G
K645,0158,1728,12:13:00,G
K443,1019,1749,12:25:30,G
K647,0158,1408,12:36:00,G
K445,1019,1749,12:45:00,G
K649,0158,1728,12:52:00,G
K447,1019,1749,13:05:00,G
K651,0158,1408,13:13:00,G
K1911,1003,1728,13:19:30,D
K449,1019,1749,13:25:00,G
K653,0158,1728,13:34:30,G
K451,1019,1749,13:46:00,G
K655,0158,1408,13:54:00,G
K1913,1003,1728,14:00:30,D
K453,1019,1749,14:05:30,G
K657,0158,1728,14:15:00,G
S455,1019,1749,14:23:30,G
K1953,1003,1408,14:27:00,D
K659,0158,1408,14:34:00,G
S457,1019,1749,14:45:00,G
K661,0158,1728,14:53:00,G
K459,1019,1749,15:01:30,G
K665,0158,1408,15:13:00,G
K461,1019,1749,15:24:30,G
K1915,1003,1728,15:29:30,D
K667,0158,1728,15:34:00,G
K463,1019,1749,15:46:00,G
K669,0158,1408,15:54:00,G
K465,1019,1749,16:05:30,G
K673,0158,1728,16:13:00,G
K467,1019,1749,16:23:30,G
K1917,1003,1728,16:29:30,D
K675,0158,1408,16:32:00,G
K469,1019,1749,16:43:30,G
K677,0158,1728,16:53:00,G
K471,1019,1749,17:02:30,G
K681,0158,1408,17:13:00,G
K473,1019,1749,17:25:30,G
K683,0158,1728,17:33:00,G
K475,1019,1749,17:42:30,G
K1919,1003,1408,17:45:30,D
K685,0158,1408,17:52:30,G
K477,1019,1749,18:04:30,G
K687,0158,1408,18:13:00,G
S479,1019,1749,18:25:30,G
K689,0158,1728,18:32:00,G
K481,1019,1749,18:40:00,G
K691,0158,1408,18:50:00,G
S483,0159,1749,18:59:30,G
K693,1019,1728,19:06:30,G
K485,0158,1749,19:16:00,G
K695,1019,1408,19:22:30,G
K1923,1003,1408,19:25:30,D
K487,0158,1749,19:32:30,G
K697,0158,1728,19:40:00,G
K489,1019,1749,19:50:30,G
K491,1019,1716,19:57:00,G
K699,0158,1408,20:03:00,G
K493,1019,1749,20:13:30,G
K701,0158,1408,20:22:00,G
K495,1019,1749,20:31:30,G
K703,0158,1728,20:39:30,G
K497,1019,1749,20:49:00,G
K705,0158,1408,20:56:00,G
K1927,1003,1728,21:03:00,D
K499,1701,1749,21:05:30,G
K707,0158,1408,21:10:00,G
K501,1019,1716,21:18:30,G
K709,0158,1728,21:27:00,G
K503,1019,1749,21:36:00,G
K711,0158,1728,21:43:00,G
K505,1019,1749,21:51:30,G
K713,0158,1408,21:57:00,G
K507,1019,1716,22:04:30,G
K509,0158,1716,22:12:00,G
S511,1019,1749,22:20:30,G
K1929,1003,1728,22:26:00,D
K715,0158,1716,22:29:00,G
S513,0159,1749,22:39:30,G
K719,0158,1728,22:51:00,G
S515,1019,1749,22:58:30,G
K721,0158,1408,23:10:00,G
K517,1019,1749,23:18:30,G
K723,0158,1728,23:29:00,G
K519,0158,1716,23:43:30,G
K521,1019,1749,24:07:30,G
K523,1019,1716,24:22:30,G
