TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6010,1846,102C,05:22:00,G
K6014,1846,102C,05:42:00,G
K6018,1846,102C,06:02:00,G
K6022,1846,102C,06:18:00,G
K6028,1846,102C,06:42:00,G
K6032,1846,102C,06:59:00,G
K6036,1846,102C,07:15:00,G
K6040,1846,102C,07:31:00,G
K6044,1846,102C,07:47:00,G
K6048,1846,102C,08:03:00,G
K6052,1846,102C,08:19:00,G
K6056,1846,102C,08:34:00,G
K6060,1846,102C,08:49:00,G
K6064,1846,102C,09:03:00,G
K6068,1846,102C,09:17:00,G
K6072,1846,102C,09:31:00,G
K6078,1846,102C,09:52:00,G
K6082,1846,102C,10:06:00,G
K6086,1846,102C,10:20:00,G
K6090,1846,102C,10:34:00,G
K6096,1846,102C,10:55:00,G
K6100,1846,102C,11:09:00,G
K6104,1846,102C,11:23:00,G
K6108,1846,102C,11:37:00,G
K6112,1846,102C,11:51:00,G
K6116,1846,102C,12:05:00,G
K6120,1846,102C,12:19:00,G
K6124,1846,102C,12:33:00,G
K6128,1846,102C,12:47:00,G
K6132,1846,102C,13:01:00,G
K6136,1846,102C,13:15:00,G
K6140,1846,102C,13:29:00,G
K6144,1846,102C,13:43:00,G
K6148,1846,102C,13:57:00,G
K6152,1846,102C,14:11:00,G
K6156,1846,102C,14:25:00,G
K6160,1846,102C,14:39:00,G
K6164,1846,102C,14:53:00,G
K6168,1846,102C,15:07:00,G
K6172,1846,102C,15:21:00,G
K6176,1846,102C,15:35:00,G
K6180,1846,102C,15:49:00,G
K6184,1846,102C,16:03:00,G
K6188,1846,102C,16:17:00,G
K6192,1846,102C,16:31:00,G
K6196,1846,102C,16:45:00,G
K6200,1846,102C,16:59:00,G
K6204,1846,102C,17:13:00,G
K6208,1846,102C,17:28:00,G
K6212,1846,102C,17:42:00,G
K6216,1846,102C,17:56:00,G
K6220,1846,102C,18:10:00,G
K6224,1846,102C,18:25:00,G
K6228,1846,102C,18:41:00,G
K6232,1846,102C,18:59:00,G
K6234,1846,102C,19:08:00,G
K6238,1846,102C,19:26:00,G
K6240,1846,102C,19:36:00,G
K6242,1846,102C,19:46:00,G
K6246,1846,102C,20:07:00,G
K6248,1846,102C,20:17:00,G
K6250,1846,102C,20:27:00,G
K6254,1846,102C,20:47:00,G
K6256,1846,102C,20:57:00,G
K6260,1846,102C,21:17:00,G
K6264,1846,102C,21:41:00,G
K6266,1846,102C,21:53:00,G
K6268,1846,102C,22:07:00,G
K6270,1846,102C,22:22:00,G
K6272,1846,102C,22:42:00,G
K6274,1846,102C,23:02:00,G
K6276,1846,1862,23:22:00,G
K6278,1846,1862,23:42:00,G
K6280,1846,1862,24:07:00,G
