TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
3003,0316,0342,05:39:00,G
3005,0310,0342,05:52:00,G
3007,0310,0342,06:00:00,G
3009K,1958,0342,06:09:30,G
3011,0310,0342,06:18:00,G
3013K,1958,0342,06:25:00,G
3015K,0310,0342,06:31:00,G
3017K,1958,0342,06:37:30,G
3019,1958,0342,06:44:00,G
3021,0310,0342,06:50:00,G
3023,1958,0342,06:55:30,G
3025K,1958,0342,07:01:30,G
3027,0310,0342,07:07:00,G
3029,1958,0342,07:13:00,G
3031,0310,0342,07:18:30,G
3033K,1958,0342,07:23:00,G
3035,0310,0342,07:27:30,G
3037,1958,0342,07:31:30,G
3039,0310,0342,07:35:30,G
3041K,1958,0342,07:39:30,G
3043,0310,0342,07:43:00,G
3045,0310,0342,07:46:00,G
3047,1958,0339,07:49:00,G
3049,0310,0342,07:53:00,G
3051,1958,0342,07:56:30,G
3053,1958,0339,08:00:00,G
3055K,0310,0342,08:04:00,G
3057K,1958,0342,08:08:00,G
3059,0310,0342,08:11:30,G
3061,1958,0339,08:15:00,G
3063K,0310,0342,08:18:30,G
3065,1958,0342,08:21:30,G
3067K,0310,0342,08:25:00,G
3069,1958,0342,08:28:30,G
3071,1958,0342,08:32:00,G
3073,0310,0339,08:35:30,G
3075,1958,0342,08:39:00,G
3077,0310,0339,08:42:30,G
3079K,1958,0342,08:46:00,G
3081K,1958,0342,08:49:30,G
3083,1958,0342,08:52:30,G
3085,0310,0342,08:55:30,G
3087,1958,0342,08:59:30,G
3089,1958,0342,09:03:30,G
3091,0310,0342,09:07:30,G
3093,1958,0342,09:11:30,G
3095,0310,0339,09:15:30,G
3097,1958,0342,09:19:30,G
3101,0310,0339,09:23:30,G
3103,1958,0342,09:27:30,G
3105,0310,0339,09:31:00,G
3107,1958,0342,09:35:30,G
3109,0310,0342,09:40:00,G
3113,1958,0342,09:45:30,G
3115,0310,0339,09:50:30,G
3117K,1958,0342,09:55:30,G
3119K,1958,0342,10:00:30,G
3121K,1958,0342,10:06:30,G
3123,1958,0342,10:12:00,G
3125,0310,0339,10:18:00,G
3127,1958,0342,10:23:30,G
3129,1958,0342,10:29:30,G
3131,1958,0342,10:36:30,G
3133,0310,0342,10:43:30,G
3135,1958,0339,10:50:30,G
3137K,1958,0342,10:57:30,G
3141,0310,0339,11:03:00,G
3143,1958,0342,11:08:30,G
3145,1958,0342,11:14:30,G
3147,0310,0342,11:20:30,G
3149,1958,0339,11:26:30,G
3151K,1958,0342,11:33:30,G
3153,0310,0342,11:39:00,G
3155K,1958,0342,11:45:30,G
3159,0310,0342,11:52:00,G
3161,1958,0342,11:58:30,G
3163,1958,0342,12:05:00,G
3165,1958,0342,12:12:00,G
3167,0310,0342,12:18:00,G
3169K,1958,0342,12:23:30,G
3171,1958,0342,12:30:30,G
3173K,0310,0342,12:37:30,G
3175,1958,0342,12:44:30,G
3177,1958,0342,12:51:30,G
3179,0310,0342,12:58:30,G
3181,1958,0342,13:05:30,G
3183,1958,0342,13:12:30,G
3187,1958,0342,13:21:30,G
3189K,1958,0342,13:30:30,G
3193K,1958,0342,13:40:30,G
3195,1958,0342,13:49:30,G
3197,1958,0342,13:57:30,G
3201,1958,0342,14:06:00,G
3203,0310,0342,14:14:00,G
3205,1958,0342,14:21:00,G
3207K,1958,0342,14:28:30,G
3209,0310,0342,14:34:30,G
3211,1958,0342,14:40:30,G
3213,1958,0342,14:47:30,G
3215K,0310,0342,14:53:30,G
3217,1958,0342,15:00:00,G
3219K,1958,0342,15:07:00,G
