TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K902,1019,1909,05:12:00,G
K906,1019,1916,05:34:00,G
K802,1701,1915,05:52:30,G
S912,0150,1906,06:01:30,G
K804,1701,1916,06:05:30,G
S914,0150,1909,06:11:30,G
K806,1701,1916,06:20:30,G
K808,1701,1906,06:26:30,G
K2,1806,1915,06:30:30,G
K4,1812,1915,06:40:00,G
K6,1812,1916,06:51:00,G
K8,1812,1915,07:03:00,G
K10,1812,1915,07:15:00,G
K12,1812,1916,07:27:00,G
K14,1812,1909,07:37:00,G
K16,1812,1915,07:47:00,G
K18,1812,1916,08:00:00,G
K20,1812,1909,08:10:00,G
K22,1812,1915,08:19:00,G
K24,1812,1909,08:28:30,G
K26,1812,1916,08:36:00,G
K28,1812,1909,08:45:00,G
K30,1812,1906,08:55:00,G
K32,1812,1916,09:05:00,G
K34,1812,1909,09:12:00,G
K36,1812,1916,09:21:00,G
K38,1812,1909,09:31:00,G
S40,1812,1906,09:39:00,G
K42,1812,1916,09:48:00,G
K44,1812,1909,09:56:00,G
K46,1812,1022,10:04:00,G
K50,1812,1916,10:20:00,G
S52,1812,1909,10:29:00,G
K54,1812,1906,10:36:00,G
S56,1812,1909,10:44:00,G
K58,1812,1916,10:52:00,G
K60,1812,1022,11:00:00,G
K62,1812,1906,11:09:00,G
K64,1812,1022,11:19:00,G
K66,1812,1916,11:29:00,G
K68,1812,1909,11:39:00,G
K70,1812,1906,11:48:00,G
K72,1812,1916,11:59:00,G
K74,1812,1909,12:08:00,G
K76,1812,1906,12:17:00,G
K78,1812,1916,12:27:00,G
K80,1812,1909,12:37:00,G
S82,1812,1906,12:48:00,G
K84,1812,1916,12:59:00,G
K86,1812,1909,13:09:00,G
K88,1812,1906,13:19:00,G
K90,1812,1916,13:29:00,G
S92,1812,1909,13:38:00,G
K94,1812,1906,13:48:00,G
K96,1812,1916,13:59:00,G
S98,1812,1909,14:09:00,G
K100,1812,1906,14:19:00,G
K102,1812,1916,14:28:00,G
K104,1812,1909,14:38:00,G
K824,1701,1906,14:46:30,G
K108,1812,1916,14:58:00,G
S110,1812,1909,15:08:00,G
K112,1812,1906,15:18:00,G
K114,1812,1916,15:29:00,G
S116,1812,1906,15:39:00,G
K118,1812,1916,15:49:00,G
K120,1812,1909,15:59:00,G
K122,1812,1906,16:08:00,G
K124,1812,1916,16:18:00,G
K126,1812,1909,16:27:00,G
K128,1812,1916,16:37:00,G
K812,1701,1906,16:50:30,G
K132,1812,1916,16:59:30,G
S134,1812,1909,17:08:00,G
K136,1812,1916,17:18:00,G
K814,1701,1906,17:27:30,G
K140,1812,1916,17:38:00,G
K142,1812,1915,17:49:00,G
K144,1812,1916,17:59:00,G
K146,1812,1906,18:07:00,G
S148,1812,1909,18:15:00,G
K150,1812,1915,18:23:00,G
S152,1812,1906,18:31:00,G
K154,1812,1916,18:41:00,G
S156,1812,1909,18:48:00,G
K158,1812,1906,18:56:00,G
K160,1812,1916,19:03:30,G
K162,1812,1906,19:13:00,G
K826,1701,1909,19:20:00,G
K166,1812,1915,19:28:00,G
K168,1812,1022,19:35:00,G
S170,1812,1909,19:44:00,G
K172,1812,1916,19:51:30,G
K174,1812,1906,19:59:00,G
S176,1812,1022,20:07:00,G
K178,1812,1916,20:14:30,G
K180,1812,1906,20:21:00,G
K182,1812,1909,20:30:00,G
K184,1812,1022,20:40:00,G
K186,1812,1916,20:48:00,G
K188,1812,1909,20:55:00,G
K190,1812,1022,21:03:00,G
K192,1812,1916,21:11:00,G
K194,1812,1022,21:19:00,G
K196,1812,1906,21:28:00,G
K198,1812,1915,21:36:00,G
K200,1812,1909,21:44:00,G
K204,1812,1916,21:56:30,G
K830,1701,1906,22:04:30,G
K208,1812,1909,22:15:00,G
K210,1812,1916,22:25:00,G
K212,1812,1906,22:35:00,G
K218,1812,1916,22:55:00,G
K222,1812,1916,23:15:00,G
K224,1812,1909,23:24:00,G
K226,1812,1022,23:33:00,G
K228,1812,1916,23:38:00,G
K232,1812,1022,23:55:00,G
K236,1812,1906,24:11:00,G
