TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K400,1716,1019,05:23:30,05:24:00,G
K402,1716,1019,05:37:30,05:38:00,G
K404,1716,1019,05:50:30,05:51:00,G
S406,1749,1019,06:00:30,06:01:00,G
K600,1728,1019,06:10:00,06:10:30,G
K408,1749,1019,06:18:30,06:19:00,G
K602,1728,0158,06:26:00,06:26:30,G
K410,1749,1019,06:31:30,06:32:00,G
K604,1728,1019,06:39:00,06:39:30,G
K412,1716,1019,06:45:30,06:46:00,G
K606,1408,0158,06:54:30,06:55:00,G
K414,1716,1019,07:00:30,07:01:00,G
K416,1716,1019,07:06:30,07:07:00,G
S418,1749,1019,07:12:30,07:13:00,G
K610,1728,1019,07:19:30,07:20:00,G
K420,1749,1019,07:26:00,07:26:30,G
S422,1749,1019,07:32:30,07:33:00,G
K612,1408,1019,07:39:30,07:40:00,G
K424,1749,0158,07:46:30,07:47:00,G
K426,1716,1019,07:53:30,07:54:00,G
K614,1408,1019,08:00:30,08:01:00,G
K428,1749,1019,08:07:00,08:07:30,G
K616,1728,0158,08:14:30,08:15:00,G
K430,1749,1019,08:21:30,08:22:00,G
K618,1408,0158,08:30:30,08:31:00,G
S432,1749,1019,08:38:00,08:38:30,G
K434,1749,1701,08:42:30,08:43:00,G
K620,1728,0158,08:47:30,08:48:00,G
S436,1749,0159,08:55:30,08:56:00,G
K622,1728,0158,09:04:00,09:04:30,G
K438,1749,1019,09:14:30,09:15:00,G
K440,1749,1019,09:22:30,09:23:00,G
K624,1728,0158,09:33:30,09:34:00,G
S442,1749,0159,09:40:00,09:40:30,G
K628,1408,0158,09:52:00,09:52:30,G
S444,1749,0159,10:01:30,10:02:00,G
K630,1728,0158,10:13:00,10:13:30,G
K446,1749,1019,10:22:30,10:23:00,G
K634,1728,0158,10:34:00,10:34:30,G
K448,1749,1019,10:43:30,10:44:00,G
K636,1728,0158,10:52:30,10:53:00,G
S450,1749,1019,11:03:00,11:03:30,G
K638,1728,0158,11:12:00,11:12:30,G
S452,1749,1019,11:22:00,11:22:30,G
K640,1408,0158,11:28:00,11:28:30,G
K454,1749,1019,11:41:30,11:42:00,G
K642,1728,0158,11:53:00,11:53:30,G
K456,1749,1019,12:01:30,12:02:00,G
K644,1408,0158,12:12:30,12:13:00,G
S458,1749,1019,12:21:00,12:21:30,G
K646,1728,0158,12:32:00,12:32:30,G
S460,1749,1019,12:41:30,12:42:00,G
K648,1408,0158,12:50:30,12:51:00,G
K462,1749,1019,13:01:30,13:02:00,G
K650,1408,0158,13:10:30,13:11:00,G
K464,1749,1019,13:21:00,13:21:30,G
K652,1408,0158,13:31:30,13:32:00,G
K466,1749,1019,13:40:00,13:40:30,G
K654,1408,0158,13:52:00,13:52:30,G
K468,1749,1019,14:01:30,14:02:00,G
K656,1728,0158,14:13:00,14:13:30,G
K470,1749,1019,14:21:30,14:22:00,G
K660,1408,0158,14:32:30,14:33:00,G
K472,1749,1019,14:41:00,14:41:30,G
K662,1728,0158,14:50:30,14:51:00,G
S474,1749,1019,15:00:00,15:00:30,G
K664,1408,0158,15:12:30,15:13:00,G
S476,1749,1019,15:20:30,15:21:00,G
K666,1728,0158,15:32:00,15:32:30,G
K478,1749,1019,15:41:00,15:41:30,G
K668,1408,0158,15:52:00,15:52:30,G
K480,1749,1019,16:01:30,16:02:00,G
K670,1728,0158,16:13:00,16:13:30,G
S482,1749,1019,16:21:00,16:21:30,G
K672,1408,0158,16:32:30,16:33:00,G
S484,1749,0159,16:38:30,16:39:00,G
K674,1728,0158,16:44:00,16:44:30,G
K486,1749,1019,16:53:30,16:54:00,G
K676,1408,0158,17:01:00,17:01:30,G
K488,1749,1019,17:14:00,17:14:30,G
K678,1728,0158,17:22:00,17:22:30,G
K490,1716,1019,17:30:30,17:31:00,G
K680,1728,0158,17:37:00,17:37:30,G
K492,1749,1019,17:45:30,17:46:00,G
K682,1408,0158,17:51:00,17:51:30,G
K494,1749,1019,18:00:00,18:00:30,G
K684,1728,0158,18:08:30,18:09:00,G
K496,1749,1019,18:15:00,18:15:30,G
K686,1728,0158,18:24:00,18:24:30,G
K498,1749,1019,18:33:00,18:33:30,G
K688,1728,0158,18:40:30,18:41:00,G
K500,1716,1019,18:49:30,18:50:00,G
K690,1728,0158,18:55:30,18:56:00,G
S502,1749,1019,19:03:00,19:03:30,G
K692,1408,0158,19:11:30,19:12:00,G
S504,1749,0159,19:22:30,19:23:00,G
K694,1728,0158,19:29:30,19:30:00,G
S506,1749,1019,19:37:00,19:37:30,G
K696,1408,0158,19:45:30,19:46:00,G
K508,1749,1019,19:53:30,19:54:00,G
K698,1728,0158,20:01:30,20:02:00,G
K510,1749,1019,20:10:00,20:10:30,G
K700,1408,0158,20:18:30,20:19:00,G
S512,1749,0159,20:28:00,20:28:30,G
K702,1408,0158,20:38:30,20:39:00,G
K514,1749,1019,20:48:30,20:49:00,G
K704,1408,0158,20:57:30,20:58:00,G
K516,1749,1019,21:06:30,21:07:00,G
K706,1728,0158,21:18:00,21:18:30,G
K708,1408,0158,21:29:30,21:30:00,G
K520,1749,1019,21:38:00,21:38:30,G
K710,1728,0158,21:47:30,21:48:00,G
K522,1749,1701,21:52:00,21:52:30,G
K524,1716,0158,21:59:30,22:00:00,G
K526,1749,1019,22:08:30,22:09:00,G
K714,1728,0158,22:17:00,22:17:30,G
K528,1749,1701,22:22:00,22:22:30,G
K716,1728,0158,22:30:00,22:30:30,G
K718,1408,1019,22:40:30,22:41:00,G
K530,1749,1019,22:54:30,22:55:00,G
K720,1728,1701,23:00:00,23:00:30,G
S532,1749,0158,23:05:30,23:06:00,G
K722,1408,1701,23:17:30,23:18:00,G
S534,1749,0159,23:31:00,23:31:30,G
K726,1408,1701,23:42:30,23:43:00,G
K536,1749,1701,23:51:30,23:52:00,G
K730,1408,1701,24:01:30,24:02:00,G
