TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6007,102C,1846,05:24:10,G
K6009,102C,1846,05:44:10,G
K6013,102C,1846,06:06:10,G
K6015,102C,1862,06:17:10,G
K6017,102C,1846,06:27:10,G
K6019,102C,1846,06:42:10,G
K6021,102C,1846,06:57:10,G
K6023,102C,1862,07:09:10,G
K6025,102C,1846,07:20:10,G
K6027,102C,1846,07:30:10,G
K6029,102C,1846,07:41:10,G
K6031,102C,1862,07:54:10,G
K6035,102C,1862,08:06:10,G
K6037,102C,1846,08:17:10,G
K6041,102C,1846,08:31:10,G
K6045,102C,1846,08:45:10,G
K6049,102C,1846,08:59:10,G
K6051,102C,1862,09:13:10,G
K6055,102C,1862,09:25:10,G
K6057,102C,1846,09:33:10,G
K6059,102C,1862,09:41:10,G
K6061,102C,1846,09:48:10,G
K6063,102C,1862,09:55:10,G
K6065,102C,1846,10:02:10,G
K6067,102C,1862,10:09:10,G
K6069,102C,1846,10:17:10,G
K6071,102C,1862,10:24:10,G
K6073,102C,1846,10:31:10,G
K6075,102C,1862,10:38:10,G
K6077,102C,1846,10:45:10,G
K6079,102C,1862,10:52:10,G
K6081,102C,1846,10:59:10,G
K6083,102C,1862,11:06:10,G
K6085,102C,1846,11:13:10,G
K6087,102C,1862,11:20:10,G
K6089,102C,1846,11:27:10,G
K6091,102C,1862,11:34:10,G
K6093,102C,1846,11:41:10,G
K6095,102C,1862,11:48:10,G
K6097,102C,1846,11:55:10,G
K6099,102C,1862,12:02:10,G
K6101,102C,1846,12:09:10,G
K6103,102C,1862,12:16:10,G
K6105,102C,1846,12:23:10,G
K6107,102C,1862,12:30:10,G
K6109,102C,1846,12:37:10,G
K6111,102C,1862,12:44:10,G
K6113,102C,1846,12:51:10,G
K6115,102C,1862,12:58:10,G
K6117,102C,1846,13:05:10,G
K6119,102C,1862,13:12:10,G
K6121,102C,1846,13:19:10,G
K6123,102C,1862,13:26:10,G
K6125,102C,1846,13:33:10,G
K6127,102C,1862,13:40:10,G
K6129,102C,1846,13:47:10,G
K6131,102C,1862,13:54:10,G
K6133,102C,1846,14:01:10,G
K6135,102C,1862,14:08:10,G
K6137,102C,1846,14:15:10,G
K6139,102C,1862,14:22:10,G
K6141,102C,1846,14:29:10,G
K6143,102C,1862,14:36:10,G
K6145,102C,1846,14:43:10,G
K6147,102C,1862,14:50:10,G
K6149,102C,1846,14:57:10,G
K6151,102C,1862,15:04:10,G
K6153,102C,1846,15:11:10,G
K6155,102C,1862,15:18:10,G
K6157,102C,1846,15:25:10,G
K6159,102C,1862,15:32:10,G
K6161,102C,1846,15:39:10,G
K6163,102C,1862,15:46:10,G
K6165,102C,1846,15:53:10,G
K6167,102C,1862,16:00:10,G
K6169,102C,1846,16:07:10,G
K6171,102C,1862,16:14:10,G
K6173,102C,1846,16:21:10,G
K6175,102C,1862,16:28:10,G
K6177,102C,1846,16:35:10,G
K6179,102C,1862,16:42:10,G
K6181,102C,1846,16:49:10,G
K6183,102C,1862,16:56:10,G
K6185,102C,1846,17:03:10,G
K6187,102C,1862,17:10:10,G
K6189,102C,1846,17:17:10,G
K6191,102C,1862,17:24:10,G
K6193,102C,1846,17:31:10,G
K6195,102C,1862,17:38:10,G
K6197,102C,1846,17:45:10,G
K6199,102C,1862,17:52:10,G
K6201,102C,1846,17:59:10,G
K6203,102C,1862,18:06:10,G
K6205,102C,1846,18:13:10,G
K6207,102C,1862,18:20:10,G
K6209,102C,1846,18:27:10,G
K6211,102C,1862,18:34:10,G
K6213,102C,1846,18:41:10,G
K6215,102C,1862,18:48:10,G
K6217,102C,1846,18:55:10,G
K6219,102C,1862,19:02:10,G
K6221,102C,1846,19:10:10,G
K6223,102C,1862,19:17:10,G
K6225,102C,1846,19:25:10,G
K6227,102C,1862,19:33:10,G
K6229,102C,1846,19:41:10,G
K6231,102C,1862,19:49:10,G
K6233,102C,1846,19:57:10,G
K6235,102C,1862,20:05:10,G
K6237,102C,1846,20:13:10,G
K6239,102C,1862,20:21:10,G
K6241,102C,1846,20:29:10,G
K6243,102C,1862,20:39:10,G
K6245,102C,1846,20:49:10,G
K6247,102C,1862,20:59:10,G
K6251,102C,1846,21:09:10,G
K6253,102C,1862,21:20:10,G
K6255,102C,1846,21:33:10,G
K6259,102C,1846,21:49:10,G
K6263,102C,1846,22:07:10,G
K6267,102C,1846,22:24:10,G
K6269,102C,1862,22:41:10,G
K6271,102C,1846,22:57:10,G
K6273,102C,1862,23:09:10,G
K6275,102C,1846,23:24:10,G
K6277,102C,1862,23:37:10,G
K6279,102C,1862,23:50:10,G
