TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K802,1701,1906,05:28:30,05:29:00,G
S902,0150,1019,05:35:30,05:36:00,G
K806,1701,1916,05:39:30,05:40:00,G
S904,0150,1909,05:43:30,05:44:00,G
K810,1701,1906,05:48:30,05:49:00,G
K2,1806,1915,05:56:30,05:57:00,G
S906,0150,1019,06:01:30,06:02:00,G
K818,1701,1916,06:05:30,06:06:00,G
S908,0150,1019,06:11:30,06:12:00,G
K4,1812,1915,06:16:00,06:16:30,G
K400,1716,1019,06:21:00,06:21:30,G
K1602,1812,1915,06:26:00,06:26:30,D
K826,1701,0158,06:30:30,06:31:00,G
K402,1716,1019,06:35:00,06:35:30,G
K6,1812,1915,06:42:00,06:42:30,G
K404,1716,1019,06:48:00,06:48:30,G
K8,1812,1909,06:53:00,06:53:30,G
S406,1749,1019,06:58:00,06:58:30,G
K10,1812,1916,07:02:00,07:02:30,G
K600,1728,1019,07:09:00,07:09:30,G
K1604,1812,1915,07:13:00,07:13:30,D
K408,1749,1019,07:17:00,07:17:30,G
K12,1812,1915,07:21:00,07:21:30,G
K602,1728,0158,07:24:30,07:25:00,G
K14,1812,1909,07:28:00,07:28:30,G
K410,1749,1019,07:31:00,07:31:30,G
K16,1812,1916,07:35:00,07:35:30,G
K604,1728,1019,07:38:30,07:39:00,G
K18,1812,1909,07:42:00,07:42:30,G
K412,1716,1019,07:45:30,07:46:00,G
K20,1812,1915,07:49:00,07:49:30,G
K606,1408,0158,07:53:00,07:53:30,G
K22,1812,1909,07:56:30,07:57:00,G
K414,1716,1019,08:00:00,08:00:30,G
K24,1812,1916,08:03:00,08:03:30,G
K416,1716,1019,08:07:00,08:07:30,G
S26,1812,1906,08:10:00,08:10:30,G
S418,1749,1019,08:12:30,08:13:00,G
K28,1812,1909,08:16:00,08:16:30,G
K610,1728,1019,08:18:30,08:19:00,G
S30,1812,1906,08:22:00,08:22:30,G
K420,1749,1019,08:25:30,08:26:00,G
K32,1812,1915,08:29:00,08:29:30,G
S422,1749,1019,08:32:00,08:32:30,G
K34,1812,1909,08:36:30,08:37:00,G
K612,1408,1019,08:40:00,08:40:30,G
K36,1812,1916,08:43:00,08:43:30,G
K424,1749,0158,08:46:30,08:47:00,G
K38,1812,1906,08:50:00,08:50:30,G
K426,1716,1019,08:53:00,08:53:30,G
K40,1812,1909,08:56:00,08:56:30,G
K614,1408,1019,08:59:00,08:59:30,G
S42,1812,0159,09:02:30,09:03:00,G
K428,1749,1019,09:06:00,09:06:30,G
K44,1812,1916,09:10:00,09:10:30,G
K616,1728,0158,09:13:30,09:14:00,G
S46,1812,1019,09:17:00,09:17:30,G
K430,1749,1019,09:21:00,09:21:30,G
K1606,1812,1915,09:25:00,09:25:30,D
K618,1408,0158,09:29:30,09:30:00,G
S50,1812,0159,09:33:30,09:34:00,G
S432,1749,1019,09:37:00,09:37:30,G
K52,1812,1916,09:41:00,09:41:30,G
K620,1728,0158,09:45:30,09:46:00,G
S54,1812,1909,09:50:00,09:50:30,G
S436,1749,0159,09:53:30,09:54:00,G
K56,1812,1022,09:57:30,09:58:00,G
K622,1728,0158,10:01:30,10:02:00,G
K60,1812,1916,10:07:00,10:07:30,G
K438,1749,1019,10:12:00,10:12:30,G
S62,1812,1909,10:16:00,10:16:30,G
K440,1749,1019,10:20:00,10:20:30,G
K64,1812,1906,10:24:00,10:24:30,G
K66,1812,1022,10:28:00,10:28:30,G
K624,1728,0158,10:31:30,10:32:00,G
K68,1812,1916,10:35:00,10:35:30,G
S442,1749,0159,10:38:30,10:39:00,G
K830,1701,1019,10:42:00,10:42:30,G
K1608,1812,1915,10:46:00,10:46:30,D
K628,1408,0158,10:50:30,10:51:00,G
K74,1812,1906,10:55:00,10:55:30,G
S444,1749,0159,10:59:00,10:59:30,G
K834,1701,1019,11:02:30,11:03:00,G
K76,1812,1916,11:06:00,11:06:30,G
K630,1728,0158,11:10:30,11:11:00,G
K80,1812,1909,11:15:00,11:15:30,G
K446,1749,1019,11:20:00,11:20:30,G
K82,1812,1906,11:25:00,11:25:30,G
K634,1728,0158,11:31:30,11:32:00,G
K84,1812,1916,11:37:00,11:37:30,G
K448,1749,1019,11:42:00,11:42:30,G
K86,1812,1909,11:46:00,11:46:30,G
K636,1728,0158,11:51:00,11:51:30,G
K88,1812,1916,11:56:00,11:56:30,G
S450,1749,1019,12:00:30,12:01:00,G
K1610,1812,1915,12:05:00,12:05:30,D
K638,1728,0158,12:10:30,12:11:00,G
K92,1812,1909,12:14:00,12:14:30,G
S452,1749,1019,12:20:00,12:20:30,G
K94,1812,1906,12:24:00,12:24:30,G
K640,1408,0158,12:29:00,12:29:30,G
K812,1701,1916,12:35:30,12:36:00,G
K454,1749,1019,12:40:00,12:40:30,G
S98,1812,1909,12:45:00,12:45:30,G
K642,1728,0158,12:50:30,12:51:00,G
S102,1812,1906,12:55:00,12:55:30,G
K456,1749,1019,13:00:00,13:00:30,G
K104,1812,1916,13:05:00,13:05:30,G
K644,1408,0158,13:10:00,13:10:30,G
K1612,1812,1915,13:14:30,13:15:00,D
S458,1749,1019,13:19:00,13:19:30,G
K108,1812,1906,13:24:30,13:25:00,G
K646,1728,0158,13:29:30,13:30:00,G
K110,1812,1916,13:35:00,13:35:30,G
S460,1749,1019,13:39:30,13:40:00,G
K112,1812,1909,13:44:30,13:45:00,G
K648,1408,0158,13:49:30,13:50:00,G
K114,1812,1906,13:54:30,13:55:00,G
K462,1749,1019,14:00:00,14:00:30,G
K116,1812,1916,14:04:30,14:05:00,G
K650,1408,0158,14:09:00,14:09:30,G
K1614,1812,1915,14:14:00,14:14:30,D
K464,1749,1019,14:19:00,14:19:30,G
S120,1812,1906,14:24:00,14:24:30,G
K652,1408,0158,14:29:30,14:30:00,G
K122,1812,1916,14:34:00,14:34:30,G
K466,1749,1019,14:38:30,14:39:00,G
K124,1812,1909,14:44:00,14:44:30,G
K654,1408,0158,14:49:30,14:50:00,G
S126,1812,1906,14:54:00,14:54:30,G
K468,1749,1019,15:00:00,15:00:30,G
K128,1812,1916,15:05:00,15:05:30,G
K656,1728,0158,15:10:30,15:11:00,G
K130,1812,1906,15:15:00,15:15:30,G
K470,1749,1019,15:19:30,15:20:00,G
K132,1812,1916,15:25:00,15:25:30,G
K660,1408,0158,15:30:00,15:30:30,G
K134,1812,1909,15:36:00,15:36:30,G
K472,1749,1019,15:40:00,15:40:30,G
K136,1812,1906,15:45:00,15:45:30,G
K662,1728,0158,15:49:00,15:49:30,G
K138,1812,1916,15:54:00,15:54:30,G
S474,1749,1019,15:59:00,15:59:30,G
K838,1701,1906,16:02:00,16:02:30,G
K140,1812,1909,16:07:00,16:07:30,G
K664,1408,0158,16:11:00,16:11:30,G
K142,1812,1916,16:15:00,16:15:30,G
S476,1749,1019,16:19:30,16:20:00,G
K144,1812,1906,16:24:00,16:24:30,G
K666,1728,0158,16:29:30,16:30:00,G
K146,1812,1916,16:35:00,16:35:30,G
K478,1749,1019,16:39:30,16:40:00,G
K148,1812,1909,16:44:00,16:44:30,G
K668,1408,0158,16:50:00,16:50:30,G
K150,1812,1915,16:55:00,16:55:30,G
K480,1749,1019,16:59:30,17:00:00,G
K152,1812,1906,17:05:00,17:05:30,G
K670,1728,0158,17:10:30,17:11:00,G
S154,1812,1909,17:15:00,17:15:30,G
S482,1749,1019,17:19:30,17:20:00,G
S156,1812,0159,17:24:00,17:24:30,G
K842,1701,1915,17:27:30,17:28:00,G
K672,1408,0158,17:31:00,17:31:30,G
K158,1812,1916,17:34:30,17:35:00,G
S484,1749,0159,17:37:30,17:38:00,G
K160,1812,1906,17:41:00,17:41:30,G
K674,1728,0158,17:44:30,17:45:00,G
K162,1812,1909,17:48:00,17:48:30,G
K486,1749,1019,17:52:30,17:53:00,G
K164,1701,1916,17:56:30,17:57:00,G
K676,1408,0158,18:00:30,18:01:00,G
K166,1812,1909,18:05:00,18:05:30,G
K846,1701,1019,18:08:30,18:09:00,G
K488,1749,1019,18:12:00,18:12:30,G
K168,1812,1915,18:16:00,18:16:30,G
K678,1728,0158,18:19:30,18:20:00,G
K170,1812,1916,18:24:00,18:24:30,G
K490,1716,1019,18:28:00,18:28:30,G
K172,1812,1915,18:32:00,18:32:30,G
K680,1728,0158,18:35:30,18:36:00,G
S174,1812,1022,18:40:00,18:40:30,G
K492,1749,1019,18:44:30,18:45:00,G
K176,1701,1916,18:48:30,18:49:00,G
K682,1408,0158,18:52:00,18:52:30,G
K178,1812,1906,18:56:00,18:56:30,G
K494,1749,1019,19:00:00,19:00:30,G
K180,1812,1915,19:04:00,19:04:30,G
K684,1728,0158,19:07:30,19:08:00,G
S182,1812,1906,19:11:00,19:11:30,G
K496,1749,1019,19:14:30,19:15:00,G
K184,1812,1916,19:19:30,19:20:00,G
K686,1728,0158,19:23:30,19:24:00,G
K186,1812,1909,19:27:30,19:28:00,G
K498,1749,1019,19:31:00,19:31:30,G
K188,1812,1906,19:35:00,19:35:30,G
K688,1728,0158,19:39:00,19:39:30,G
K190,1812,1916,19:43:00,19:43:30,G
K500,1716,1019,19:47:00,19:47:30,G
S192,1812,1909,19:50:30,19:51:00,G
K690,1728,0158,19:54:00,19:54:30,G
K194,1812,1915,19:57:00,19:57:30,G
S502,1749,1019,20:01:00,20:01:30,G
K196,1812,1916,20:05:00,20:05:30,G
K692,1408,0158,20:09:00,20:09:30,G
K198,1812,1909,20:13:00,20:13:30,G
K850,1701,1019,20:16:30,20:17:00,G
S504,1749,0159,20:20:00,20:20:30,G
K200,1812,1906,20:24:00,20:24:30,G
K694,1728,0158,20:27:30,20:28:00,G
K202,1812,1916,20:31:00,20:31:30,G
S506,1749,1019,20:35:00,20:35:30,G
K204,1812,1022,20:39:00,20:39:30,G
K696,1408,0158,20:43:00,20:43:30,G
K206,1812,1909,20:47:00,20:47:30,G
K508,1749,1019,20:51:00,20:51:30,G
K208,1812,1916,20:55:00,20:55:30,G
K698,1728,0158,20:59:00,20:59:30,G
K210,1812,1906,21:03:00,21:03:30,G
K510,1749,1019,21:07:30,21:08:00,G
K212,1812,1909,21:12:00,21:12:30,G
K700,1408,0158,21:17:00,21:17:30,G
K214,1812,1915,21:21:30,21:22:00,G
S512,1749,0159,21:27:00,21:27:30,G
K216,1812,1909,21:31:30,21:32:00,G
K702,1408,0158,21:36:30,21:37:00,G
K220,1812,1916,21:41:00,21:41:30,G
K514,1749,1019,21:46:00,21:46:30,G
S224,1812,0159,21:51:00,21:51:30,G
K704,1408,0158,21:55:00,21:55:30,G
K226,1812,1916,22:00:00,22:00:30,G
K516,1749,1019,22:05:00,22:05:30,G
K228,1812,1906,22:09:30,22:10:00,G
K706,1728,0158,22:15:30,22:16:00,G
K232,1812,1915,22:22:00,22:22:30,G
K708,1408,0158,22:28:00,22:28:30,G
K234,1812,1909,22:32:00,22:32:30,G
K520,1749,1019,22:36:00,22:36:30,G
S236,1812,0159,22:41:00,22:41:30,G
K710,1728,0158,22:45:30,22:46:00,G
K238,1812,1916,22:51:00,22:51:30,G
K524,1716,0158,22:57:00,22:57:30,G
K240,1812,1022,23:01:30,23:02:00,G
K526,1749,1019,23:06:00,23:06:30,G
K242,1812,1916,23:10:00,23:10:30,G
K714,1728,0158,23:14:30,23:15:00,G
K244,1812,1022,23:19:30,23:20:00,G
K246,1812,1909,23:24:00,23:24:30,G
K716,1728,0158,23:28:00,23:28:30,G
K248,1812,1022,23:33:00,23:33:30,G
K718,1408,1019,23:38:00,23:38:30,G
S250,1812,0158,23:42:00,23:42:30,G
K252,1812,1906,23:47:00,23:47:30,G
K530,1749,1019,23:52:00,23:52:30,G
K254,1812,1022,23:57:00,23:57:30,G
S532,1749,0158,24:03:00,24:03:30,G
K256,1812,1019,24:09:00,24:09:30,G
S260,1812,0158,24:24:00,24:24:30,G
S534,1749,0159,24:28:30,24:29:00,G
S914,0150,0159,24:42:30,24:43:00,G
S916,0150,0159,24:55:30,24:56:00,G
