TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4509K,0409,1762,00:00:00,G
4511,0409,1762,00:00:00,G
4005,0409,0433,00:00:00,G
4513,0409,1762,00:00:00,G
4007,0409,0433,00:00:00,G
4301,0409,1759,00:00:00,G
4009,0409,0433,00:00:00,G
4515,0409,1762,00:00:00,G
4011,0409,0433,00:00:00,G
4517,0409,1762,00:00:00,G
4013,0409,0433,00:00:00,G
4519,0409,1762,00:00:00,G
4015,0409,0433,00:00:00,G
4521,0409,1762,00:00:00,G
4523K,0409,1762,00:00:00,G
4017,0409,0433,00:00:00,G
4525K,0409,1762,00:00:00,G
4303K,0409,1759,00:00:00,G
4527K,0409,1762,00:00:00,G
4019,0409,0433,00:00:00,G
4529K,0409,1762,00:00:00,G
4021,0409,0433,00:00:00,G
4531,0409,1762,00:00:00,G
4023,0409,0433,00:00:00,G
4533K,0409,1762,00:00:00,G
4025,0409,0433,00:00:00,G
4535K,0409,1762,00:00:00,G
4027,0409,0433,00:00:00,G
4537,0409,1762,00:00:00,G
4029,0409,0433,00:00:00,G
4539K,0409,1762,00:00:00,G
4031,0409,0433,00:00:00,G
4541K,0409,1762,00:00:00,G
4033,0409,0433,00:00:00,G
4543K,0409,1762,00:00:00,G
4035,0409,0433,00:00:00,G
4545K,0409,1762,00:00:00,G
4037,0409,0433,00:00:00,G
4305,0409,1759,00:00:00,G
4547K,0409,1762,00:00:00,G
4039,0409,0433,00:00:00,G
4549K,0409,1762,00:00:00,G
4041,0409,0433,00:00:00,G
4551,0409,1762,00:00:00,G
4043,0409,0433,00:00:00,G
4553,0409,1762,00:00:00,G
4045,0409,0433,00:00:00,G
4555K,0409,1762,00:00:00,G
4047,0409,0433,00:00:00,G
4557,0409,1762,00:00:00,G
4049,0409,0433,00:00:00,G
4559,0409,1762,00:00:00,G
4051,0409,0433,00:00:00,G
4561,0409,1762,00:00:00,G
4053,0409,0433,00:00:00,G
4563,0409,1762,00:00:00,G
4055,0409,0433,00:00:00,G
4565K,0409,1762,00:00:00,G
4057,0409,0433,00:00:00,G
4567K,0409,1762,00:00:00,G
4569K,0409,1762,00:00:00,G
4059,0409,0433,00:00:00,G
4307,0409,1759,00:00:00,G
4571K,0409,1762,00:00:00,G
4063,0409,0433,00:00:00,G
4573,0409,1762,00:00:00,G
4065,0409,0433,00:00:00,G
4575K,0409,1762,00:00:00,G
4067,0409,0433,00:00:00,G
4577K,0409,1762,00:00:00,G
4579K,0409,1762,00:00:00,G
