TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K17,1906,1812,05:18:00,05:18:30,G
K19,1909,1812,05:25:00,05:25:30,G
K23,1909,1812,05:37:00,05:37:30,G
K29,1916,1812,05:57:00,05:57:30,G
K33,1909,1812,06:14:00,06:14:30,G
K37,1916,1812,06:27:30,06:28:00,G
K41,1906,1812,06:40:00,06:40:30,G
K43,1916,1812,06:47:00,06:47:30,G
K45,1906,1812,06:53:00,06:53:30,G
S47,1909,1812,07:00:00,07:00:30,G
K49,1915,1812,07:05:30,07:06:00,G
K51,1909,1812,07:12:30,07:13:00,G
K53,1916,1812,07:26:30,07:27:00,G
K55,1909,1812,07:34:00,07:34:30,G
K57,1915,1812,07:41:30,07:42:00,G
K59,1916,1812,07:48:00,07:48:30,G
K61,1915,1701,07:53:30,07:54:00,G
K63,1915,1812,08:05:30,08:06:00,G
K801,1915,1701,08:15:00,08:15:30,G
K65,1909,1812,08:19:00,08:19:30,G
K67,1915,1812,08:26:30,08:27:00,G
K803,1915,1701,08:37:00,08:37:30,G
K71,1915,1812,08:44:30,08:45:00,G
K805,1909,1701,08:48:00,08:48:30,G
K73,1915,1812,08:54:30,08:55:00,G
K809,1915,1701,09:00:30,09:01:00,G
K75,1909,1812,09:04:00,09:04:30,G
K77,1916,1812,09:11:00,09:11:30,G
S79,1906,1812,09:17:30,09:18:00,G
K951,1909,1019,09:22:00,09:22:30,G
K81,1915,1701,09:26:30,09:27:00,G
S83,1906,1812,09:34:00,09:34:30,G
K813,1909,1701,09:38:00,09:38:30,G
K85,1916,1812,09:46:00,09:46:30,G
K87,1915,1812,09:56:30,09:57:00,G
K955,1909,1019,10:02:00,10:02:30,G
K89,1906,1812,10:07:00,10:07:30,G
K91,1916,1812,10:16:00,10:16:30,G
K93,1909,1812,10:26:00,10:26:30,G
K817,1915,1701,10:33:30,10:34:00,G
K97,1909,1812,10:48:00,10:48:30,G
K99,1916,1812,10:57:00,10:57:30,G
S101,1909,1812,11:07:00,11:07:30,G
K103,1916,1812,11:17:00,11:17:30,G
K105,1906,1812,11:27:00,11:27:30,G
S107,1909,1812,11:36:30,11:37:00,G
K109,1916,1812,11:47:00,11:47:30,G
K111,1906,1812,12:06:00,12:06:30,G
K115,1916,1812,12:16:00,12:16:30,G
K117,1906,1812,12:28:00,12:28:30,G
K119,1909,1812,12:37:00,12:37:30,G
K819,1916,1701,12:45:00,12:45:30,G
K125,1909,1812,13:07:00,13:07:30,G
K127,1916,1812,13:16:00,13:16:30,G
K129,1906,1812,13:27:00,13:27:30,G
K131,1909,1812,13:37:00,13:37:30,G
K133,1916,1812,13:47:00,13:47:30,G
S135,1906,1812,13:58:00,13:58:30,G
S137,1909,1812,14:07:00,14:07:30,G
K141,1916,1812,14:25:00,14:25:30,G
K143,1906,1812,14:36:00,14:36:30,G
