TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6001,1862,1846,05:19:40,G
K6003,1862,1846,05:40:40,G
K6005,1862,1846,05:59:40,G
K6007,102C,1846,06:19:00,G
K6009,102C,1846,06:34:00,G
K6011,102C,1846,06:47:00,G
K6013,102C,1846,07:00:00,G
K6017,102C,1846,07:25:00,G
K6019,102C,1846,07:37:00,G
K6021,102C,1846,07:49:00,G
K6025,102C,1846,08:11:00,G
K6027,102C,1846,08:22:00,G
K6029,102C,1846,08:32:00,G
K6033,102C,1846,08:52:00,G
K6037,102C,1846,09:08:00,G
K6041,102C,1846,09:24:00,G
K6045,102C,1846,09:40:00,G
K6049,102C,1846,09:56:00,G
K6053,102C,1846,10:12:00,G
K6057,102C,1846,10:28:00,G
K6061,102C,1846,10:43:00,G
K6065,102C,1846,10:57:00,G
K6069,102C,1846,11:12:00,G
K6073,102C,1846,11:26:00,G
K6077,102C,1846,11:40:00,G
K6081,102C,1846,11:54:00,G
K6085,102C,1846,12:08:00,G
K6089,102C,1846,12:22:00,G
K6093,102C,1846,12:36:00,G
K6097,102C,1846,12:50:00,G
K6101,102C,1846,13:04:00,G
K6105,102C,1846,13:18:00,G
K6109,102C,1846,13:32:00,G
K6113,102C,1846,13:46:00,G
K6117,102C,1846,14:00:00,G
K6121,102C,1846,14:14:00,G
K6125,102C,1846,14:28:00,G
K6129,102C,1846,14:42:00,G
K6133,102C,1846,14:56:00,G
K6137,102C,1846,15:10:00,G
K6141,102C,1846,15:24:00,G
K6145,102C,1846,15:38:00,G
K6149,102C,1846,15:52:00,G
K6153,102C,1846,16:06:00,G
K6157,102C,1846,16:20:00,G
K6161,102C,1846,16:34:00,G
K6165,102C,1846,16:48:00,G
K6169,102C,1846,17:02:00,G
K6173,102C,1846,17:16:00,G
K6177,102C,1846,17:30:00,G
K6181,102C,1846,17:44:00,G
K6185,102C,1846,17:58:00,G
K6189,102C,1846,18:12:00,G
K6193,102C,1846,18:26:00,G
K6197,102C,1846,18:40:00,G
K6201,102C,1846,18:54:00,G
K6205,102C,1846,19:08:00,G
K6209,102C,1846,19:22:00,G
K6213,102C,1846,19:36:00,G
K6217,102C,1846,19:50:00,G
K6221,102C,1846,20:05:00,G
K6225,102C,1846,20:20:00,G
K6229,102C,1846,20:36:00,G
K6233,102C,1846,20:52:00,G
K6237,102C,1846,21:08:00,G
K6241,102C,1846,21:24:00,G
K6245,102C,1846,21:40:00,G
K6251,102C,1846,22:04:00,G
K6255,102C,1846,22:23:00,G
K6259,102C,1846,22:44:00,G
K6263,102C,1846,23:04:00,G
K6267,102C,1846,23:27:00,G
K6271,102C,1846,23:52:00,G
K6275,102C,1846,24:19:00,G
