TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
GW01,4307,4319,05:36:49,05:37:19,G
GW03,4307,4319,05:49:49,05:50:19,G
GW04,4307,4319,06:00:50,06:01:20,G
GW05,4307,4319,06:11:55,06:12:25,G
GW06,4307,4319,06:22:49,06:23:19,G
GW07,4307,4319,06:33:49,06:34:19,G
GW08,4307,4319,06:44:50,06:45:20,G
GW09,4307,4319,06:54:31,06:55:01,G
GW10,4307,4319,07:05:57,07:06:27,G
GW11,4307,4319,07:15:54,07:16:24,G
GW12,4307,4319,07:23:54,07:24:24,G
GW13,4307,4319,07:31:54,07:32:24,G
GW14,4307,4319,07:40:04,07:40:34,G
GW15,4307,4319,07:48:07,07:48:37,G
GW16,4307,4319,07:55:54,07:56:24,G
GW17,4307,4319,08:03:44,08:04:14,G
GW18,4307,4319,08:12:14,08:12:44,G
GW19,4307,4319,08:20:11,08:20:41,G
GW20,4307,4319,08:28:02,08:28:32,G
GW21,4307,4319,08:35:57,08:36:27,G
GW22,4307,4319,08:43:54,08:44:24,G
GW23,4307,4319,08:51:54,08:52:24,G
GW24,4307,4319,08:59:54,09:00:24,G
GW25,4307,4319,09:08:04,09:08:34,G
GW26,4307,4319,09:16:07,09:16:37,G
GW27,4307,4319,09:23:54,09:24:24,G
GW28,4307,4319,09:31:44,09:32:14,G
GW29,4307,4319,09:40:14,09:40:44,G
GW30,4307,4319,09:48:11,09:48:41,G
GW31,4307,4319,09:56:02,09:56:32,G
GW32,4307,4319,10:03:57,10:04:27,G
GW33,4307,4319,10:11:54,10:12:24,G
GW34,4307,4319,10:19:54,10:20:24,G
GW35,4307,4319,10:27:54,10:28:24,G
GW36,4307,4319,10:36:04,10:36:34,G
GW37,4307,4319,10:44:07,10:44:37,G
GW38,4307,4319,10:51:54,10:52:24,G
GW39,4307,4319,10:59:54,11:00:24,G
GW40,4307,4319,11:08:14,11:08:44,G
GW41,4307,4319,11:16:11,11:16:41,G
GW42,4307,4319,11:24:02,11:24:32,G
GW43,4307,4319,11:31:57,11:32:27,G
GW44,4307,4319,11:39:54,11:40:24,G
GW45,4307,4319,11:47:54,11:48:24,G
GW46,4307,4319,11:55:54,11:56:24,G
GW47,4307,4319,12:04:04,12:04:34,G
GW48,4307,4319,12:12:07,12:12:37,G
GW49,4307,4319,12:19:54,12:20:24,G
GW50,4307,4319,12:27:54,12:28:24,G
GW51,4307,4319,12:36:14,12:36:44,G
GW52,4307,4319,12:44:11,12:44:41,G
GW53,4307,4319,12:52:02,12:52:32,G
GW54,4307,4319,12:59:57,13:00:27,G
GW55,4307,4319,13:07:54,13:08:24,G
GW56,4307,4319,13:15:54,13:16:24,G
GW57,4307,4319,13:23:54,13:24:24,G
GW58,4307,4319,13:31:54,13:32:24,G
GW59,4307,4319,13:40:07,13:40:37,G
GW60,4307,4319,13:47:54,13:48:24,G
GW61,4307,4319,13:55:54,13:56:24,G
GW62,4307,4319,14:04:14,14:04:44,G
GW63,4307,4319,14:12:11,14:12:41,G
GW64,4307,4319,14:20:02,14:20:32,G
GW65,4307,4319,14:27:57,14:28:27,G
GW66,4307,4319,14:35:54,14:36:24,G
GW67,4307,4319,14:43:54,14:44:24,G
GW68,4307,4319,14:51:54,14:52:24,G
GW69,4307,4319,14:59:54,15:00:24,G
GW70,4307,4319,15:08:07,15:08:37,G
GW71,4307,4319,15:15:54,15:16:24,G
GW72,4307,4319,15:23:54,15:24:24,G
GW73,4307,4319,15:32:14,15:32:44,G
GW74,4307,4319,15:40:11,15:40:41,G
GW75,4307,4319,15:48:02,15:48:32,G
GW76,4307,4319,15:55:57,15:56:27,G
GW77,4307,4319,16:03:54,16:04:24,G
GW78,4307,4319,16:11:54,16:12:24,G
GW79,4307,4319,16:19:54,16:20:24,G
GW80,4307,4319,16:27:54,16:28:24,G
GW81,4307,4319,16:36:07,16:36:37,G
GW82,4307,4319,16:43:54,16:44:24,G
GW83,4307,4319,16:51:54,16:52:24,G
GW84,4307,4319,17:00:14,17:00:44,G
GW85,4307,4319,17:08:11,17:08:41,G
GW86,4307,4319,17:16:02,17:16:32,G
GW87,4307,4319,17:23:57,17:24:27,G
GW88,4307,4319,17:31:54,17:32:24,G
GW89,4307,4319,17:39:54,17:40:24,G
GW90,4307,4319,17:47:54,17:48:24,G
GW91,4307,4319,17:55:54,17:56:24,G
GW92,4307,4319,18:04:07,18:04:37,G
GW93,4307,4319,18:11:54,18:12:24,G
GW94,4307,4319,18:19:54,18:20:24,G
GW95,4307,4319,18:28:14,18:28:44,G
GW96,4307,4319,18:36:11,18:36:41,G
GW97,4307,4319,18:44:02,18:44:32,G
GW98,4307,4319,18:51:57,18:52:27,G
GW99,4307,4319,18:59:54,19:00:24,G
GW100,4307,4319,19:07:54,19:08:24,G
GW101,4307,4319,19:15:54,19:16:24,G
GW102,4307,4319,19:23:54,19:24:24,G
GW103,4307,4319,19:31:54,19:32:24,G
GW104,4307,4319,19:39:54,19:40:24,G
GW105,4307,4319,19:47:54,19:48:24,G
GW106,4307,4319,19:56:14,19:56:44,G
GW107,4307,4319,20:04:11,20:04:41,G
GW108,4307,4319,20:12:02,20:12:32,G
GW109,4307,4319,20:19:57,20:20:27,G
GW110,4307,4319,20:27:54,20:28:24,G
GW111,4307,4319,20:35:54,20:36:24,G
GW112,4307,4319,20:43:54,20:44:24,G
GW113,4307,4319,20:51:54,20:52:24,G
GW114,4307,4319,20:59:54,21:00:24,G
GW115,4307,4319,21:07:54,21:08:24,G
GW116,4307,4319,21:15:54,21:16:24,G
GW117,4307,4319,21:24:14,21:24:44,G
GW118,4307,4319,21:31:42,21:32:12,G
GW119,4307,4319,21:39:33,21:40:03,G
GW120,4307,4319,21:47:28,21:47:58,G
GW121,4307,4319,21:55:25,21:55:55,G
GW122,4307,4319,22:03:25,22:03:55,G
GW123,4307,4319,22:11:25,22:11:55,G
GW124,4307,4319,22:19:25,22:19:55,G
GW125,4307,4319,22:27:25,22:27:55,G
GW126,4307,4319,22:35:25,22:35:55,G
GW127,4307,4319,22:43:25,22:43:55,G
GW128,4307,4319,22:51:45,22:52:15,G
GW129,4307,4319,23:00:54,23:01:24,G
GW130,4307,4319,23:10:33,23:11:03,G
GW131,4307,4312,23:17:28,23:17:58,G
GW132,4307,4319,23:24:25,23:24:55,G
GW133,4307,4312,23:31:25,23:31:55,G
GW134,4307,4319,23:38:25,23:38:55,G
GW135,4307,4312,23:47:25,23:47:55,G
GW136,4307,4312,23:56:25,23:56:55,G
