TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
7005,2745,2761,05:32:00,05:32:30,G
7009,2737,2761,05:48:20,05:48:50,G
7013,2731,2761,06:01:30,06:02:00,G
7017,2729,2761,06:13:30,06:14:00,G
7021,2719,2761,06:25:40,06:26:10,G
7025,2712,2761,06:38:10,06:38:40,G
7029,2711,2761,06:48:10,06:48:40,G
7033,2712,2761,06:56:10,06:56:40,G
7035,2712,2761,07:03:10,07:03:40,G
7039,2711,2761,07:10:10,07:10:40,G
7041,2712,2761,07:16:10,07:16:40,G
7045,2712,2761,07:22:10,07:22:40,G
7047,2711,2761,07:28:10,07:28:40,G
7049,2712,2761,07:34:10,07:34:40,G
7051,2711,2761,07:40:10,07:40:40,G
7053,2712,2761,07:46:10,07:46:40,G
7055,2711,2761,07:52:10,07:52:40,G
7057,2712,2761,07:58:10,07:58:40,G
7059,2711,2761,08:04:10,08:04:40,G
7061,2712,2752,08:08:10,08:08:40,G
7063,2712,2761,08:12:10,08:12:40,G
7065,2711,2761,08:16:10,08:16:40,G
7067,2712,2752,08:20:10,08:20:40,G
7069,2712,2761,08:24:10,08:24:40,G
7071,2712,2761,08:28:10,08:28:40,G
7073,2711,2752,08:31:50,08:32:30,G
7075,2712,2761,08:35:30,08:36:10,G
7077,2712,2761,08:39:10,08:39:50,G
7079,2712,2752,08:43:00,08:43:40,G
7081,2712,2761,08:45:30,08:46:10,G
7083,2711,2752,08:48:00,08:48:40,G
7085,2712,2761,08:50:30,08:51:10,G
7087,2712,2752,08:53:00,08:53:40,G
7089,2712,2761,08:55:30,08:56:10,G
7091,2712,2752,08:58:00,08:58:40,G
7093,2712,2752,09:00:30,09:01:10,G
7095,2711,2761,09:03:00,09:03:40,G
7097,2712,2752,09:05:30,09:06:10,G
7099,2712,2752,09:08:00,09:08:40,G
7101,2712,2761,09:10:30,09:11:10,G
7103,2711,2752,09:13:00,09:13:40,G
7105,2712,2752,09:16:00,09:16:40,G
7107,2712,2761,09:19:00,09:19:40,G
7109,2712,2752,09:22:00,09:22:40,G
7111,2711,2752,09:25:00,09:25:40,G
7113,2712,2761,09:28:00,09:28:40,G
7115,2712,2752,09:31:00,09:31:40,G
7117,2711,2752,09:34:00,09:34:40,G
7119,2712,2761,09:37:00,09:37:40,G
7121,2712,2752,09:40:00,09:40:40,G
7123,2711,2752,09:43:00,09:43:40,G
7125,2712,2761,09:46:10,09:46:50,G
7127,2711,2752,09:49:30,09:50:10,G
7129,2712,2752,09:52:50,09:53:30,G
7131,2711,2761,09:57:10,09:57:40,G
7133,2712,2752,10:01:10,10:01:40,G
7135,2711,2752,10:05:10,10:05:40,G
7137,2712,2761,10:09:10,10:09:40,G
7139,2711,2752,10:13:10,10:13:40,G
7141,2712,2752,10:17:10,10:17:40,G
7143,2711,2761,10:21:10,10:21:40,G
7145,2712,2752,10:27:10,10:27:40,G
7147,2711,2761,10:33:10,10:33:40,G
7149,2712,2752,10:39:10,10:39:40,G
7151,2711,2761,10:45:10,10:45:40,G
7153,2712,2752,10:51:10,10:51:40,G
7155,2711,2761,10:57:10,10:57:40,G
7157,2712,2752,11:03:10,11:03:40,G
7159,2711,2761,11:09:10,11:09:40,G
7161,2712,2752,11:15:10,11:15:40,G
7163,2711,2761,11:21:10,11:21:40,G
7165,2712,2752,11:27:10,11:27:40,G
7167,2711,2761,11:33:10,11:33:40,G
