TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
C9009,4131,4101,05:32:15,05:32:45,G
C9011,4138,4101,05:47:30,05:48:00,G
C9013,4138,4101,06:00:30,06:01:00,G
E9501,4138,4102,06:04:45,06:05:15,D
C9015,4138,4101,06:13:30,06:14:00,G
E9503,4138,4102,06:17:45,06:18:15,D
C9017,4138,4101,06:26:30,06:27:00,G
E9505,4138,4102,06:30:45,06:31:15,D
C9019,4138,4101,06:38:30,06:39:00,G
E9507,4138,4102,06:42:45,06:43:15,D
C9021,4138,4101,06:50:30,06:51:00,G
E9509,4138,4102,06:54:45,06:55:15,D
C9023,4138,4101,07:02:30,07:03:00,G
E9511,4138,4102,07:06:45,07:07:15,D
C9025,4138,4101,07:14:30,07:15:00,G
E9513,4138,4102,07:18:45,07:19:15,D
C9027,4138,4101,07:26:30,07:27:00,G
E9515,4138,4102,07:30:45,07:31:15,D
C9029,4138,4101,07:35:35,07:36:05,G
E9517,4138,4102,07:42:45,07:43:15,D
C9031,4138,4101,07:46:45,07:47:15,G
E9519,4138,4102,07:54:45,07:55:15,D
C9033,4138,4101,07:58:45,07:59:15,G
E9521,4138,4102,08:06:45,08:07:15,D
C9035,4138,4101,08:10:45,08:11:15,G
E9523,4138,4102,08:18:45,08:19:15,D
C9037,4138,4101,08:22:45,08:23:15,G
E9525,4138,4102,08:30:45,08:31:15,D
C9039,4138,4101,08:34:45,08:35:15,G
E9527,4138,4102,08:42:45,08:43:15,D
C9041,4138,4101,08:46:45,08:47:15,G
E9529,4138,4102,08:54:45,08:55:15,D
C9043,4138,4101,08:58:45,08:59:15,G
E9531,4138,4102,09:06:45,09:07:15,D
C9045,4138,4101,09:10:45,09:11:15,G
E9533,4138,4102,09:18:45,09:19:15,D
C9047,4138,4101,09:22:45,09:23:15,G
E9535,4138,4102,09:30:45,09:31:15,D
C9049,4138,4101,09:34:45,09:35:15,G
E9537,4138,4102,09:42:45,09:43:15,D
C9051,4138,4101,09:46:45,09:47:15,G
E9539,4138,4102,09:54:45,09:55:15,D
C9053,4138,4101,09:58:45,09:59:15,G
E9541,4138,4102,10:06:45,10:07:15,D
C9055,4138,4101,10:10:25,10:10:55,G
E9543,4138,4102,10:17:45,10:18:15,D
C9057,4138,4101,10:21:25,10:21:55,G
E9545,4138,4102,10:28:45,10:29:15,D
C9059,4138,4101,10:32:25,10:32:55,G
E9547,4138,4102,10:39:45,10:40:15,D
C9061,4138,4101,10:43:25,10:43:55,G
E9549,4138,4102,10:50:45,10:51:15,D
C9063,4138,4101,10:54:25,10:54:55,G
E9551,4138,4102,11:01:45,11:02:15,D
C9065,4138,4101,11:05:25,11:05:55,G
E9553,4138,4102,11:12:45,11:13:15,D
C9067,4138,4101,11:16:25,11:16:55,G
E9555,4138,4102,11:23:45,11:24:15,D
C9069,4138,4101,11:27:25,11:27:55,G
E9557,4138,4102,11:34:45,11:35:15,D
C9071,4138,4101,11:38:25,11:38:55,G
E9559,4138,4102,11:45:45,11:46:15,D
C9073,4138,4101,11:49:25,11:49:55,G
E9561,4138,4102,11:56:45,11:57:15,D
C9075,4138,4101,12:00:45,12:01:15,G
E9563,4138,4102,12:08:45,12:09:15,D
C9077,4138,4101,12:12:45,12:13:15,G
E9565,4138,4102,12:20:45,12:21:15,D
C9079,4138,4101,12:24:25,12:24:55,G
E9567,4138,4102,12:31:45,12:32:15,D
C9081,4138,4101,12:35:25,12:35:55,G
E9569,4138,4102,12:42:45,12:43:15,D
C9083,4138,4101,12:46:25,12:46:55,G
E9571,4138,4102,12:53:45,12:54:15,D
C9085,4138,4101,12:57:25,12:57:55,G
E9573,4138,4102,13:04:45,13:05:15,D
C9087,4138,4101,13:08:25,13:08:55,G
E9575,4138,4102,13:15:45,13:16:15,D
C9089,4138,4101,13:19:25,13:19:55,G
E9577,4138,4102,13:26:45,13:27:15,D
C9091,4138,4101,13:30:25,13:30:55,G
E9579,4138,4102,13:37:45,13:38:15,D
C9093,4138,4101,13:41:25,13:41:55,G
E9581,4138,4102,13:48:45,13:49:15,D
C9095,4138,4101,13:52:25,13:52:55,G
E9583,4138,4102,13:59:45,14:00:15,D
C9097,4138,4101,14:03:25,14:03:55,G
E9585,4138,4102,14:10:45,14:11:15,D
C9099,4138,4101,14:14:45,14:15:15,G
E9587,4138,4102,14:22:45,14:23:15,D
C9101,4138,4101,14:26:45,14:27:15,G
E9589,4138,4102,14:34:45,14:35:15,D
C9103,4138,4101,14:38:25,14:38:55,G
E9591,4138,4102,14:45:45,14:46:15,D
C9105,4138,4101,14:49:25,14:49:55,G
E9593,4138,4102,14:56:45,14:57:15,D
C9107,4138,4101,15:00:25,15:00:55,G
E9595,4138,4102,15:07:45,15:08:15,D
C9109,4138,4101,15:11:25,15:11:55,G
E9597,4138,4102,15:18:45,15:19:15,D
C9111,4138,4101,15:22:25,15:22:55,G
E9599,4138,4102,15:29:45,15:30:15,D
C9113,4138,4101,15:33:25,15:33:55,G
E9601,4138,4102,15:40:45,15:41:15,D
C9115,4138,4101,15:44:25,15:44:55,G
E9603,4138,4102,15:51:45,15:52:15,D
C9117,4138,4101,15:55:25,15:55:55,G
E9605,4138,4102,16:02:45,16:03:15,D
C9119,4138,4101,16:06:25,16:06:55,G
E9607,4138,4102,16:13:45,16:14:15,D
C9121,4138,4101,16:17:25,16:17:55,G
E9609,4138,4102,16:24:45,16:25:15,D
C9123,4138,4101,16:29:05,16:29:35,G
E9611,4138,4102,16:36:45,16:37:15,D
C9125,4138,4101,16:41:05,16:41:35,G
E9613,4138,4102,16:48:45,16:49:15,D
C9127,4138,4101,16:52:45,16:53:15,G
E9615,4138,4102,16:59:45,17:00:15,D
C9129,4138,4101,17:03:45,17:04:15,G
E9617,4138,4102,17:10:45,17:11:15,D
C9131,4138,4101,17:14:45,17:15:15,G
E9619,4138,4102,17:21:45,17:22:15,D
C9133,4138,4101,17:25:45,17:26:15,G
E9621,4138,4102,17:32:45,17:33:15,D
C9135,4138,4101,17:36:45,17:37:15,G
E9623,4138,4102,17:43:45,17:44:15,D
C9137,4138,4101,17:47:45,17:48:15,G
E9625,4138,4102,17:54:45,17:55:15,D
C9139,4138,4101,17:58:45,17:59:15,G
E9627,4138,4102,18:05:45,18:06:15,D
C9141,4138,4101,18:09:45,18:10:15,G
E9629,4138,4102,18:16:45,18:17:15,D
C9143,4138,4101,18:20:45,18:21:15,G
E9631,4138,4102,18:27:45,18:28:15,D
C9145,4138,4101,18:31:25,18:31:55,G
E9633,4138,4102,18:38:45,18:39:15,D
C9147,4138,4101,18:43:05,18:43:35,G
E9635,4138,4102,18:50:45,18:51:15,D
