TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
3013K,1958,0342,05:52:00,05:52:30,G
3017K,1958,0342,06:07:00,06:07:30,G
3021,1958,0342,06:19:00,06:19:30,G
3025K,1958,0342,06:32:00,06:32:30,G
3029K,1958,0342,06:43:00,06:43:30,G
3033,1958,0342,06:55:00,06:55:30,G
3037,1958,0342,07:06:00,07:06:30,G
3041,1958,0342,07:19:00,07:19:30,G
3045,1958,0342,07:32:00,07:32:30,G
3047K,1958,0342,07:39:00,07:39:30,G
3051K,1958,0342,07:53:00,07:53:30,G
3055,1958,0342,08:06:00,08:06:30,G
3059,1958,0342,08:18:00,08:18:30,G
3061,1958,0342,08:24:00,08:24:30,G
3065K,1958,0342,08:36:00,08:36:30,G
3067,1958,0342,08:42:00,08:42:30,G
3069,1958,0342,08:48:00,08:48:30,G
3071,1958,0342,08:54:00,08:54:30,G
3075K,1958,0342,09:05:00,09:05:30,G
3079K,1958,0342,09:18:00,09:18:30,G
3083,1958,0342,09:30:00,09:30:30,G
3085K,1958,0342,09:36:00,09:36:30,G
3089,1958,0342,09:48:00,09:48:30,G
3091K,1958,0342,09:54:00,09:54:30,G
3095,1958,0342,10:06:00,10:06:30,G
3099,1958,0342,10:18:00,10:18:30,G
3101,1958,0342,10:24:00,10:24:30,G
3103,1958,0342,10:31:00,10:31:30,G
3107,1958,0342,10:44:00,10:44:30,G
3111,1958,0342,10:58:00,10:58:30,G
3113,1958,0342,11:05:00,11:05:30,G
3115,1958,0342,11:12:00,11:12:30,G
3117,1958,0342,11:18:00,11:18:30,G
3701K,1958,1950,11:24:00,11:24:30,G
3121,1958,0342,11:30:00,11:30:30,G
3125,1958,0342,11:42:00,11:42:30,G
3129,1958,0342,11:54:00,11:54:30,G
3133,1958,0342,12:06:00,12:06:30,G
3137K,1958,0342,12:18:00,12:18:30,G
3141,1958,0342,12:30:00,12:30:30,G
3145K,1958,0342,12:41:00,12:41:30,G
3147K,1958,1950,12:46:00,12:46:30,G
3703K,1958,0342,12:51:00,12:51:30,G
3151,1958,0342,12:56:00,12:56:30,G
3155K,1958,0342,13:07:00,13:07:30,G
3159,1958,0342,13:18:00,13:18:30,G
3163,1958,0342,13:30:00,13:30:30,G
3167,1958,0342,13:42:00,13:42:30,G
3171,1958,0342,13:54:00,13:54:30,G
3175,1958,0342,14:06:00,14:06:30,G
3179,1958,0342,14:18:00,14:18:30,G
3183,1958,0342,14:30:00,14:30:30,G
3187,1958,0342,14:42:00,14:42:30,G
3191,1958,0342,14:54:00,14:54:30,G
3195K,1958,0342,15:06:00,15:06:30,G
3199,1958,0342,15:18:00,15:18:30,G
3203,1958,0342,15:30:00,15:30:30,G
3207,1958,0342,15:42:00,15:42:30,G
3211K,1958,0342,15:54:00,15:54:30,G
3215,1958,0342,16:06:00,16:06:30,G
3219,1958,0342,16:18:00,16:18:30,G
3705K,1958,1950,16:23:00,16:23:30,G
3223,1958,0339,16:30:00,16:30:30,G
3227,1958,0342,16:42:00,16:42:30,G
3231,1958,0342,16:54:00,16:54:30,G
3235,1958,0342,17:06:00,17:06:30,G
3239,1958,0342,17:18:00,17:18:30,G
3243,1958,0342,17:31:00,17:31:30,G
3247K,1958,0342,17:43:00,17:43:30,G
3253,1958,0342,17:55:00,17:55:30,G
3257,1958,0342,18:07:00,18:07:30,G
3259K,1958,0342,18:13:30,18:14:00,G
3261,1958,0342,18:19:00,18:19:30,G
3263K,1958,0342,18:25:00,18:25:30,G
3267,1958,0342,18:37:00,18:37:30,G
3707K,1958,1950,18:42:00,18:42:30,G
3271K,1958,0342,18:49:00,18:49:30,G
3275,1958,0342,19:01:00,19:01:30,G
3281K,1958,0342,19:13:00,19:13:30,G
3285,1958,0342,19:25:00,19:25:30,G
3287K,1958,1950,19:31:00,19:31:30,G
3291,1958,0339,19:37:00,19:37:30,G
3295,1958,0339,19:49:00,19:49:30,G
3299,1958,0342,20:01:00,20:01:30,G
3301K,1958,0342,20:07:00,20:07:30,G
3303,1958,0342,20:13:00,20:13:30,G
3307,1958,0342,20:25:00,20:25:30,G
3311,1958,0342,20:37:00,20:37:30,G
3315,1958,0342,20:49:00,20:49:30,G
3317K,1958,0342,20:54:30,20:55:00,G
3319,1958,0339,21:01:00,21:01:30,G
3321,1958,0342,21:07:00,21:07:30,G
3323K,1958,0342,21:13:00,21:13:30,G
3327,1958,0342,21:25:00,21:25:30,G
3331,1958,0339,21:41:00,21:41:30,G
3333,1958,0342,21:49:00,21:49:30,G
3709K,1958,1950,21:58:00,21:58:30,G
3337,1958,0339,22:04:00,22:04:30,G
3341,1958,0339,22:19:00,22:19:30,G
3343K,1958,0342,22:26:30,22:27:00,G
3345,1958,1950,22:33:00,22:33:30,G
3349,1958,0342,22:39:30,22:40:00,G
3351K,1958,0342,22:47:00,22:47:30,G
3353,1958,0339,22:56:00,22:56:30,G
3355,1958,0334,23:06:00,23:06:30,G
3357,1958,0323,23:25:00,23:25:30,G
3359,1958,0310,23:42:00,23:42:30,G
3361,1958,1950,23:58:00,23:58:30,G
