TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
2004,0239,0211,05:32:00,05:32:30,G
2006,0234,0211,05:43:30,05:44:00,G
2008,0234,0211,05:50:30,05:51:00,G
2010,0228,0211,05:57:00,05:57:30,G
2012,0234,0211,06:03:30,06:04:00,G
2014,0234,0211,06:10:30,06:11:00,G
2016,0219,0211,06:17:30,06:18:00,G
2018,0234,0211,06:22:30,06:23:00,G
2020,0234,0211,06:29:30,06:30:00,G
2022,0211,0211,06:34:00,06:34:30,G
2024,0234,0211,06:39:30,06:40:00,G
2026,0211,0211,06:44:00,06:44:30,G
2028,0211,0211,06:51:00,06:51:30,G
2030,0211,0211,06:58:00,06:58:30,G
2032,0211,0211,07:02:00,07:02:30,G
2034,0234,0211,07:05:00,07:05:30,G
2036,0211,0211,07:08:00,07:08:30,G
2038,0211,0211,07:14:00,07:14:30,G
2040,0234,0211,07:17:30,07:18:00,G
2042,0211,0211,07:21:00,07:21:30,G
2044,0211,0211,07:27:30,07:28:00,G
2046,0211,0211,07:31:30,07:32:00,G
2048,0211,0211,07:34:30,07:35:00,G
2050,0234,0211,07:37:30,07:38:00,G
2052,0211,0211,07:41:00,07:41:30,G
2054,0211,0211,07:45:00,07:45:30,G
2056,0211,0211,07:48:30,07:49:00,G
2058,0234,0211,07:51:30,07:52:00,G
2060,0211,0211,07:55:00,07:55:30,G
2062,0211,0211,07:59:00,07:59:30,G
2064,0211,0211,08:02:00,08:02:30,G
2066,0211,0211,08:06:00,08:06:30,G
2068,0211,0211,08:09:00,08:09:30,G
2070,0211,0211,08:13:00,08:13:30,G
2072,0211,0211,08:17:00,08:17:30,G
2074,0211,0211,08:21:00,08:21:30,G
2076,0211,0211,08:24:00,08:24:30,G
2078,0211,0211,08:28:00,08:28:30,G
2080,0211,0211,08:31:00,08:31:30,G
2082,0211,0211,08:35:00,08:35:30,G
2084,0211,0211,08:38:00,08:38:30,G
2086,0211,0211,08:41:00,08:41:30,G
2088,0211,0211,08:44:30,08:45:00,G
2090,0211,0211,08:48:00,08:48:30,G
2092,0211,0211,08:51:00,08:51:30,G
2094,0211,0211,08:54:00,08:54:30,G
2096,0211,0211,08:57:00,08:57:30,G
2098,0211,0211,09:00:30,09:01:00,G
2100,0211,0211,09:04:30,09:05:00,G
2102,0211,0211,09:07:30,09:08:00,G
2104,0211,0211,09:10:30,09:11:00,G
2106,0211,0211,09:14:00,09:14:30,G
2108,0211,0211,09:18:00,09:18:30,G
2110,0211,0211,09:21:30,09:22:00,G
2112,0211,0211,09:24:30,09:25:00,G
2114,0211,0211,09:28:00,09:28:30,G
2116,0211,0211,09:31:00,09:31:30,G
2118,0211,0211,09:34:30,09:35:00,G
2120,0211,0211,09:38:00,09:38:30,G
2122,0211,0211,09:41:00,09:41:30,G
2124,0211,0211,09:45:00,09:45:30,G
2126,0211,0211,09:49:00,09:49:30,G
2128,0211,0211,09:53:00,09:53:30,G
2130,0211,0211,09:56:00,09:56:30,G
2132,0211,0211,09:59:00,09:59:30,G
2134,0211,0211,10:02:30,10:03:00,G
2136,0211,0211,10:06:00,10:06:30,G
2138,0211,0211,10:09:00,10:09:30,G
2140,0211,0211,10:12:00,10:12:30,G
2142,0211,0211,10:15:00,10:15:30,G
2146,0211,0211,10:22:00,10:22:30,G
2148,0211,0211,10:25:00,10:25:30,G
2150,0211,0211,10:28:00,10:28:30,G
2154,0211,0211,10:34:00,10:34:30,G
2158,0211,0211,10:40:30,10:41:00,G
2162,0211,0211,10:47:00,10:47:30,G
2164,0211,0211,10:54:00,10:54:30,G
2168,0211,0211,11:00:00,11:00:30,G
2170,0211,0211,11:05:00,11:05:30,G
2172,0211,0211,11:10:00,11:10:30,G
2174,0211,0211,11:15:00,11:15:30,G
2176,0211,0211,11:19:30,11:20:00,G
2180,0211,0211,11:29:30,11:30:00,G
2182,0211,0211,11:33:30,11:34:00,G
2184,0211,0211,11:39:30,11:40:00,G
2188,0211,0211,11:46:00,11:46:30,G
2190,0211,0211,11:52:00,11:52:30,G
2194,0211,0211,11:58:00,11:58:30,G
2196,0211,0211,12:04:00,12:04:30,G
2198,0211,0211,12:10:00,12:10:30,G
2200,0211,0211,12:16:00,12:16:30,G
2202,0211,0211,12:22:00,12:22:30,G
2204,0211,0211,12:28:00,12:28:30,G
2206,0211,0211,12:34:00,12:34:30,G
2208,0211,0211,12:39:00,12:39:30,G
2210,0211,0211,12:44:00,12:44:30,G
2212,0211,0211,12:50:30,12:51:00,G
2216,0211,0211,12:59:30,13:00:00,G
2218,0211,0211,13:05:00,13:05:30,G
2220,0211,0211,13:10:00,13:10:30,G
2222,0211,0211,13:16:00,13:16:30,G
2224,0211,0211,13:22:00,13:22:30,G
2226,0211,0211,13:28:00,13:28:30,G
2228,0211,0211,13:34:00,13:34:30,G
2230,0211,0211,13:40:00,13:40:30,G
2232,0211,0211,13:46:00,13:46:30,G
2234,0211,0211,13:52:00,13:52:30,G
2236,0211,0211,13:58:00,13:58:30,G
2238,0211,0211,14:04:00,14:04:30,G
2240,0211,0211,14:09:00,14:09:30,G
2242,0211,0211,14:14:00,14:14:30,G
2244,0211,0211,14:21:00,14:21:30,G
2248,0211,0211,14:29:00,14:29:30,G
2250,0211,0211,14:35:00,14:35:30,G
2252,0211,0211,14:40:00,14:40:30,G
2254,0211,0211,14:46:00,14:46:30,G
2256,0211,0211,14:52:00,14:52:30,G
2258,0211,0211,14:58:00,14:58:30,G
2260,0211,0211,15:04:00,15:04:30,G
2262,0211,0211,15:10:00,15:10:30,G
2264,0211,0211,15:16:00,15:16:30,G
2266,0211,0211,15:22:00,15:22:30,G
2268,0211,0211,15:28:00,15:28:30,G
2270,0211,0211,15:34:00,15:34:30,G
2272,0211,0211,15:39:00,15:39:30,G
2274,0211,0211,15:44:00,15:44:30,G
2276,0211,0211,15:50:30,15:51:00,G
2278,0234,0211,15:55:00,15:55:30,G
2280,0211,0211,15:59:00,15:59:30,G
2282,0211,0211,16:05:00,16:05:30,G
2284,0211,0211,16:10:00,16:10:30,G
2286,0211,0211,16:16:00,16:16:30,G
2288,0211,0211,16:22:00,16:22:30,G
2290,0211,0211,16:28:00,16:28:30,G
2292,0211,0211,16:34:00,16:34:30,G
2296,0211,0211,16:40:00,16:40:30,G
2298,0211,0211,16:46:00,16:46:30,G
2300,0211,0211,16:52:00,16:52:30,G
2302,0234,0211,16:55:00,16:55:30,G
2304,0211,0211,16:58:00,16:58:30,G
2306,0211,0211,17:04:00,17:04:30,G
2308,0211,0211,17:09:00,17:09:30,G
2310,0234,0211,17:11:30,17:12:00,G
2312,0211,0211,17:15:00,17:15:30,G
2314,0211,0211,17:20:00,17:20:30,G
2316,0211,0211,17:25:00,17:25:30,G
2318,0211,0211,17:29:00,17:29:30,G
2320,0211,0211,17:35:00,17:35:30,G
2322,0211,0211,17:40:00,17:40:30,G
2324,0234,0211,17:43:00,17:43:30,G
2326,0211,0211,17:46:00,17:46:30,G
2328,0211,0211,17:52:00,17:52:30,G
2330,0234,0211,17:55:00,17:55:30,G
2332,0211,0211,17:58:00,17:58:30,G
2336,0211,0211,18:04:00,18:04:30,G
2338,0234,0211,18:07:00,18:07:30,G
2340,0211,0211,18:10:00,18:10:30,G
2342,0234,0211,18:12:30,18:13:00,G
2344,0211,0211,18:15:00,18:15:30,G
2346,0211,0211,18:18:00,18:18:30,G
2348,0211,0211,18:22:00,18:22:30,G
2350,0211,0211,18:25:00,18:25:30,G
2352,0211,0211,18:28:00,18:28:30,G
2354,0211,0211,18:31:00,18:31:30,G
2356,0211,0211,18:34:00,18:34:30,G
2358,0234,0211,18:36:30,18:37:00,G
2360,0211,0211,18:39:00,18:39:30,G
2362,0211,0211,18:41:30,18:42:00,G
2364,0211,0211,18:45:00,18:45:30,G
2366,0211,0211,18:48:00,18:48:30,G
2368,0211,0211,18:51:00,18:51:30,G
2370,0211,0211,18:55:00,18:55:30,G
2372,0211,0211,18:59:00,18:59:30,G
2374,0211,0211,19:02:00,19:02:30,G
2376,0211,0211,19:05:00,19:05:30,G
2380,0211,0211,19:09:30,19:10:00,G
2382,0211,0211,19:13:00,19:13:30,G
2384,0211,0211,19:16:00,19:16:30,G
2386,0211,0211,19:19:00,19:19:30,G
2388,0211,0211,19:22:00,19:22:30,G
2390,0211,0211,19:25:00,19:25:30,G
2392,0211,0211,19:28:00,19:28:30,G
2394,0211,0211,19:31:00,19:31:30,G
2396,0211,0211,19:34:00,19:34:30,G
2398,0211,0211,19:37:00,19:37:30,G
2400,0211,0211,19:40:00,19:40:30,G
2402,0211,0211,19:43:00,19:43:30,G
2404,0211,0211,19:46:00,19:46:30,G
2406,0211,0211,19:49:00,19:49:30,G
2408,0211,0211,19:52:00,19:52:30,G
2410,0211,0211,19:55:00,19:55:30,G
2412,0211,0211,19:58:00,19:58:30,G
2414,0211,0211,20:01:30,20:02:00,G
2418,0211,0211,20:06:30,20:07:00,G
2420,0211,0211,20:09:00,20:09:30,G
2422,0211,0211,20:11:30,20:12:00,G
2424,0211,0211,20:15:00,20:15:30,G
2426,0211,0211,20:18:00,20:18:30,G
2428,0211,0211,20:22:00,20:22:30,G
2430,0211,0211,20:25:00,20:25:30,G
2432,0211,0211,20:29:00,20:29:30,G
2434,0211,0211,20:32:00,20:32:30,G
2436,0211,0211,20:35:00,20:35:30,G
2440,0211,0211,20:39:00,20:39:30,G
2442,0211,0211,20:43:00,20:43:30,G
2444,0211,0211,20:46:00,20:46:30,G
2446,0211,0211,20:49:00,20:49:30,G
2450,0211,0211,20:55:00,20:55:30,G
2452,0211,0211,20:58:00,20:58:30,G
2454,0211,0211,21:02:00,21:02:30,G
2456,0211,0211,21:07:00,21:07:30,G
2460,0211,0211,21:13:00,21:13:30,G
2462,0211,0211,21:17:00,21:17:30,G
2464,0211,0211,21:22:00,21:22:30,G
2468,0211,0211,21:29:00,21:29:30,G
2470,0211,0211,21:33:00,21:33:30,G
2474,0211,0211,21:40:00,21:40:30,G
2476,0211,0211,21:45:00,21:45:30,G
2478,0211,0211,21:50:00,21:50:30,G
2480,0211,0211,21:55:00,21:55:30,G
2482,0211,0211,21:59:00,21:59:30,G
2484,0211,0211,22:03:00,22:03:30,G
2486,0211,0211,22:08:30,22:09:00,G
2488,0211,0211,22:14:00,22:14:30,G
2490,0211,0211,22:20:00,22:20:30,G
2492,0211,0211,22:26:00,22:26:30,G
2494,0211,0211,22:32:00,22:32:30,G
2496,0211,0211,22:37:00,22:37:30,G
2498,0211,0211,22:43:00,22:43:30,G
2500,0211,0211,22:48:00,22:48:30,G
2502,0211,0211,22:54:00,22:54:30,G
2504,0211,0211,22:59:00,22:59:30,G
2506,0211,0211,23:04:00,23:04:30,G
2508,0211,0211,23:10:00,23:10:30,G
