TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4001,0409,0433,05:32:30,G
4517,0409,1762,05:38:30,G
4519,0409,1762,05:48:30,G
4521,0409,1762,05:58:30,G
4007,0409,0433,06:03:30,G
4523,0409,1762,06:07:30,G
4525,0409,1762,06:15:30,G
4011,0409,0433,06:19:30,G
4527K,0409,1762,06:23:30,G
4529K,0409,1762,06:31:30,G
4015,0409,0433,06:35:30,G
4531,0409,1762,06:39:30,G
4533K,0409,1762,06:46:30,G
4301,0409,1759,06:52:30,G
4021,0409,0433,06:55:30,G
4535,0409,1762,06:58:30,G
4537K,0409,1762,07:04:30,G
4539,0409,1762,07:10:30,G
4027,0409,0433,07:14:00,G
4541,0409,1762,07:16:30,G
4303K,0409,1759,07:22:30,G
4031,0409,0433,07:26:00,G
4543K,0409,1762,07:28:30,G
4545,0409,1762,07:34:30,G
4035,0409,0433,07:38:00,G
4305K,0409,1759,07:40:30,G
4547K,0409,1762,07:46:30,G
4549K,0409,1762,07:52:30,G
4041,0409,0433,07:56:00,G
4307K,0409,1759,07:59:30,G
4551,0409,1762,08:06:30,G
4045,0409,0433,08:10:00,G
4047,0409,0433,08:13:00,G
4553K,0409,1762,08:16:30,G
4049,0409,0433,08:20:00,G
4555K,0409,1762,08:22:30,G
4051,0409,0433,08:26:00,G
4557K,0409,1762,08:28:30,G
4053,0409,0433,08:32:30,G
4311K,0409,1759,08:36:30,G
4559K,0409,1762,08:40:30,G
4055,0409,0433,08:44:30,G
4561K,0409,1762,08:48:30,G
4057,0409,0433,08:52:30,G
4313K,0409,1759,08:56:30,G
4563K,0409,1762,09:00:00,G
4059,0409,0433,09:04:30,G
4565K,0409,1762,09:09:30,G
4061,0409,0433,09:14:00,G
4315K,0409,1759,09:18:30,G
4567K,0409,1762,09:22:30,G
4063,0409,0433,09:26:30,G
4317K,0409,1759,09:30:30,G
4569,0409,1762,09:34:30,G
4065,0409,0433,09:39:30,G
4571K,0409,1762,09:44:30,G
4067,0409,0433,09:49:30,G
4573K,0409,1762,09:54:30,G
4069,0409,0433,09:59:30,G
4575K,0409,1762,10:04:30,G
4071,0409,0433,10:10:00,G
4577,0409,1762,10:15:30,G
4073,0409,0433,10:21:00,G
4579,0409,1762,10:26:30,G
4075,0409,0433,10:32:00,G
4581K,0409,1762,10:37:30,G
4077,0409,0433,10:43:00,G
4583,0409,1762,10:48:30,G
4079,0409,0433,10:54:00,G
4585K,0409,1762,10:59:30,G
4081,0409,0433,11:05:00,G
4587,0409,1762,11:10:30,G
4589,0409,1762,11:17:30,G
4083,0409,0433,11:23:30,G
4591,0409,1762,11:29:30,G
4085,0409,0433,11:35:30,G
4593K,0409,1762,11:41:30,G
4087,0409,0433,11:47:30,G
4319,0409,1759,11:53:30,G
4595K,0409,1762,12:00:30,G
4089,0409,0433,12:06:00,G
4597,0409,1762,12:11:30,G
4091,0409,0433,12:17:00,G
4599K,0409,1762,12:22:30,G
4093,0409,0433,12:28:00,G
4601K,0409,1762,12:33:30,G
4095,0409,0433,12:39:00,G
4603K,0409,1762,12:44:00,G
4097,0409,0433,12:50:00,G
4605K,0409,1762,12:55:30,G
4099,0409,0433,13:01:00,G
4607K,0409,1762,13:06:30,G
4101,0409,0433,13:12:00,G
4609K,0409,1762,13:17:30,G
4611K,0409,1762,13:24:30,G
4103,0409,0433,13:30:00,G
4613K,0409,1762,13:35:30,G
4105,0409,0433,13:41:00,G
4615,0409,1762,13:46:30,G
4617K,0409,1762,13:52:30,G
4107,0409,0433,13:58:00,G
4619K,0409,1762,14:03:30,G
4109,0409,0433,14:09:00,G
4621K,0409,1762,14:14:30,G
4111,0409,0433,14:20:00,G
4623,0409,1762,14:25:30,G
4113,0409,0433,14:31:00,G
4625,0409,1762,14:36:30,G
4115,0409,0433,14:42:30,G
4627K,0409,1762,14:48:30,G
4117,0409,0433,14:54:00,G
4629,0409,1762,14:59:30,G
4119,0409,0433,15:05:00,G
4631K,0409,1762,15:10:30,G
4121,0409,0433,15:16:00,G
4633,0409,1762,15:21:30,G
4635,0409,1762,15:28:30,G
4123,0409,0433,15:34:00,G
4637,0409,1762,15:39:30,G
4125,0409,0433,15:44:30,G
4639K,0409,1762,15:49:30,G
4641,0409,1762,15:55:30,G
4127,0409,0433,16:01:00,G
4643K,0409,1762,16:06:30,G
4129,0409,0433,16:12:00,G
4645,0409,1762,16:17:30,G
4131,0409,0433,16:23:00,G
4647K,0409,1762,16:28:30,G
4133,0409,0433,16:34:00,G
4649K,0409,1762,16:40:00,G
4135,0409,0433,16:44:30,G
4651K,0409,1762,16:48:30,G
4137,0409,0433,16:52:30,G
4139,0409,0433,17:00:30,G
4655K,0409,1762,17:04:00,G
4141,0409,0433,17:07:30,G
4143,0409,0433,17:14:30,G
4659K,0409,1762,17:18:00,G
4145,0409,0433,17:21:30,G
4661K,0409,1762,17:24:30,G
4663K,0409,1762,17:31:30,G
4149,0409,0433,17:35:30,G
4665,0409,1762,17:39:00,G
4151,0409,0433,17:42:30,G
4667K,0409,1762,17:45:30,G
4153,0409,0433,17:49:30,G
4669,0409,1762,17:55:30,G
4155,0409,0433,17:58:30,G
4671K,0409,1762,18:01:30,G
4157,0409,0433,18:04:30,G
4673,0409,1762,18:07:30,G
4159,0409,0433,18:11:30,G
4323K,0409,1759,18:14:30,G
4161,0409,0433,18:18:30,G
4675K,0409,1762,18:21:30,D
4163,0409,0433,18:25:30,G
4165,0409,0433,18:32:30,G
4679K,0409,1762,18:35:30,G
4325,0409,1759,18:39:30,G
4167,0409,0433,18:42:30,G
4681,0409,1762,18:46:30,G
4169,0409,0433,18:49:30,G
4683K,0409,1762,18:53:30,G
4171,0409,0433,18:57:00,G
4685K,0409,1762,19:00:30,G
4173,0409,0433,19:04:30,G
4687K,0409,1762,19:08:30,G
4175,0409,0433,19:12:30,G
4689,0409,1762,19:16:30,G
4177,0409,0433,19:20:30,G
4327K,0409,1759,19:24:30,G
4179,0409,0433,19:28:30,G
4691K,0409,1762,19:32:30,D
4341,0409,1759,19:36:30,G
4693,0409,1762,19:41:00,G
