TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K603,1716,1728,05:36:00,G
K605,1716,1408,05:58:00,G
K607,1701,1408,06:25:30,G
K609,1701,1408,06:52:30,G
K611,1701,1408,07:16:30,G
K1901,1003,1728,07:27:00,D
K613,1701,1408,07:41:30,G
K615,1701,1408,08:13:30,G
K617,1019,1728,08:34:00,G
K619,1019,1408,08:55:00,G
K621,1716,1408,09:06:00,G
K623,0158,1728,09:13:30,G
K625,0158,1408,09:37:30,G
K627,1019,1408,09:52:00,G
K629,0158,1728,10:10:30,G
K1905,1003,1728,10:27:30,D
K631,0158,1408,10:37:00,G
K1951,1003,1728,10:55:30,D
K633,0158,1728,11:02:00,G
K635,0158,1408,11:20:30,G
K1907,1003,1728,11:37:30,D
K637,0158,1728,11:47:30,G
K639,0158,1408,11:58:30,G
K641,0158,1728,12:18:30,G
K1909,1003,1728,12:33:00,D
K643,1019,1408,12:41:30,G
K645,0158,1728,12:57:30,G
K647,0158,1408,13:20:30,G
K649,0158,1728,13:36:30,G
K1911,1003,1728,13:56:00,D
K651,0158,1408,14:01:30,G
K653,0158,1728,14:19:00,G
K1913,1003,1728,14:35:30,D
K655,0158,1408,14:42:00,G
K1953,1003,1408,15:04:00,D
K657,0158,1728,15:06:30,G
K659,0158,1408,15:19:30,G
K661,0158,1728,15:37:30,G
K663,1716,1728,15:50:00,G
K665,0158,1408,15:57:30,G
K1915,1003,1728,16:07:00,D
K667,0158,1728,16:18:30,G
K669,0158,1408,16:38:30,G
K671,1716,1728,16:47:00,G
K673,0158,1728,16:57:30,G
K1917,1003,1728,17:04:30,D
K675,0158,1408,17:16:00,G
K677,0158,1728,17:37:30,G
K679,1716,1728,17:47:00,G
K681,0158,1408,17:57:30,G
K683,0158,1728,18:17:30,G
K1919,1003,1408,18:23:00,D
K685,0158,1408,18:37:00,G
K687,0158,1408,18:57:30,G
K689,0158,1728,19:16:30,G
K691,0158,1408,19:34:30,G
K693,1019,1728,19:51:00,G
K1923,1003,1408,20:03:00,D
K695,1019,1408,20:10:30,G
K697,0158,1728,20:24:30,G
K699,0158,1408,20:47:30,G
K701,0158,1408,21:06:30,G
K703,0158,1728,21:24:00,G
K1927,1003,1728,21:39:30,D
K705,0158,1408,21:45:30,G
K707,0158,1408,21:54:30,G
K709,0158,1728,22:11:30,G
K711,0158,1728,22:27:30,G
K713,0158,1408,22:41:30,G
K1929,1003,1728,23:03:00,D
K717,1716,1408,23:18:00,G
K719,0158,1728,23:35:30,G
K721,0158,1408,23:54:30,G
K723,0158,1728,24:13:30,G
