TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
C9012,4105,4138,05:41:55,G
C9014,4101,4138,05:52:20,G
C9016,4101,4138,06:04:20,G
C9018,4101,4138,06:16:20,G
C9020,4101,4138,06:28:10,G
C9022,4101,4138,06:40:10,G
C9024,4101,4138,06:52:10,G
C9026,4101,4138,07:04:10,G
C9028,4101,4138,07:16:10,G
C9030,4101,4138,07:28:10,G
C9032,4101,4138,07:40:10,G
C9034,4101,4138,07:52:10,G
C9036,4101,4138,08:04:10,G
C9038,4101,4138,08:16:10,G
C9040,4101,4138,08:28:10,G
C9042,4101,4138,08:40:10,G
C9044,4101,4138,08:52:10,G
C9046,4101,4138,09:04:10,G
C9048,4101,4138,09:16:00,G
C9050,4101,4138,09:27:00,G
C9052,4101,4138,09:38:00,G
C9054,4101,4138,09:49:00,G
C9056,4101,4138,10:00:00,G
C9058,4101,4138,10:11:00,G
C9060,4101,4138,10:22:00,G
C9062,4101,4138,10:33:00,G
C9064,4101,4138,10:44:00,G
C9066,4101,4138,10:56:00,G
C9068,4101,4138,11:08:00,G
C9070,4101,4138,11:19:00,G
C9072,4101,4138,11:30:00,G
C9074,4101,4138,11:41:00,G
C9076,4101,4138,11:52:00,G
C9078,4101,4138,12:03:00,G
C9080,4101,4138,12:14:00,G
C9082,4101,4138,12:25:00,G
C9084,4101,4138,12:36:00,G
C9086,4101,4138,12:47:00,G
C9088,4101,4138,12:58:10,G
C9090,4101,4138,13:10:10,G
C9092,4101,4138,13:22:00,G
C9094,4101,4138,13:33:00,G
C9096,4101,4138,13:44:00,G
C9098,4101,4138,13:55:00,G
C9100,4101,4138,14:06:00,G
C9102,4101,4138,14:17:00,G
C9104,4101,4138,14:28:00,G
C9106,4101,4138,14:39:00,G
C9108,4101,4138,14:50:00,G
C9110,4101,4138,15:01:00,G
C9112,4101,4138,15:12:20,G
C9114,4101,4138,15:24:20,G
C9116,4101,4138,15:36:00,G
C9118,4101,4138,15:47:00,G
C9120,4101,4138,15:58:00,G
C9122,4101,4138,16:09:00,G
C9124,4101,4138,16:20:00,G
C9126,4101,4138,16:31:00,G
C9128,4101,4138,16:42:00,G
C9130,4101,4138,16:53:00,G
C9132,4101,4138,17:04:00,G
C9134,4101,4138,17:15:00,G
C9136,4101,4138,17:26:10,G
C9138,4101,4138,17:38:10,G
C9140,4101,4138,17:50:00,G
C9142,4101,4138,18:01:00,G
C9144,4101,4138,18:12:00,G
C9146,4101,4138,18:23:00,G
C9148,4101,4138,18:34:00,G
C9150,4101,4138,18:45:00,G
C9152,4101,4138,18:56:00,G
C9154,4101,4138,19:07:00,G
C9156,4101,4138,19:18:00,G
C9158,4101,4138,19:29:00,G
C9160,4101,4138,19:40:10,G
C9162,4101,4138,19:52:10,G
C9164,4101,4138,20:04:00,G
C9166,4101,4138,20:15:00,G
C9168,4101,4138,20:26:00,G
C9170,4101,4138,20:37:00,G
C9172,4101,4138,20:48:00,G
C9174,4101,4138,20:59:00,G
C9176,4101,4138,21:10:00,G
C9178,4101,4138,21:21:10,G
C9180,4101,4138,21:33:10,G
C9182,4101,4138,21:45:10,G
C9184,4101,4138,21:57:10,G
C9186,4101,4138,22:09:10,G
C9188,4101,4138,22:21:10,G
C9190,4101,4138,22:33:10,G
C9192,4101,4138,22:45:10,G
C9194,4101,4138,22:56:00,G
C9196,4101,4131,23:09:00,G
C9198,4101,4125,23:22:00,G
C9200,4101,4120,23:35:00,G
C9202,4101,4113,23:49:00,G
