TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K952,1022,1915,05:57:30,05:58:00,G
K954,1019,1916,06:12:30,06:13:00,G
K956,1022,1915,06:22:30,06:23:00,G
K958,1019,1915,06:32:30,06:33:00,G
K806,1701,1916,06:38:00,06:38:30,G
K2,1806,1915,06:54:30,06:55:00,G
K962,1019,1915,06:59:30,07:00:00,G
K818,1701,1916,07:04:00,07:04:30,G
K1602,1812,1915,07:17:00,07:17:30,D
K4,1812,1915,07:15:00,07:20:00,G
K966,1019,1915,07:29:30,07:30:00,G
K968,1022,1916,07:34:30,07:35:00,G
K6,1812,1915,07:40:30,07:41:00,G
K970,1022,1915,07:48:30,07:49:00,G
K1604,1812,1915,08:03:00,08:03:30,D
K10,1812,1916,08:00:30,08:06:00,G
K12,1812,1915,08:19:30,08:20:00,G
K16,1812,1916,08:33:30,08:34:00,G
K20,1812,1915,08:47:30,08:48:00,G
K24,1812,1916,09:01:30,09:02:00,G
K32,1812,1915,09:27:30,09:28:00,G
K36,1812,1916,09:41:30,09:42:00,G
K44,1812,1916,10:08:30,10:09:00,G
K1606,1812,1915,10:16:00,10:16:30,D
K52,1812,1916,10:39:30,10:40:00,G
K60,1812,1916,11:05:30,11:06:00,G
K1608,1812,1915,11:36:00,11:36:30,D
K68,1812,1916,11:39:00,11:39:30,G
K76,1812,1916,12:04:30,12:05:00,G
K84,1812,1916,12:35:30,12:36:00,G
K1610,1812,1915,12:55:00,12:55:30,D
K88,1812,1916,12:58:30,12:59:00,G
K812,1701,1916,13:34:00,13:34:30,G
K1612,1812,1915,14:04:30,14:05:00,D
K104,1812,1916,14:07:30,14:08:00,G
K110,1812,1916,14:33:30,14:34:00,G
K1614,1812,1915,15:04:00,15:04:30,D
K116,1812,1916,15:06:30,15:07:00,G
K122,1812,1916,15:32:30,15:33:00,G
K128,1812,1916,16:03:30,16:04:00,G
K132,1812,1916,16:24:00,16:24:30,G
K138,1812,1916,16:52:30,16:53:00,G
K142,1812,1916,17:13:30,17:14:00,G
K146,1812,1916,17:33:30,17:34:00,G
K150,1812,1915,17:53:30,17:54:00,G
K974,1019,1916,18:08:30,18:09:00,G
K842,1701,1915,18:26:00,18:26:30,G
K158,1812,1916,18:33:00,18:33:30,G
K164,1701,1916,18:55:30,18:56:00,G
K168,1812,1915,19:14:30,19:15:00,G
K170,1812,1916,19:22:30,19:23:00,G
K172,1812,1915,19:30:30,19:31:00,G
K176,1701,1916,19:47:00,19:47:30,G
K180,1812,1915,20:02:30,20:03:00,G
K184,1812,1916,20:18:00,20:18:30,G
K190,1812,1916,20:41:30,20:42:00,G
K194,1812,1915,20:55:30,20:56:00,G
K196,1812,1916,21:03:30,21:04:00,G
K202,1812,1916,21:29:30,21:30:00,G
K208,1812,1916,21:54:00,21:54:30,G
K214,1812,1915,22:20:00,22:20:30,G
K220,1812,1916,22:39:30,22:40:00,G
K226,1812,1916,22:58:30,22:59:00,G
K232,1812,1915,23:20:30,23:21:00,G
K238,1812,1916,23:49:30,23:50:00,G
K242,1812,1916,24:08:30,24:09:00,G
