TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4302K,1759,0409,05:25:00,G
4304K,1759,0409,05:32:00,G
4502K,1762,0409,05:44:00,G
4504,1762,0409,05:56:00,G
4506K,1762,0409,06:08:00,G
4508K,1762,0409,06:20:00,G
4510,1762,0409,06:32:00,G
4512K,1762,0409,06:44:00,G
4514K,1762,0409,06:56:00,G
4516K,1762,0409,07:08:00,G
4306K,1759,0409,07:14:00,G
4518,1762,0409,07:20:00,G
4520,1762,0409,07:32:00,G
4522K,1762,0409,07:38:00,G
4524K,1762,0409,07:50:00,G
4526,1762,0409,08:02:00,G
4528,1762,0409,08:14:00,G
4308,1759,0409,08:24:00,G
4530K,1762,0409,08:29:00,G
4532,1762,0409,08:39:00,G
4534,1762,0409,08:50:00,G
4536,1762,0409,09:02:00,G
4538,1762,0409,09:14:00,G
4540K,1762,0409,09:26:00,G
4542K,1762,0409,09:38:00,G
4544K,1762,0409,09:43:00,G
4546K,1762,0409,09:55:00,G
4548,1762,0409,10:07:00,G
4550K,1762,0409,10:19:00,G
4552K,1762,0409,10:29:00,G
4554K,1762,0409,10:34:00,G
4556,1762,0409,10:44:00,G
4558K,1762,0409,10:54:00,G
4560K,1762,0409,10:59:00,G
4562K,1762,0409,11:09:00,G
4564K,1762,0409,11:19:00,G
4566K,1762,0409,11:24:00,G
4568K,1762,0409,11:34:00,G
4310,1759,0409,11:44:00,G
4570K,1762,0409,11:49:00,G
4312K,1759,0409,11:57:00,G
4572K,1762,0409,12:05:00,G
4574,1762,0409,12:14:00,G
4576K,1762,0409,12:24:00,G
4578,1762,0409,12:34:00,G
4580K,1762,0409,12:39:00,G
4582,1762,0409,12:49:00,G
4314K,1759,0409,12:57:00,G
4584,1762,0409,13:05:00,G
4586,1762,0409,13:14:00,G
4588K,1762,0409,13:24:00,G
4590,1762,0409,13:29:00,G
4592K,1762,0409,13:39:00,G
4594K,1762,0409,13:49:00,G
4596K,1762,0409,13:54:00,G
4316,1759,0409,14:02:00,G
4598K,1762,0409,14:10:00,G
4600,1762,0409,14:19:00,G
4602K,1762,0409,14:29:00,G
4604K,1762,0409,14:39:00,G
4606K,1762,0409,14:44:00,G
4608,1762,0409,14:54:00,G
4610K,1762,0409,15:02:00,G
4612K,1762,0409,15:10:00,G
4614K,1762,0409,15:19:00,G
4616K,1762,0409,15:29:00,G
4618K,1762,0409,15:34:00,G
4620K,1762,0409,15:44:00,G
4318,1759,0409,15:54:00,G
4622K,1762,0409,15:59:00,G
4320K,1759,0409,16:07:00,G
4624K,1762,0409,16:15:00,G
4626,1762,0409,16:24:00,G
4628K,1762,0409,16:34:00,G
4322,1759,0409,16:44:00,G
4630K,1762,0409,16:49:00,G
4324,1759,0409,16:59:00,G
4632K,1762,0409,17:04:00,G
4634,1762,0409,17:15:00,G
4636,1762,0409,17:26:00,G
4638K,1762,0409,17:36:00,G
4326,1759,0409,17:41:00,G
4640K,1762,0409,17:51:00,G
4642K,1762,0409,18:03:00,G
4328,1759,0409,18:15:00,G
4644K,1762,0409,18:21:00,G
4646,1762,0409,18:33:00,G
4648K,1762,0409,18:45:00,G
4650K,1762,0409,18:57:00,G
4652,1762,0409,19:09:00,G
4654K,1762,0409,19:21:00,G
4656K,1762,0409,19:33:00,G
4658K,1762,0409,19:45:00,G
4660K,1762,0409,19:57:00,G
4662K,1762,0409,20:03:00,G
4664K,1762,0409,20:15:00,G
4666K,1762,0409,20:27:00,G
4668,1762,0409,20:39:00,G
4670K,1762,0409,20:51:00,G
4672,1762,0409,21:03:00,G
4674K,1762,0409,21:15:00,G
4676,1762,0409,21:27:00,G
4678,1762,0409,21:39:00,G
4680,1762,0409,21:55:00,G
4682K,1762,0409,22:11:00,G
4684,1762,0409,22:27:00,G
4686,1762,0419,22:43:00,G
4688K,1762,1458,22:58:00,G
4690,1762,0433,23:13:00,G
4692K,1762,1458,23:38:00,G
