TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K600,1728,1019,05:29:30,05:30:00,G
K602,1728,0158,05:44:30,05:45:00,G
K604,1728,1019,05:57:30,05:58:00,G
K606,1408,0158,06:08:00,06:08:30,G
K1902,1728,0150,06:13:00,06:13:30,D
K610,1728,1019,06:38:30,06:39:00,G
K612,1408,1019,06:53:00,06:53:30,G
K1904,1728,0150,06:58:00,06:58:30,D
K614,1408,1019,07:18:30,07:19:00,G
K616,1728,0158,07:33:00,07:33:30,G
K618,1408,0158,07:49:00,07:49:30,G
K1906,1408,0150,07:59:30,08:00:00,D
K620,1728,0158,08:03:30,08:04:00,G
K622,1728,0158,08:21:30,08:22:00,G
K1908,1408,1003,08:35:30,08:36:00,D
K624,1728,0158,08:52:00,08:52:30,G
K626,1408,1716,08:58:00,08:58:30,G
K628,1408,0158,09:10:30,09:11:00,G
K630,1728,0158,09:31:30,09:32:00,G
K632,1408,1716,09:44:00,09:44:30,G
K634,1728,0158,09:52:00,09:52:30,G
K636,1728,0158,10:10:00,10:10:30,G
K1910,1408,1003,10:22:00,10:22:30,D
K638,1728,0158,10:30:30,10:31:00,G
K640,1408,0158,10:45:00,10:45:30,G
K1912,1728,1003,10:53:30,10:54:00,D
K642,1728,0158,11:11:30,11:12:00,G
K644,1408,0158,11:31:00,11:31:30,G
K646,1728,0158,11:50:30,11:51:00,G
K648,1408,0158,12:08:30,12:09:00,G
K650,1408,0158,12:24:00,12:24:30,G
K1914,1728,1003,12:29:00,12:29:30,D
K652,1408,0158,12:49:00,12:49:30,G
K654,1408,0158,13:10:30,13:11:00,G
K1916,1728,1003,13:22:30,13:23:00,D
K656,1728,0158,13:31:30,13:32:00,G
K658,1408,1716,13:41:30,13:42:00,G
K660,1408,0158,13:51:00,13:51:30,G
K662,1728,0158,14:08:30,14:09:00,G
K664,1408,0158,14:30:00,14:30:30,G
K1918,1728,1003,14:41:00,14:41:30,D
K666,1728,0158,14:50:30,14:51:00,G
K668,1408,0158,15:10:00,15:10:30,G
K1920,1728,1003,15:24:00,15:24:30,D
K670,1728,0158,15:31:30,15:32:00,G
K672,1408,0158,15:51:00,15:51:30,G
K674,1728,0158,16:02:30,16:03:00,G
K676,1408,0158,16:19:30,16:20:00,G
K678,1728,0158,16:40:30,16:41:00,G
K680,1728,0158,16:55:30,16:56:00,G
K682,1408,0158,17:08:30,17:09:00,G
K1922,1728,1003,17:16:30,17:17:00,D
K684,1728,0158,17:26:30,17:27:00,G
K686,1728,0158,17:42:30,17:43:00,G
K1924,1408,1003,17:53:30,17:54:00,D
K688,1728,0158,17:58:30,17:59:00,G
K690,1728,0158,18:13:00,18:13:30,G
K692,1408,0158,18:30:00,18:30:30,G
K694,1728,0158,18:43:30,18:44:00,G
K1926,1728,1003,18:50:30,18:51:00,D
K696,1408,0158,19:04:00,19:04:30,G
K698,1728,0158,19:18:30,19:19:00,G
K700,1408,0158,19:37:00,19:37:30,G
K702,1408,0158,19:56:30,19:57:00,G
K704,1408,0158,20:12:00,20:12:30,G
K1928,1728,1003,20:18:30,20:19:00,D
K706,1728,0158,20:36:30,20:37:00,G
K708,1408,0158,20:48:00,20:48:30,G
K710,1728,0158,21:05:30,21:06:00,G
K712,1408,1716,21:12:00,21:12:30,G
K1930,1408,1003,21:27:30,21:28:00,D
K714,1728,0158,21:35:30,21:36:00,G
K716,1728,0158,21:48:30,21:49:00,G
K718,1408,1019,21:59:00,21:59:30,G
K720,1728,1701,22:18:30,22:19:00,G
K722,1408,1701,22:36:00,22:36:30,G
K724,1728,1716,22:46:30,22:47:00,G
K726,1408,1701,23:01:00,23:01:30,G
K728,1728,1716,23:10:30,23:11:00,G
K730,1408,1701,23:20:00,23:20:30,G
K732,1728,1716,23:39:30,23:40:00,G
K736,1408,1716,24:00:30,24:01:00,G
