TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
5219,2511,2531,24:52:50,00:00:00,G
5509,2531,2561,00:00:00,05:40:00,G
5007,2518,2554,05:54:00,05:54:20,G
5515,2518,2561,06:01:00,06:01:20,G
5009,2511,2554,06:07:40,06:08:00,G
5519,2511,2561,06:14:40,06:15:00,G
5011,2511,2554,06:20:40,06:21:00,G
5523,2511,2561,06:26:40,06:27:00,G
5013,2511,2554,06:32:40,06:33:00,G
5527,2511,2561,06:38:40,06:39:00,G
5015,2511,2554,06:44:40,06:45:00,G
5531,2511,2561,06:50:40,06:51:00,G
5017,2511,2554,06:56:40,06:57:00,G
5535,2511,2561,07:01:40,07:02:00,G
5019,2511,2554,07:06:40,07:07:00,G
5539,2511,2561,07:11:40,07:12:00,G
5021,2511,2554,07:16:40,07:17:00,G
5543,2511,2561,07:21:40,07:22:00,G
5023,2511,2554,07:26:40,07:27:00,G
5545,2511,2561,07:31:30,07:31:50,G
5025,2511,2554,07:35:30,07:35:50,G
5547,2511,2561,07:39:30,07:39:50,G
5027,2511,2554,07:43:30,07:43:50,G
5549,2511,2561,07:47:30,07:47:50,G
5029,2511,2554,07:51:30,07:51:50,G
5551,2511,2561,07:54:30,07:54:50,G
5031,2511,2554,07:57:30,07:57:50,G
5553,2511,2561,08:00:30,08:00:50,G
5033,2511,2554,08:03:30,08:03:50,G
5555,2511,2561,08:06:30,08:06:50,G
5035,2511,2554,08:09:30,08:09:50,G
5557,2511,2561,08:12:30,08:12:50,G
5037,2511,2554,08:15:30,08:15:50,G
5559,2511,2561,08:18:20,08:18:50,G
5039,2511,2554,08:20:50,08:21:20,G
5561,2511,2561,08:23:20,08:23:50,G
5041,2511,2554,08:25:50,08:26:20,G
5563,2511,2561,08:28:20,08:28:50,G
5043,2511,2554,08:30:50,08:31:20,G
5565,2511,2561,08:33:20,08:33:50,G
5045,2511,2554,08:35:50,08:36:20,G
5567,2511,2561,08:38:20,08:38:50,G
5047,2511,2554,08:40:50,08:41:20,G
5569,2511,2561,08:43:20,08:43:50,G
5049,2511,2554,08:45:50,08:46:20,G
5571,2511,2561,08:48:50,08:49:20,G
5051,2511,2554,08:51:50,08:52:20,G
5573,2511,2561,08:54:50,08:55:20,G
5053,2511,2554,08:57:50,08:58:20,G
5575,2511,2561,09:00:50,09:01:20,G
5055,2511,2554,09:03:50,09:04:20,G
5577,2511,2561,09:07:30,09:07:50,G
5057,2511,2554,09:11:30,09:11:50,G
5579,2511,2561,09:15:30,09:15:50,G
5059,2511,2554,09:20:30,09:20:50,G
5581,2511,2561,09:25:30,09:25:50,G
5061,2511,2554,09:30:30,09:30:50,G
5583,2511,2561,09:35:30,09:35:50,G
5063,2511,2554,09:40:30,09:40:50,G
5585,2511,2561,09:45:30,09:45:50,G
5065,2511,2554,09:50:40,09:51:00,G
5587,2511,2561,09:56:40,09:57:00,G
5067,2511,2554,10:02:40,10:03:00,G
5589,2511,2561,10:08:40,10:09:00,G
5069,2511,2554,10:14:40,10:15:00,G
5591,2511,2561,10:20:40,10:21:00,G
5071,2511,2554,10:26:40,10:27:00,G
5593,2511,2561,10:32:40,10:33:00,G
5073,2511,2554,10:38:40,10:39:00,G
5595,2511,2561,10:44:40,10:45:00,G
5075,2511,2554,10:50:40,10:51:00,G
5597,2511,2561,10:56:40,10:57:00,G
5077,2511,2554,11:02:40,11:03:00,G
5599,2511,2561,11:08:40,11:09:00,G
5079,2511,2554,11:14:40,11:15:00,G
5601,2511,2561,11:20:40,11:21:00,G
5081,2511,2554,11:26:40,11:27:00,G
5603,2511,2561,11:32:40,11:33:00,G
5083,2511,2554,11:38:40,11:39:00,G
5605,2511,2561,11:44:40,11:45:00,G
5085,2511,2554,11:50:40,11:51:00,G
5607,2511,2561,11:56:40,11:57:00,G
5087,2511,2554,12:02:40,12:03:00,G
