TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6010,1846,102C,05:29:40,G
K6014,1846,102C,05:49:40,G
K6018,1846,102C,06:09:40,G
K6022,1846,102C,06:29:40,G
K6028,1846,102C,06:49:40,G
K6032,1846,102C,07:09:40,G
K6038,1846,102C,07:29:40,G
K6044,1846,102C,07:49:40,G
K6048,1846,102C,08:09:40,G
K6052,1846,102C,08:26:40,G
K6056,1846,102C,08:41:40,G
K6060,1846,102C,08:56:40,G
K6064,1846,102C,09:10:40,G
K6068,1846,102C,09:24:40,G
K6072,1846,102C,09:38:40,G
K6078,1846,102C,09:59:40,G
K6082,1846,102C,10:13:40,G
K6086,1846,102C,10:27:40,G
K6090,1846,102C,10:41:40,G
K6096,1846,102C,11:02:40,G
K6100,1846,102C,11:16:40,G
K6104,1846,102C,11:30:40,G
K6108,1846,102C,11:44:40,G
K6112,1846,102C,11:58:40,G
K6116,1846,102C,12:12:40,G
K6120,1846,102C,12:26:40,G
K6124,1846,102C,12:40:40,G
K6128,1846,102C,12:54:40,G
K6132,1846,102C,13:08:40,G
K6136,1846,102C,13:22:40,G
K6140,1846,102C,13:36:40,G
K6144,1846,102C,13:50:40,G
K6148,1846,102C,14:04:40,G
K6152,1846,102C,14:18:40,G
K6156,1846,102C,14:32:40,G
K6160,1846,102C,14:46:40,G
K6164,1846,102C,15:00:40,G
K6168,1846,102C,15:14:40,G
K6172,1846,102C,15:28:40,G
K6176,1846,102C,15:42:40,G
K6180,1846,102C,15:56:40,G
K6184,1846,102C,16:10:40,G
K6188,1846,102C,16:24:40,G
K6192,1846,102C,16:38:40,G
K6196,1846,102C,16:52:40,G
K6200,1846,102C,17:06:40,G
K6204,1846,102C,17:20:40,G
K6208,1846,102C,17:35:40,G
K6212,1846,102C,17:49:40,G
K6216,1846,102C,18:03:40,G
K6220,1846,102C,18:17:40,G
K6224,1846,102C,18:32:40,G
K6228,1846,102C,18:48:40,G
K6232,1846,102C,19:06:40,G
K6234,1846,102C,19:15:40,G
K6238,1846,102C,19:29:40,G
K6240,1846,102C,19:43:40,G
K6242,1846,102C,19:56:40,G
K6246,1846,102C,20:09:40,G
K6248,1846,1862,20:19:40,G
K6250,1846,102C,20:29:40,G
K6254,1846,102C,20:49:40,G
K6256,1846,102C,21:04:40,G
K6260,1846,102C,21:24:40,G
K6264,1846,102C,21:45:40,G
K6266,1846,102C,22:00:40,G
K6268,1846,102C,22:14:40,G
K6270,1846,102C,22:29:40,G
K6272,1846,102C,22:49:40,G
K6274,1846,102C,23:09:40,G
K6276,1846,1862,23:29:40,G
K6278,1846,1862,23:49:40,G
K6280,1846,1862,24:14:40,G
