TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K5001,1014,1219,06:22:10,G
K5003,100C,1219,06:46:00,G
K5005,100C,1220,07:09:40,G
K5009,1284,1219,07:42:30,G
K5013,1284,1219,08:22:00,G
K5017,1284,1219,08:40:00,G
K5021,1284,1219,09:22:30,G
K5025,1284,1219,09:48:00,G
K5027,1284,1220,10:07:00,G
K5033,1284,1219,10:46:00,G
K5037,1284,1219,11:22:00,G
K5041,1284,1219,11:48:30,G
K5045,1284,1219,12:18:00,G
K5049,1284,1219,12:50:30,G
K5053,1284,1219,13:20:30,G
K5057,1284,1219,13:50:10,G
K5061,1284,1219,14:21:10,G
K5065,1284,1219,14:51:10,G
K5069,1284,1219,15:17:30,G
K5073,1284,1220,15:42:10,G
K5077,1284,1219,16:17:30,G
K5081,1284,1219,16:45:40,G
K5085,1284,1219,17:23:10,G
K5089,1284,1219,17:52:40,G
K5093,1284,1220,18:21:30,G
K5097,1284,1219,18:50:50,G
K5101,1284,1219,19:16:40,G
K5105,1284,1219,19:42:30,G
K5109,1284,1219,20:18:10,G
K5113,1284,1219,20:50:40,G
K5117,1284,1219,21:20:10,G
K5121,1284,1219,21:53:10,G
K5125,1284,1219,22:18:40,G
K5129,1284,1219,22:48:10,G
K5131,1284,1219,23:01:40,G
K5135,1284,1219,23:28:10,G
K5137,1284,1219,23:49:50,G
K5141,1284,1219,24:21:40,G
