TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K7,1019,1812,05:02:00,G
K11,1022,1812,05:22:30,G
K13,1906,1812,05:34:30,G
K15,1909,1812,05:45:30,G
K409,1019,1749,05:50:00,G
K19,1909,1812,05:58:30,G
S411,1019,1749,06:09:00,G
K23,1909,1812,06:15:30,G
K617,1019,1728,06:20:00,G
K25,1916,1812,06:25:30,G
K27,1915,1812,06:36:00,G
K619,1019,1408,06:41:00,G
K415,1019,1749,06:49:00,G
K31,1916,1812,06:54:30,G
S33,1906,1812,07:03:30,G
K417,1019,1749,07:07:00,G
K35,1915,1812,07:11:00,G
S419,1019,1749,07:15:00,G
S37,1909,1812,07:19:30,G
K39,1906,1812,07:26:30,G
K421,1019,1749,07:30:00,G
K41,1916,1812,07:34:00,G
K627,1019,1408,07:38:00,G
K43,1915,1812,07:44:00,G
S423,1019,1749,07:49:00,G
K45,1915,1812,07:53:00,G
K47,1916,1812,08:01:00,G
K425,1019,1749,08:05:00,G
K49,1915,1812,08:09:00,G
K51,1916,1812,08:18:30,G
K53,1915,1812,08:28:00,G
K429,1019,1716,08:34:00,G
K55,1915,1812,08:39:00,G
K57,1916,1812,08:48:00,G
S431,1019,1749,08:53:00,G
K59,1909,1812,08:57:30,G
K807,1915,1701,09:02:00,G
K61,1915,1812,09:11:00,G
S433,1019,1749,09:16:00,G
K809,1909,1701,09:19:30,G
S63,1019,1812,09:23:00,G
K65,1916,1812,09:30:30,G
K435,1019,1749,09:35:00,G
K67,1909,1812,09:39:30,G
K69,1915,1812,09:49:00,G
K437,1019,1749,09:53:00,G
K811,1909,1701,09:56:30,G
K71,1906,1812,10:00:30,G
S73,1019,1812,10:09:00,G
K75,1915,1812,10:18:00,G
K643,1019,1408,10:23:00,G
K77,1909,1812,10:28:30,G
S79,1906,1812,10:38:30,G
K813,1909,1701,10:46:30,G
K81,1916,1812,10:51:00,G
K443,1019,1749,10:55:00,G
K83,1909,1812,11:00:30,G
K85,1916,1812,11:08:00,G
K445,1019,1749,11:14:00,G
K815,1022,1701,11:25:30,G
K89,1916,1812,11:29:30,G
K447,1019,1749,11:34:00,G
S91,1909,1812,11:39:30,G
K93,1906,1812,11:49:00,G
K449,1019,1749,11:54:00,G
K95,1916,1812,11:59:00,G
S97,1909,1812,12:09:30,G
K451,1019,1749,12:15:00,G
K99,1906,1812,12:19:30,G
K101,1916,1812,12:29:30,G
K453,1019,1749,12:34:00,G
K103,1906,1812,12:39:30,G
K105,1909,1812,12:49:30,G
S455,1019,1749,12:54:00,G
K107,1916,1812,12:59:00,G
K109,1906,1812,13:09:30,G
S457,1019,1749,13:14:00,G
K111,1909,1812,13:19:30,G
K113,1916,1812,13:27:30,G
K459,1019,1749,13:32:00,G
S115,1906,1812,13:39:30,G
K805,1909,1701,13:48:30,G
K461,1019,1749,13:54:00,G
K119,1916,1812,13:59:30,G
K121,1906,1812,14:10:30,G
K463,1019,1749,14:15:00,G
K123,1909,1812,14:19:30,G
K125,1916,1812,14:29:30,G
K465,1019,1749,14:35:00,G
K127,1906,1812,14:39:30,G
S129,1909,1812,14:49:30,G
K467,1019,1749,14:54:00,G
K131,1916,1812,14:58:30,G
S133,1019,1812,15:06:00,G
K135,1906,1812,15:10:30,G
