TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K604,1408,0158,05:39:00,G
K608,1408,0158,06:24:00,G
K610,1408,0158,06:50:00,G
K614,1408,0158,07:22:00,G
K618,1408,0158,07:47:30,G
K620,1408,0158,08:11:00,G
K624,1408,0158,08:49:00,G
K630,1408,0158,09:24:00,G
K1910,1408,1003,09:52:00,D
K634,1408,0158,10:05:00,G
K636,1408,0158,10:30:00,G
K640,1408,0158,11:03:00,G
K644,1408,0158,11:44:00,G
K648,1408,0158,12:28:00,G
K652,1408,0158,13:09:00,G
K656,1408,0158,13:46:00,G
K660,1408,0158,14:28:00,G
K1920,1408,1003,15:05:00,D
K668,1408,0158,15:37:00,G
K670,1408,0158,15:58:00,G
K674,1408,0158,16:26:00,G
K680,1408,0158,17:09:00,G
K684,1408,0158,17:51:00,G
K688,1408,0158,18:22:00,G
K692,1408,0158,18:55:00,G
K694,1408,0158,19:13:00,G
K696,1408,0158,19:30:00,G
K698,1408,0158,19:55:00,G
K1930,1408,1003,20:28:00,D
K704,1408,0158,20:56:00,G
K706,1408,1716,21:16:00,G
K710,1408,1701,21:54:00,G
K712,1408,1701,22:24:00,G
K716,1408,1728,22:42:00,G
K720,1408,1716,23:19:00,G
K722,1408,1728,23:49:00,G
K724,1408,1728,24:17:00,G
