TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
3001,0326,0342,05:49:00,G
3003,0316,0342,06:07:30,G
3005,0310,0342,06:20:30,G
3007,0310,0342,06:28:30,G
3009K,0310,0342,06:36:30,G
3011,0310,0342,06:43:30,G
3013K,1958,0342,06:52:00,G
3015,0310,0342,06:58:30,G
3017K,1958,0342,07:07:00,G
3019,0310,0342,07:13:00,G
3021,1958,0342,07:19:00,G
3023,0310,0342,07:24:30,G
3025K,1958,0342,07:32:00,G
3027,0310,0342,07:37:30,G
3029K,1958,0342,07:43:00,G
3031,0310,0342,07:48:30,G
3033,1958,0342,07:55:00,G
3035,0310,0342,08:00:30,G
3037,1958,0342,08:06:00,G
3039,0310,0342,08:13:30,G
3041,1958,0342,08:19:00,G
3043,0310,0342,08:25:30,G
3045,1958,0342,08:32:00,G
3047K,1958,0342,08:39:00,G
3049,0310,0342,08:46:30,G
3051K,1958,0342,08:53:00,G
3053,0310,0342,08:59:30,G
3055,1958,0342,09:06:00,G
3057,0310,0342,09:12:30,G
3059,1958,0342,09:18:00,G
3061,1958,0342,09:24:00,G
3063,0310,0342,09:30:30,G
3065K,1958,0342,09:36:00,G
3067,1958,0342,09:42:00,G
3069,1958,0342,09:48:00,G
3071,1958,0342,09:54:00,G
3073K,0310,0342,09:58:30,G
3075K,1958,0342,10:05:00,G
3077K,0310,0342,10:11:30,G
3079K,1958,0342,10:18:00,G
3081,0310,0342,10:23:30,G
3083,1958,0342,10:30:00,G
3085K,1958,0342,10:36:00,G
3087,0310,0342,10:41:30,G
3089,1958,0342,10:48:00,G
3091K,1958,0342,10:54:00,G
3093,0310,0342,10:59:30,G
3095,1958,0342,11:06:00,G
3097,0310,0342,11:11:30,G
3099,1958,0342,11:18:00,G
3101,1958,0342,11:24:00,G
3103,1958,0342,11:31:00,G
3105,0310,0342,11:37:30,G
3107,1958,0342,11:44:00,G
3109,0310,0342,11:51:30,G
3111,1958,0342,11:58:00,G
3113,1958,0342,12:05:00,G
3115,1958,0342,12:12:00,G
3117,1958,0342,12:18:00,G
3119,0310,0342,12:24:30,G
3121,1958,0342,12:30:00,G
3123K,0310,0342,12:36:30,G
3125,1958,0342,12:42:00,G
3127,0310,0342,12:48:30,G
3129,1958,0342,12:54:00,G
3131,0310,0342,13:00:30,G
3133,1958,0342,13:06:00,G
3135,0310,0342,13:12:30,G
3137K,1958,0342,13:18:00,G
3139K,0310,0342,13:24:30,G
3141,1958,0342,13:30:00,G
3143,0310,0342,13:35:30,G
3145K,1958,0342,13:41:00,G
3149,0310,0342,13:46:30,G
3703K,1958,0342,13:51:00,G
3151,1958,0342,13:56:00,G
3153,0310,0342,14:01:30,G
3155K,1958,0342,14:07:00,G
3157,0310,0342,14:12:30,G
3159,1958,0342,14:18:00,G
3161,0310,0342,14:24:30,G
3163,1958,0342,14:30:00,G
3165,0310,0342,14:36:30,G
3167,1958,0342,14:42:00,G
3169,0310,0342,14:48:30,G
3171,1958,0342,14:54:00,G
3173,0310,0342,15:00:30,G
3175,1958,0342,15:06:00,G
3177,0310,0342,15:12:30,G
3179,1958,0342,15:18:00,G
3181,0310,0342,15:24:30,G
3183,1958,0342,15:30:00,G
3185,0310,0342,15:36:30,G
3187,1958,0342,15:42:00,G
3189K,0310,0342,15:48:30,G
3191,1958,0342,15:54:00,G
3193,0310,0342,16:00:30,G
3195K,1958,0342,16:06:00,G
3197K,0310,0342,16:12:30,G
3199,1958,0342,16:18:00,G
3201,0310,0342,16:24:30,G
3203,1958,0342,16:30:00,G
3205K,0310,0342,16:36:30,G
3207,1958,0342,16:42:00,G
3209,0310,0342,16:48:30,G
3211K,1958,0342,16:54:00,G
3213,0310,0342,17:00:30,G
3215,1958,0342,17:06:00,G
3217,0310,0342,17:12:30,G
3219,1958,0342,17:18:00,G
3221,0310,0342,17:24:30,G
3223,1958,0339,17:30:00,G
3225,0310,0342,17:36:30,G
3227,1958,0342,17:42:00,G
3229,0310,0342,17:48:30,G
3231,1958,0342,17:54:00,G
3233,0310,0342,18:00:30,G
3235,1958,0342,18:06:00,G
3237,0310,0342,18:12:30,G
3239,1958,0342,18:18:00,G
3241,0310,0342,18:24:30,G
3243,1958,0342,18:31:00,G
3245,0310,0342,18:36:30,G
3247K,1958,0342,18:43:00,G
3251,0310,0342,18:49:30,G
3253,1958,0342,18:55:00,G
3255,0310,0342,19:01:30,G
3257,1958,0342,19:07:00,G
3259K,1958,0342,19:13:30,G
3261,1958,0342,19:19:00,G
3263K,1958,0342,19:25:00,G
3265,0310,0342,19:30:30,G
3267,1958,0342,19:37:00,G
3269,0310,0342,19:42:30,G
3271K,1958,0342,19:49:00,G
3273,0310,0342,19:55:00,G
3275,1958,0342,20:01:00,G
3277,0310,0342,20:06:30,G
3281K,1958,0342,20:13:00,G
3283,0310,0342,20:18:30,G
3285,1958,0342,20:25:00,G
3289,0310,0342,20:30:30,G
3291,1958,0339,20:37:00,G
3293,0310,0342,20:42:30,G
3295,1958,0339,20:49:00,G
3297,0310,0342,20:54:30,G
3299,1958,0342,21:01:00,G
3301K,1958,0342,21:07:00,G
3303,1958,0342,21:13:00,G
3305,0310,0342,21:18:30,G
3307,1958,0342,21:25:00,G
3309,0310,0339,21:30:30,G
3311,1958,0342,21:37:00,G
3313K,0310,0342,21:42:30,G
3315,1958,0342,21:49:00,G
3317K,1958,0342,21:54:30,G
3319,1958,0339,22:01:00,G
3321,1958,0342,22:07:00,G
3323K,1958,0342,22:13:00,G
3325,0310,0339,22:18:30,G
3327,1958,0342,22:25:00,G
3329,0310,0342,22:32:30,G
3331,1958,0339,22:41:00,G
3333,1958,0342,22:49:00,G
3335,0310,0342,22:56:30,G
3337,1958,0339,23:04:00,G
3339,0310,0342,23:11:30,G
3341,1958,0339,23:19:00,G
3343K,1958,0342,23:26:30,G
3347,0310,0339,23:33:00,G
3349,1958,0342,23:39:30,G
3351K,1958,0342,23:47:00,G
3353,1958,0339,23:56:00,G
