TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
1707,0211,0246,24:00:00,00:00:00,G
1705,0211,0246,23:50:00,00:00:00,G
1703,0211,0246,23:40:00,00:00:00,G
1701,0211,0246,23:29:00,00:00:00,G
1699,0211,0246,23:18:00,00:00:00,G
1697,0211,0246,23:07:00,00:00:00,G
1695,0211,0246,22:55:00,00:00:00,G
1693,0211,0246,22:43:00,00:00:00,G
1691,0211,0246,22:31:00,00:00:00,G
1689,0211,0246,22:19:00,00:00:00,G
1687,0211,0246,22:09:00,00:00:00,G
1685,0211,0246,21:58:00,00:00:00,G
1683,0211,0246,21:48:00,00:00:00,G
1681,0211,0246,21:37:00,00:00:00,G
1679,0211,0246,21:28:00,00:00:00,G
1677,0211,0246,21:17:00,00:00:00,G
1675,0211,0246,21:07:00,00:00:00,G
1673,0211,0246,20:56:00,00:00:00,G
1671,0211,0246,20:47:00,00:00:00,G
1669,0211,0246,20:38:00,00:00:00,G
1667,0211,0246,20:28:00,00:00:00,G
1665,0211,0246,20:16:00,00:00:00,G
1663,0211,0246,20:05:00,00:00:00,G
1661,0211,0246,19:55:00,00:00:00,G
1659,0211,0246,19:45:00,00:00:00,G
1657,0211,0246,19:34:00,00:00:00,G
1655,0211,0246,19:25:00,00:00:00,G
1653,0211,0246,19:14:00,00:00:00,G
1651,0211,0246,19:04:00,00:00:00,G
1623,0211,0246,16:39:00,00:00:00,G
1621,0211,0246,16:28:00,00:00:00,G
1619,0211,0246,16:17:00,00:00:00,G
1617,0211,0246,16:07:00,00:00:00,G
1615,0211,0246,15:58:00,00:00:00,G
1613,0211,0246,15:48:00,00:00:00,G
1611,0211,0246,15:39:00,00:00:00,G
1609,0211,0246,15:28:00,00:00:00,G
1607,0211,0246,15:19:00,00:00:00,G
1605,0211,0246,15:08:00,00:00:00,G
1603,0211,0246,14:58:00,00:00:00,G
1601,0211,0246,14:47:00,00:00:00,G
1599,0211,0246,14:38:00,00:00:00,G
1597,0211,0246,14:27:00,00:00:00,G
1595,0211,0246,14:17:00,00:00:00,G
1593,0211,0246,14:06:00,00:00:00,G
1591,0211,0246,13:57:00,00:00:00,G
1589,0211,0246,13:46:00,00:00:00,G
1587,0211,0246,13:36:00,00:00:00,G
1585,0211,0246,13:25:00,00:00:00,G
1583,0211,0246,13:16:00,00:00:00,G
1581,0211,0246,13:05:00,00:00:00,G
1579,0211,0246,12:54:00,00:00:00,G
1577,0211,0246,12:42:00,00:00:00,G
1575,0211,0246,12:33:00,00:00:00,G
1573,0211,0246,12:24:00,00:00:00,G
1571,0211,0246,12:14:00,00:00:00,G
1569,0211,0246,12:03:00,00:00:00,G
1567,0211,0246,11:54:00,00:00:00,G
1565,0211,0246,11:43:00,00:00:00,G
1563,0211,0246,11:33:00,00:00:00,G
1561,0211,0246,11:23:00,00:00:00,G
1559,0211,0246,11:14:00,00:00:00,G
1557,0211,0246,11:02:00,00:00:00,G
1555,0211,0246,10:50:00,00:00:00,G
1553,0211,0246,10:39:00,00:00:00,G
1519,0211,0246,07:48:00,00:00:00,G
1517,0211,0246,07:36:00,00:00:00,G
1515,0211,0246,07:22:00,00:00:00,G
1513,0211,0246,07:06:00,00:00:00,G
1511,0211,0246,06:51:00,00:00:00,G
1509,0211,0246,06:36:00,00:00:00,G
1507,0211,0246,06:21:00,00:00:00,G
1505,0211,0246,06:06:00,00:00:00,G
1503,0211,0246,05:51:00,00:00:00,G
1501,0211,0246,05:37:00,00:00:00,G
1649,0211,0246,18:53:00,00:00:00,G
1647,0211,0246,18:44:00,00:00:00,G
1645,0211,0246,18:33:00,00:00:00,G
1643,0211,0246,18:23:00,00:00:00,G
1641,0211,0246,18:12:00,00:00:00,G
1639,0211,0246,18:03:00,00:00:00,G
1637,0211,0246,17:52:00,00:00:00,G
1635,0211,0246,17:42:00,00:00:00,G
1633,0211,0246,17:31:00,00:00:00,G
1631,0211,0246,17:22:00,00:00:00,G
1629,0211,0246,17:11:00,00:00:00,G
1627,0211,0246,17:01:00,00:00:00,G
1625,0211,0246,16:49:00,00:00:00,G
1551,0211,0246,10:28:00,00:00:00,G
1549,0211,0246,10:17:00,00:00:00,G
1547,0211,0246,10:08:00,00:00:00,G
1545,0211,0246,09:56:00,00:00:00,G
1543,0211,0246,09:45:00,00:00:00,G
1541,0211,0246,09:37:00,00:00:00,G
1539,0211,0246,09:27:00,00:00:00,G
1537,0211,0246,09:18:00,00:00:00,G
1535,0211,0246,09:09:00,00:00:00,G
1533,0211,0246,08:59:00,00:00:00,G
1531,0211,0246,08:49:00,00:00:00,G
1529,0211,0246,08:38:00,00:00:00,G
1527,0211,0246,08:29:00,00:00:00,G
1525,0211,0246,08:18:00,00:00:00,G
1523,0211,0246,08:08:00,00:00:00,G
1521,0211,0246,07:57:00,00:00:00,G
