TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K6007,102C,1846,05:49:00,05:49:30,G
K6009,102C,1846,06:09:00,06:09:30,G
K6013,102C,1846,06:31:00,06:31:30,G
K6015,102C,1862,06:42:00,06:42:30,G
K6017,102C,1846,06:52:00,06:52:30,G
K6019,102C,1846,07:07:00,07:07:30,G
K6021,102C,1846,07:22:00,07:22:30,G
K6023,102C,1862,07:34:00,07:34:30,G
K6025,102C,1846,07:45:00,07:45:30,G
K6027,102C,1846,07:55:00,07:55:30,G
K6029,102C,1846,08:06:00,08:06:30,G
K6031,102C,1862,08:19:00,08:19:30,G
K6035,102C,1862,08:31:00,08:31:30,G
K6037,102C,1846,08:42:00,08:42:30,G
K6041,102C,1846,08:56:00,08:56:30,G
K6045,102C,1846,09:10:00,09:10:30,G
K6049,102C,1846,09:24:00,09:24:30,G
K6051,102C,1862,09:38:00,09:38:30,G
K6055,102C,1862,09:50:00,09:50:30,G
K6057,102C,1846,09:58:00,09:58:30,G
K6059,102C,1862,10:06:00,10:06:30,G
K6061,102C,1846,10:13:00,10:13:30,G
K6063,102C,1862,10:20:00,10:20:30,G
K6065,102C,1846,10:27:00,10:27:30,G
K6067,102C,1862,10:34:00,10:34:30,G
K6069,102C,1846,10:42:00,10:42:30,G
K6071,102C,1862,10:49:00,10:49:30,G
K6073,102C,1846,10:56:00,10:56:30,G
K6075,102C,1862,11:03:00,11:03:30,G
K6077,102C,1846,11:10:00,11:10:30,G
K6079,102C,1862,11:17:00,11:17:30,G
K6081,102C,1846,11:24:00,11:24:30,G
K6083,102C,1862,11:31:00,11:31:30,G
K6085,102C,1846,11:38:00,11:38:30,G
K6087,102C,1862,11:45:00,11:45:30,G
K6089,102C,1846,11:52:00,11:52:30,G
K6091,102C,1862,11:59:00,11:59:30,G
K6093,102C,1846,12:06:00,12:06:30,G
K6095,102C,1862,12:13:00,12:13:30,G
K6097,102C,1846,12:20:00,12:20:30,G
K6099,102C,1862,12:27:00,12:27:30,G
K6101,102C,1846,12:34:00,12:34:30,G
K6103,102C,1862,12:41:00,12:41:30,G
K6105,102C,1846,12:48:00,12:48:30,G
K6107,102C,1862,12:55:00,12:55:30,G
K6109,102C,1846,13:02:00,13:02:30,G
K6111,102C,1862,13:09:00,13:09:30,G
K6113,102C,1846,13:16:00,13:16:30,G
K6115,102C,1862,13:23:00,13:23:30,G
K6117,102C,1846,13:30:00,13:30:30,G
