TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K2202,1251,1284,06:28:10,G
K5002,1208,1284,06:50:40,G
K5004,1014,1284,07:03:40,G
K5006,1210,1284,07:20:10,G
K2204,1251,1284,07:33:40,G
K5008,1219,1284,07:41:40,G
K5010,1219,1284,07:51:10,G
K5012,1219,1284,08:05:10,G
K5014,1219,1284,08:29:40,G
K5016,1219,1284,08:44:40,G
K5018,1219,1284,09:03:10,G
K5020,1208,1284,09:12:40,G
K5022,1219,1284,09:30:40,G
K5024,1210,1284,09:45:40,G
K5026,1219,1284,09:57:40,G
K5028,1208,1284,10:09:10,G
K2208,1251,1284,10:15:40,G
K5302,100C,1284,10:22:40,G
K5030,1220,1284,10:30:10,G
K5032,1208,1284,10:42:10,G
K5034,1219,1284,10:54:10,G
K5036,1208,1284,11:08:40,G
K5038,1219,1284,11:29:40,G
K5040,1208,1284,11:52:40,G
K5042,1219,1284,11:59:40,G
K5044,1208,1284,12:13:40,G
K5046,1219,1284,12:34:40,G
K5048,1208,1284,12:46:40,G
K5050,1219,1284,12:59:10,G
K5052,1208,1284,13:12:40,G
K5054,1220,1284,13:33:10,G
K5056,1208,1284,13:42:40,G
K5058,1219,1284,14:00:40,G
K5060,1208,1284,14:20:10,G
K5062,1219,1284,14:34:10,G
K5064,1210,1284,14:49:10,G
K5066,1219,1284,15:01:10,G
K5068,1208,1284,15:11:40,G
K5070,1219,1284,15:31:30,G
K5072,1208,1284,15:42:10,G
K5074,1219,1284,15:56:00,G
K5076,1208,1284,16:07:40,G
K5078,1219,1284,16:28:00,G
K5080,1208,1284,16:41:10,G
K5082,1219,1284,16:55:40,G
K5084,1208,1284,17:12:10,G
K5086,1219,1284,17:32:10,G
K5088,1208,1284,17:42:10,G
K5090,1219,1284,17:59:40,G
K5092,1208,1284,18:17:40,G
K5094,1219,1284,18:26:50,G
K5096,1208,1284,18:48:40,G
K5098,1220,1284,19:07:40,G
K5100,1208,1284,19:15:40,G
K5102,1219,1284,19:30:40,G
K5104,1208,1284,19:45:40,G
K5106,1219,1284,19:53:10,G
K5108,1208,1284,20:00:40,G
K5304,100C,1284,20:17:10,G
K5110,1219,1284,20:24:10,G
K5112,1210,1284,20:46:40,G
K5114,1219,1284,20:59:10,G
K5116,1208,1284,21:06:40,G
K5118,1219,1284,21:31:40,G
K5120,1208,1284,21:42:40,G
K2232,1251,1284,21:49:40,G
K5122,1220,1284,21:55:40,G
K5124,1208,1284,22:03:10,G
K5126,1219,1284,22:28:10,G
K5130,1219,1284,22:56:40,G
K2234,1251,1284,23:03:40,G
K5132,1208,1284,23:10:40,G
K5136,1208,1284,23:42:40,G
K5138,1219,1284,24:07:40,G
K2236,1251,1284,24:19:40,G
K5140,1219,1284,24:33:10,G
