TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K1,1701,1812,05:20:30,05:21:00,G
K3,1006,1812,05:36:30,05:37:00,G
K1005,1701,1811,05:45:00,05:45:30,D
K5,1006,1812,05:50:30,05:51:00,G
K1007,1701,1811,05:55:00,05:55:30,D
K7,1701,1812,06:03:30,06:04:00,G
K1009,1003,1811,06:05:00,06:05:30,D
K9,1019,1812,06:11:00,06:11:30,G
K1011,1701,1811,06:14:00,06:14:30,D
S11,0159,1812,06:15:30,06:16:00,G
K13,1022,1812,06:21:30,06:22:00,G
K1013,1701,1811,06:25:00,06:25:30,D
S15,0159,1812,06:29:30,06:30:00,G
K1015,1701,1811,06:31:00,06:31:30,D
K1017,1701,1811,06:36:00,06:36:30,D
K17,1906,1812,06:39:30,06:40:00,G
K1251,1003,1806,06:41:00,06:41:30,D
K1019,1701,1811,06:46:00,06:46:30,D
K19,1909,1812,06:46:30,06:47:00,G
K21,1701,1812,06:52:30,06:53:00,G
K1021,1003,1811,06:53:00,06:53:30,D
K23,1909,1812,06:58:30,06:59:00,G
K1023,1701,1811,06:59:00,06:59:30,D
K25,1022,1812,07:04:30,07:05:00,G
K1025,1003,1811,07:06:00,07:06:30,D
K1253,1701,1806,07:10:00,07:10:30,D
S27,0159,1812,07:13:00,07:13:30,G
K1027,1003,1811,07:14:30,07:15:00,D
K29,1916,1812,07:18:30,07:19:00,G
K1029,1003,1811,07:21:00,07:21:30,D
K1031,1701,1811,07:25:00,07:25:30,D
S31,0159,1812,07:27:00,07:27:30,G
K1255,1003,1806,07:29:00,07:29:30,D
K1033,1701,1811,07:33:00,07:33:30,D
K33,1909,1812,07:35:30,07:36:00,G
K1035,1003,1811,07:38:00,07:38:30,D
S35,0159,1812,07:42:30,07:43:00,G
K1037,1003,1811,07:44:00,07:44:30,D
K37,1916,1812,07:49:00,07:49:30,G
K1039,1003,1811,07:51:00,07:51:30,D
S39,1019,1812,07:55:00,07:55:30,G
K1259,1701,1806,07:55:00,07:55:30,D
K1043,1003,1811,08:00:00,08:00:30,D
K41,1906,1812,08:01:30,08:02:00,G
K1045,1003,1811,08:07:00,08:07:30,D
K43,1916,1812,08:08:30,08:09:00,G
K45,1906,1812,08:14:30,08:15:00,G
K1047,1003,1811,08:15:00,08:15:30,D
K1049,1003,1811,08:21:00,08:21:30,D
S47,1909,1812,08:21:30,08:22:00,G
K1261,1003,1806,08:28:00,08:28:30,D
K49,1915,1812,08:28:00,08:28:30,G
K1051,1003,1811,08:34:00,08:34:30,D
K51,1909,1812,08:36:00,08:36:30,G
K1053,1003,1811,08:40:00,08:40:30,D
K1601,1915,1812,08:43:00,08:43:30,D
K1055,1003,1811,08:47:00,08:47:30,D
K53,1916,1812,08:49:00,08:49:30,G
K1057,1003,1811,08:52:00,08:52:30,D
K55,1909,1812,08:56:00,08:56:30,G
K1059,1003,1811,09:01:00,09:01:30,D
K57,1915,1812,09:03:00,09:03:30,G
K59,1916,1812,09:09:30,09:10:00,G
K1061,1003,1811,09:13:00,09:13:30,D
K1603,1916,1812,09:22:00,09:22:30,D
K1063,1003,1811,09:23:00,09:23:30,D
K63,1915,1812,09:28:30,09:29:00,G
K1065,1003,1811,09:33:00,09:33:30,D
K65,1909,1812,09:40:30,09:41:00,G
K1301,1003,1811,09:41:00,09:41:30,D
K67,1915,1812,09:48:00,09:48:30,G
K1605,1916,1812,09:53:00,09:53:30,D
K1069,1003,1811,09:56:00,09:56:30,D
K71,1915,1812,10:06:00,10:06:30,G
K1071,1003,1811,10:08:00,10:08:30,D
K73,1915,1812,10:16:00,10:16:30,G
K1201,1003,1811,10:25:00,10:25:30,D
