TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
7344,2752,2719,24:07:40,G
7002,2719,2711,00:00:00,G
7004,2729,2711,05:47:40,G
7006,2731,2711,06:01:40,G
7008,2737,2711,06:13:50,G
7010,2744,2711,06:26:20,G
7012,2752,2712,06:37:40,G
7014,2752,2711,06:47:40,G
7016,2761,2712,06:56:40,G
7018,2752,2711,07:05:40,G
7020,2761,2712,07:14:40,G
7022,2752,2711,07:22:40,G
7024,2761,2712,07:29:40,G
7026,2752,2712,07:36:40,G
7028,2761,2711,07:43:40,G
7030,2752,2712,07:50:40,G
7032,2761,2712,07:57:40,G
7034,2761,2711,08:04:40,G
7036,2752,2712,08:11:40,G
7038,2761,2711,08:17:40,G
7040,2752,2712,08:23:40,G
7042,2761,2712,08:29:40,G
7044,2752,2711,08:35:40,G
7046,2761,2712,08:41:40,G
7048,2752,2712,08:47:40,G
7050,2761,2711,08:53:40,G
7052,2752,2712,08:59:40,G
7054,2761,2712,09:05:40,G
7056,2752,2711,09:11:40,G
7058,2761,2712,09:17:40,G
7060,2761,2712,09:23:40,G
7062,2752,2711,09:29:40,G
7064,2761,2712,09:35:40,G
7066,2752,2712,09:41:40,G
7068,2761,2711,09:47:40,G
7070,2752,2712,09:53:40,G
7072,2761,2712,09:59:40,G
7074,2752,2711,10:05:40,G
7076,2761,2712,10:11:40,G
7078,2752,2711,10:17:40,G
7080,2761,2712,10:23:40,G
7082,2752,2711,10:29:40,G
7084,2761,2712,10:35:40,G
7086,2752,2712,10:41:40,G
7088,2761,2711,10:47:40,G
7090,2752,2712,10:53:40,G
7092,2761,2711,10:59:40,G
7094,2752,2712,11:05:40,G
7096,2761,2712,11:11:40,G
7098,2752,2711,11:17:40,G
7100,2761,2712,11:23:40,G
7102,2752,2711,11:29:40,G
7104,2761,2712,11:35:40,G
7106,2752,2711,11:41:40,G
7108,2761,2712,11:47:40,G
7110,2752,2711,11:53:40,G
7112,2761,2712,11:59:40,G
7114,2752,2712,12:05:40,G
7116,2761,2711,12:11:40,G
7118,2752,2712,12:17:40,G
7120,2761,2712,12:23:40,G
7122,2752,2711,12:29:40,G
7124,2761,2712,12:35:40,G
7126,2752,2711,12:41:40,G
7128,2761,2712,12:47:40,G
7130,2752,2711,12:53:40,G
7132,2761,2712,12:59:40,G
7134,2752,2711,13:05:40,G
7136,2761,2712,13:11:40,G
7138,2752,2712,13:17:40,G
7140,2761,2711,13:23:40,G
7142,2752,2712,13:29:40,G
7144,2761,2712,13:35:40,G
7146,2752,2711,13:41:40,G
7148,2761,2712,13:47:40,G
7150,2752,2712,13:53:40,G
7152,2761,2711,13:59:40,G
7154,2752,2712,14:05:40,G
7156,2761,2712,14:11:40,G
7158,2752,2711,14:17:40,G
7160,2761,2712,14:23:40,G
7162,2752,2712,14:29:40,G
7164,2761,2711,14:35:40,G
7166,2752,2712,14:41:40,G
7168,2761,2712,14:47:40,G
7170,2752,2711,14:53:40,G
7172,2761,2712,14:59:40,G
7174,2752,2712,15:05:40,G
7176,2761,2711,15:11:40,G
7178,2752,2712,15:17:40,G
7180,2761,2712,15:23:40,G
7182,2752,2711,15:29:40,G
7184,2761,2712,15:35:40,G
7186,2752,2712,15:41:40,G
7188,2761,2711,15:47:40,G
7190,2752,2712,15:53:40,G
7192,2761,2712,15:59:40,G
7194,2752,2711,16:05:40,G
7196,2761,2712,16:11:40,G
7198,2752,2712,16:17:40,G
7200,2761,2711,16:23:40,G
7202,2752,2712,16:29:40,G
7204,2761,2712,16:35:40,G
7206,2752,2711,16:41:40,G
7208,2761,2712,16:47:40,G
7210,2752,2712,16:53:40,G
7212,2761,2711,16:59:40,G
7214,2752,2712,17:05:40,G
7216,2761,2712,17:11:40,G
7218,2752,2711,17:17:40,G
7220,2761,2712,17:23:40,G
7222,2752,2711,17:29:40,G
7224,2761,2712,17:35:40,G
7226,2752,2711,17:41:40,G
7228,2761,2712,17:47:40,G
7230,2752,2711,17:53:40,G
7232,2761,2712,17:59:40,G
7234,2752,2711,18:05:40,G
7236,2761,2712,18:11:40,G
7238,2752,2711,18:17:40,G
7240,2761,2712,18:23:40,G
7242,2752,2711,18:29:40,G
7244,2761,2712,18:35:40,G
7246,2752,2712,18:41:40,G
7248,2761,2711,18:47:40,G
7250,2752,2712,18:53:40,G
7252,2761,2712,18:59:40,G
7254,2752,2711,19:05:40,G
7256,2761,2712,19:11:40,G
7258,2752,2712,19:17:40,G
7260,2761,2711,19:23:40,G
7262,2752,2712,19:29:40,G
7264,2761,2712,19:35:40,G
7266,2752,2711,19:41:40,G
7268,2761,2712,19:47:40,G
7270,2752,2712,19:53:40,G
7272,2761,2711,19:59:40,G
7274,2752,2712,20:05:40,G
7276,2761,2712,20:11:40,G
7278,2752,2711,20:17:40,G
7280,2761,2712,20:23:40,G
7282,2752,2712,20:29:40,G
7284,2761,2711,20:35:40,G
7286,2752,2712,20:41:40,G
7288,2761,2711,20:47:40,G
7290,2752,2712,20:53:40,G
7292,2761,2712,20:59:40,G
7294,2752,2711,21:05:40,G
7296,2761,2712,21:11:40,G
7298,2752,2711,21:17:40,G
7300,2761,2712,21:23:40,G
7302,2752,2712,21:29:40,G
7304,2761,2711,21:35:40,G
7306,2752,2712,21:41:40,G
7308,2761,2712,21:47:40,G
7310,2752,2711,21:53:40,G
7312,2761,2712,21:59:40,G
7314,2752,2712,22:05:40,G
7316,2761,2712,22:12:40,G
7318,2752,2711,22:19:40,G
7320,2761,2712,22:26:40,G
