TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K6008,1846,102C,05:10:20,05:10:40,G
K6014,1846,102C,05:32:20,05:32:40,G
K6020,1846,102C,05:52:20,05:52:40,G
K6024,1846,102C,06:06:20,06:06:40,G
K6028,1846,102C,06:17:20,06:17:40,G
K6032,1846,102C,06:27:20,06:27:40,G
K6036,1846,102C,06:38:20,06:38:40,G
K6038,1846,102C,06:45:20,06:45:40,G
K6044,1846,102C,07:00:20,07:00:40,G
K6048,1846,102C,07:07:20,07:07:40,G
K6050,1846,102C,07:12:20,07:12:40,G
K6056,1846,102C,07:22:20,07:22:40,G
K6060,1846,102C,07:33:20,07:33:40,G
K6062,1846,102C,07:39:20,07:39:40,G
K6068,1846,102C,07:50:20,07:50:40,G
K6070,1846,102C,07:54:20,07:54:40,G
K6072,1846,102C,07:59:20,07:59:40,G
K6074,1846,1845,08:06:20,08:06:40,G
K6078,1846,102C,08:15:20,08:15:40,G
K6080,1846,102C,08:21:20,08:21:40,G
K6082,1846,102C,08:27:20,08:27:40,G
K6084,1846,102C,08:34:20,08:34:40,G
K6086,1846,102C,08:41:20,08:41:40,G
K6088,1846,102C,08:48:20,08:48:40,G
K6090,1846,102C,08:55:20,08:55:40,G
K6092,1846,102C,09:02:20,09:02:40,G
K6094,1846,102C,09:10:20,09:10:40,G
K6096,1846,1845,09:18:20,09:18:40,G
K6098,1846,102C,09:24:20,09:24:40,G
K6100,1846,1862,09:29:20,09:29:40,G
K6102,1846,102C,09:36:20,09:36:40,G
K6104,1846,102C,09:44:20,09:44:40,G
K6106,1846,102C,09:53:20,09:53:40,G
K6108,1846,102C,10:01:20,10:01:40,G
K6112,1846,102C,10:16:20,10:16:40,G
K6116,1846,102C,10:31:20,10:31:40,G
K6118,1846,102C,10:39:20,10:39:40,G
K6120,1846,102C,10:48:20,10:48:40,G
K6124,1846,102C,11:04:20,11:04:40,G
K6128,1846,1845,11:17:20,11:17:40,G
K6132,1846,102C,11:36:20,11:36:40,G
K6136,1846,102C,11:52:20,11:52:40,G
K6140,1846,102C,12:08:20,12:08:40,G
K6144,1846,102C,12:24:20,12:24:40,G
K6148,1846,102C,12:41:20,12:41:40,G
K6152,1846,102C,12:57:20,12:57:40,G
K6156,1846,102C,13:12:20,13:12:40,G
K6160,1846,102C,13:28:20,13:28:40,G
K6164,1846,102C,13:44:20,13:44:40,G
K6168,1846,102C,14:00:20,14:00:40,G
K6172,1846,102C,14:16:20,14:16:40,G
K6176,1846,102C,14:32:20,14:32:40,G
K6180,1846,102C,14:48:20,14:48:40,G
K6184,1846,102C,15:04:20,15:04:40,G
K6188,1846,102C,15:20:20,15:20:40,G
K6192,1846,102C,15:36:20,15:36:40,G
K6196,1846,102C,15:52:20,15:52:40,G
K6202,1846,102C,16:08:20,16:08:40,G
K6208,1846,102C,16:25:20,16:25:40,G
K6212,1846,102C,16:36:20,16:36:40,G
K6216,1846,102C,16:51:20,16:51:40,G
K6220,1846,102C,17:01:20,17:01:40,G
K6226,1846,102C,17:17:20,17:17:40,G
K6232,1846,102C,17:31:20,17:31:40,G
K6238,1846,102C,17:45:20,17:45:40,G
K6244,1846,102C,18:00:20,18:00:40,G
K6250,1846,102C,18:14:20,18:14:40,G
K6254,1846,102C,18:24:20,18:24:40,G
K6256,1846,102C,18:31:20,18:31:40,G
K6260,1846,102C,18:41:20,18:41:40,G
K6264,1846,102C,18:52:20,18:52:40,G
K6268,1846,102C,19:02:20,19:02:40,G
K6272,1846,102C,19:13:20,19:13:40,G
K6274,1846,102C,19:18:20,19:18:40,G
K6278,1846,102C,19:27:20,19:27:40,G
K6280,1846,102C,19:33:20,19:33:40,G
K6284,1846,102C,19:44:20,19:44:40,G
K6288,1846,102C,19:53:20,19:53:40,G
K6394,1846,1862,19:57:30,19:57:50,G
K6290,1846,102C,20:01:20,20:01:40,G
K6294,1846,102C,20:10:20,20:10:40,G
K6296,1846,102C,20:17:20,20:17:40,G
K6298,1846,102C,20:25:20,20:25:40,G
K6300,1846,102C,20:33:20,20:33:40,G
K6302,1846,102C,20:41:20,20:41:40,G
K6304,1846,102C,20:48:20,20:48:40,G
K6306,1846,102C,20:57:20,20:57:40,G
K6308,1846,102C,21:05:20,21:05:40,G
K6310,1846,102C,21:14:20,21:14:40,G
K6312,1846,102C,21:22:20,21:22:40,G
K6314,1846,102C,21:29:20,21:29:40,G
K6318,1846,102C,21:41:20,21:41:40,G
K6320,1846,102C,21:50:20,21:50:40,G
K6322,1846,102C,21:58:20,21:58:40,G
K6324,1846,102C,22:07:20,22:07:40,G
K6326,1846,102C,22:18:20,22:18:40,G
K6328,1846,102C,22:30:20,22:30:40,G
K6330,1846,102C,22:42:20,22:42:40,G
K6332,1846,102C,22:53:20,22:53:40,G
K6334,1846,102C,23:07:20,23:07:40,G
K6336,1846,1862,23:19:20,23:19:40,G
K6338,1846,1862,23:31:20,23:31:40,G
K6340,1846,1862,23:43:20,23:43:40,G
K6342,1846,1862,23:57:20,23:57:40,G
