TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
K600,1728,1019,05:04:00,05:04:30,G
K602,1728,0158,05:19:00,05:19:30,G
K604,1728,1019,05:32:00,05:32:30,G
K606,1408,0158,05:42:30,05:43:00,G
K1902,1728,0150,05:51:00,05:51:30,D
K610,1728,1019,06:13:00,06:13:30,G
K612,1408,1019,06:27:30,06:28:00,G
K1904,1728,0150,06:35:30,06:36:00,D
K614,1408,1019,06:53:00,06:53:30,G
K616,1728,0158,07:07:00,07:07:30,G
K618,1408,0158,07:23:30,07:24:00,G
K620,1728,0158,07:33:00,07:33:30,G
K1906,1408,0150,07:37:00,07:37:30,D
K622,1728,0158,07:54:00,07:54:30,G
K1908,1408,1003,08:13:00,08:13:30,D
K624,1728,0158,08:26:30,08:27:00,G
K626,1408,1716,08:32:00,08:32:30,G
K628,1408,0158,08:45:30,08:46:00,G
K630,1728,0158,09:06:00,09:06:30,G
K632,1408,1716,09:18:30,09:19:00,G
K634,1728,0158,09:26:00,09:26:30,G
K636,1728,0158,09:44:30,09:45:00,G
K1910,1408,1003,09:59:00,09:59:30,D
K638,1728,0158,10:05:00,10:05:30,G
K640,1408,0158,10:19:30,10:20:00,G
K1912,1728,1003,10:31:00,10:31:30,D
K642,1728,0158,10:46:00,10:46:30,G
K644,1408,0158,11:05:30,11:06:00,G
K646,1728,0158,11:25:00,11:25:30,G
K648,1408,0158,11:43:00,11:43:30,G
K650,1408,0158,11:58:30,11:59:00,G
K1914,1728,1003,12:07:00,12:07:30,D
K652,1408,0158,12:23:30,12:24:00,G
K654,1408,0158,12:45:00,12:45:30,G
K1916,1728,1003,13:00:00,13:00:30,D
K656,1728,0158,13:06:00,13:06:30,G
K658,1408,1716,13:16:00,13:16:30,G
K660,1408,0158,13:25:30,13:26:00,G
K662,1728,0158,13:43:00,13:43:30,G
K664,1408,0158,14:04:30,14:05:00,G
K1918,1728,1003,14:19:00,14:19:30,D
K666,1728,0158,14:25:00,14:25:30,G
K668,1408,0158,14:44:30,14:45:00,G
K1920,1728,1003,15:02:00,15:02:30,D
K670,1728,0158,15:06:00,15:06:30,G
K672,1408,0158,15:25:30,15:26:00,G
K674,1728,0158,15:37:00,15:37:30,G
K676,1408,0158,15:54:00,15:54:30,G
K678,1728,0158,16:15:00,16:15:30,G
K680,1728,0158,16:30:00,16:30:30,G
K682,1408,0158,16:42:30,16:43:00,G
K1922,1728,1003,16:54:00,16:54:30,D
K684,1728,0158,17:01:00,17:01:30,G
K686,1728,0158,17:17:00,17:17:30,G
K688,1728,0158,17:26:30,17:27:00,G
K1924,1408,1003,17:31:00,17:31:30,D
K690,1728,0158,17:46:30,17:47:00,G
K692,1408,0158,18:04:30,18:05:00,G
K694,1728,0158,18:18:00,18:18:30,G
K1926,1728,1003,18:28:00,18:28:30,D
K696,1408,0158,18:38:30,18:39:00,G
K698,1728,0158,18:52:30,18:53:30,G
K700,1408,0158,19:11:30,19:12:00,G
K702,1408,0158,19:31:00,19:31:30,G
K704,1408,0158,19:46:30,19:47:00,G
K1928,1728,1003,19:56:00,19:56:30,D
K706,1728,0158,20:11:00,20:11:30,G
K708,1408,0158,20:22:30,20:23:00,G
K710,1728,0158,20:40:00,20:40:30,G
K712,1408,1716,20:46:00,20:46:30,G
K1930,1408,1003,21:05:00,21:05:30,D
K714,1728,0158,21:10:00,21:10:30,G
K716,1728,0158,21:23:00,21:23:30,G
K718,1408,1019,21:33:30,21:34:00,G
K720,1728,1701,21:53:00,21:53:30,G
K722,1408,1701,22:10:30,22:11:00,G
K724,1728,1716,22:21:00,22:21:30,G
K726,1408,1701,22:35:30,22:36:00,G
K728,1728,1716,22:45:00,22:45:30,G
K730,1408,1701,22:54:30,22:55:00,G
K732,1728,1716,23:14:00,23:14:30,G
K736,1408,1716,23:35:00,23:35:30,G
