TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K198,1812,1915,22:22:30,G
K916,1022,1915,07:02:30,G
K908,1022,1915,06:30:30,G
K166,1812,1915,20:14:30,G
K4,1812,1915,07:26:30,G
K22,1812,1915,09:05:30,G
K2,1806,1915,07:17:00,G
K904,1022,1915,06:09:30,G
K142,1812,1915,18:35:30,G
K150,1812,1915,19:09:30,G
K802,1701,1915,06:39:00,G
K8,1812,1915,07:49:30,G
K10,1812,1915,08:01:30,G
K16,1812,1915,08:33:30,G
K906,1019,1916,06:20:30,G
K804,1701,1916,06:52:00,G
K806,1701,1916,07:07:00,G
K6,1812,1916,07:37:30,G
K12,1812,1916,08:13:30,G
K18,1812,1916,08:46:30,G
K26,1812,1916,09:22:30,G
K32,1812,1916,09:51:30,G
K36,1812,1916,10:08:00,G
K42,1812,1916,10:35:00,G
K50,1812,1916,11:06:30,G
K58,1812,1916,11:38:00,G
K66,1812,1916,12:15:30,G
K72,1812,1916,12:45:30,G
K78,1812,1916,13:13:30,G
K84,1812,1916,13:45:30,G
K90,1812,1916,14:16:00,G
K96,1812,1916,14:45:30,G
K102,1812,1916,15:14:30,G
K108,1812,1916,15:44:30,G
K114,1812,1916,16:15:30,G
K118,1812,1916,16:35:30,G
K124,1812,1916,17:04:30,G
K128,1812,1916,17:23:30,G
K132,1812,1916,17:46:00,G
K136,1812,1916,18:04:30,G
K140,1812,1916,18:24:30,G
K144,1812,1916,18:45:30,G
K154,1812,1916,19:27:30,G
K160,1812,1916,19:50:00,G
K172,1812,1916,20:38:00,G
K178,1812,1916,21:01:30,G
K186,1812,1916,21:34:30,G
K192,1812,1916,21:57:30,G
K204,1812,1916,22:43:00,G
K210,1812,1916,23:11:30,G
K218,1812,1916,23:41:30,G
K222,1812,1916,24:01:30,G
K228,1812,1916,24:24:30,G
