TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K802,1701,1906,05:30:30,G
S902,0150,1019,05:37:30,G
K806,1701,1916,05:41:30,G
S904,0150,1909,05:45:30,G
K810,1701,1906,05:50:30,G
K2,1806,1915,05:58:30,G
S906,0150,1019,06:03:30,G
K818,1701,1916,06:07:30,G
S908,0150,1019,06:13:30,G
K4,1812,1915,06:18:00,G
K400,1716,1019,06:23:00,G
K1602,1812,1915,06:28:00,D
K826,1701,0158,06:32:30,G
K402,1716,1019,06:37:00,G
K6,1812,1915,06:44:00,G
K404,1716,1019,06:50:00,G
K8,1812,1909,06:55:00,G
S406,1749,1019,07:00:00,G
K10,1812,1916,07:04:00,G
K600,1728,1019,07:11:00,G
K1604,1812,1915,07:15:00,D
K408,1749,1019,07:19:00,G
K12,1812,1915,07:23:00,G
K602,1728,0158,07:26:30,G
K14,1812,1909,07:30:00,G
K410,1749,1019,07:33:00,G
K16,1812,1916,07:37:00,G
K604,1728,1019,07:40:30,G
K18,1812,1909,07:44:00,G
K412,1716,1019,07:47:30,G
K20,1812,1915,07:51:00,G
K606,1408,0158,07:55:00,G
K22,1812,1909,07:58:30,G
K414,1716,1019,08:02:00,G
K24,1812,1916,08:05:00,G
K416,1716,1019,08:09:00,G
S26,1812,1906,08:12:00,G
S418,1749,1019,08:14:30,G
K28,1812,1909,08:18:00,G
K610,1728,1019,08:20:30,G
S30,1812,1906,08:24:00,G
K420,1749,1019,08:27:30,G
K32,1812,1915,08:31:00,G
S422,1749,1019,08:34:00,G
K34,1812,1909,08:38:30,G
K612,1408,1019,08:42:00,G
K36,1812,1916,08:45:00,G
K424,1749,0158,08:48:30,G
K38,1812,1906,08:52:00,G
K426,1716,1019,08:55:00,G
K40,1812,1909,08:58:00,G
K614,1408,1019,09:01:00,G
S42,1812,0159,09:04:30,G
K428,1749,1019,09:08:00,G
K44,1812,1916,09:12:00,G
K616,1728,0158,09:15:30,G
S46,1812,1019,09:19:00,G
K430,1749,1019,09:23:00,G
K1606,1812,1915,09:27:00,D
K618,1408,0158,09:31:30,G
S50,1812,0159,09:35:30,G
S432,1749,1019,09:39:00,G
K52,1812,1916,09:43:00,G
K620,1728,0158,09:47:30,G
S54,1812,1909,09:52:00,G
S436,1749,0159,09:55:30,G
K56,1812,1022,09:59:30,G
K622,1728,0158,10:03:30,G
K60,1812,1916,10:09:00,G
K438,1749,1019,10:14:00,G
S62,1812,1909,10:18:00,G
K440,1749,1019,10:22:00,G
K64,1812,1906,10:26:00,G
K66,1812,1022,10:30:00,G
K624,1728,0158,10:33:30,G
K68,1812,1916,10:37:00,G
S442,1749,0159,10:40:30,G
K830,1701,1019,10:44:00,G
K1608,1812,1915,10:48:00,D
K628,1408,0158,10:52:30,G
K74,1812,1906,10:57:00,G
S444,1749,0159,11:01:00,G
K834,1701,1019,11:04:30,G
K76,1812,1916,11:08:00,G
K630,1728,0158,11:12:30,G
K80,1812,1909,11:17:00,G
K446,1749,1019,11:22:00,G
K82,1812,1906,11:27:00,G
K634,1728,0158,11:33:30,G
K84,1812,1916,11:39:00,G
K448,1749,1019,11:44:00,G
K86,1812,1909,11:48:00,G
K636,1728,0158,11:53:00,G
K88,1812,1916,11:58:00,G
S450,1749,1019,12:02:30,G
K1610,1812,1915,12:07:00,D
K638,1728,0158,12:12:30,G
K92,1812,1909,12:16:00,G
S452,1749,1019,12:22:00,G
K94,1812,1906,12:26:00,G
K640,1408,0158,12:31:00,G
K812,1701,1916,12:37:30,G
K454,1749,1019,12:42:00,G
S98,1812,1909,12:47:00,G
K642,1728,0158,12:52:30,G
S102,1812,1906,12:57:00,G
K456,1749,1019,13:02:00,G
K104,1812,1916,13:07:00,G
K644,1408,0158,13:12:00,G
K1612,1812,1915,13:16:30,D
S458,1749,1019,13:21:00,G
K108,1812,1906,13:26:30,G
K646,1728,0158,13:31:30,G
K110,1812,1916,13:37:00,G
S460,1749,1019,13:41:30,G
K112,1812,1909,13:46:30,G
K648,1408,0158,13:51:30,G
K114,1812,1906,13:56:30,G
K462,1749,1019,14:02:00,G
K116,1812,1916,14:06:30,G
K650,1408,0158,14:11:00,G
K1614,1812,1915,14:16:00,D
K464,1749,1019,14:21:00,G
S120,1812,1906,14:26:00,G
K652,1408,0158,14:31:30,G
K122,1812,1916,14:36:00,G
K466,1749,1019,14:40:30,G
K124,1812,1909,14:46:00,G
K654,1408,0158,14:51:30,G
S126,1812,1906,14:56:00,G
K468,1749,1019,15:02:00,G
K128,1812,1916,15:07:00,G
K656,1728,0158,15:12:30,G
K130,1812,1906,15:17:00,G
K470,1749,1019,15:21:30,G
K132,1812,1916,15:27:00,G
K660,1408,0158,15:32:00,G
