TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
7010,2744,2711,00:00:00,05:36:00,G
7012,2752,2711,05:47:50,05:48:20,G
7014,2752,2711,05:57:40,05:58:10,G
7016,2761,2712,06:05:40,06:06:10,G
7018,2752,2711,06:13:40,06:14:10,G
7020,2761,2712,06:20:40,06:21:10,G
7022,2752,2711,06:27:40,06:28:10,G
7024,2761,2712,06:33:40,06:34:10,G
7026,2761,2711,06:39:40,06:40:10,G
7028,2761,2712,06:45:40,06:46:10,G
7030,2752,2711,06:51:40,06:52:10,G
7032,2761,2712,06:56:40,06:57:10,G
7034,2752,2711,07:01:40,07:02:10,G
7036,2761,2712,07:06:40,07:07:10,G
7038,2761,2711,07:11:40,07:12:10,G
7040,2752,2712,07:16:00,07:16:30,G
7042,2761,2711,07:20:00,07:20:30,G
7044,2761,2712,07:24:00,07:24:30,G
7046,2752,2711,07:28:00,07:28:30,G
7048,2761,2712,07:32:00,07:32:30,G
7050,2761,2711,07:36:00,07:36:30,G
7052,2752,2712,07:40:00,07:40:30,G
7054,2761,2711,07:44:00,07:44:30,G
7056,2761,2712,07:48:00,07:48:30,G
7058,2752,2711,07:52:00,07:52:30,G
7060,2761,2712,07:56:00,07:56:30,G
7062,2761,2711,07:59:00,07:59:30,G
7064,2752,2712,08:02:00,08:02:30,G
7066,2761,2712,08:05:00,08:05:30,G
7068,2761,2712,08:08:00,08:08:30,G
7070,2752,2711,08:11:00,08:11:30,G
7072,2761,2712,08:14:00,08:14:30,G
7074,2761,2712,08:17:00,08:17:30,G
7076,2752,2712,08:20:00,08:20:30,G
7078,2761,2711,08:23:00,08:23:30,G
7080,2761,2712,08:26:00,08:26:30,G
7082,2752,2712,08:29:00,08:29:30,G
7084,2761,2713,08:32:00,08:32:30,G
7086,2761,2711,08:35:00,08:35:30,G
7088,2752,2712,08:38:00,08:38:30,G
7090,2761,2712,08:41:00,08:41:30,G
7092,2761,2712,08:44:00,08:44:30,G
7094,2752,2711,08:47:00,08:47:30,G
7096,2761,2712,08:50:00,08:50:30,G
7098,2761,2712,08:54:00,08:54:30,G
7100,2752,2712,08:58:00,08:58:30,G
7102,2761,2711,09:02:00,09:02:30,G
7104,2761,2712,09:06:00,09:06:30,G
7106,2752,2712,09:10:00,09:10:30,G
7108,2761,2711,09:14:00,09:14:30,G
7110,2761,2712,09:18:00,09:18:30,G
7112,2752,2712,09:22:00,09:22:30,G
7114,2761,2711,09:26:00,09:26:30,G
7116,2761,2712,09:30:00,09:30:30,G
7118,2752,2712,09:34:00,09:34:30,G
7120,2761,2712,09:38:40,09:39:10,G
7122,2761,2711,09:43:40,09:44:10,G
7124,2761,2712,09:49:40,09:50:10,G
7126,2761,2711,09:55:40,09:56:10,G
7128,2761,2712,10:01:40,10:02:10,G
7130,2761,2712,10:07:40,10:08:10,G
7132,2761,2711,10:13:40,10:14:10,G
7134,2761,2712,10:19:40,10:20:10,G
7136,2752,2712,10:25:40,10:26:10,G
7138,2761,2711,10:31:40,10:32:10,G
7140,2761,2712,10:37:40,10:38:10,G
7142,2761,2712,10:43:40,10:44:10,G
7144,2752,2711,10:49:40,10:50:10,G
7146,2761,2712,10:55:40,10:56:10,G
7148,2752,2712,11:01:40,11:02:10,G
7150,2761,2711,11:07:40,11:08:10,G
7152,2761,2712,11:13:40,11:14:10,G
7154,2752,2711,11:19:40,11:20:10,G
7156,2761,2712,11:25:40,11:26:10,G
7158,2752,2712,11:31:40,11:32:10,G
7160,2761,2711,11:37:40,11:38:10,G
7162,2752,2712,11:43:40,11:44:10,G
7164,2761,2711,11:49:40,11:50:10,G
7166,2752,2712,11:55:40,11:56:10,G
7168,2761,2711,12:01:40,12:02:10,G
7170,2752,2712,12:07:40,12:08:10,G
7172,2761,2712,12:13:40,12:14:10,G
7174,2752,2711,12:19:40,12:20:10,G
7176,2761,2712,12:25:40,12:26:10,G
7178,2752,2712,12:31:40,12:32:10,G
7180,2761,2711,12:37:40,12:38:10,G
7182,2752,2712,12:43:40,12:44:10,G
7184,2761,2712,12:49:40,12:50:10,G
7186,2752,2711,12:55:40,12:56:10,G
7188,2761,2712,13:01:40,13:02:10,G
7190,2752,2712,13:07:40,13:08:10,G
7192,2761,2711,13:13:40,13:14:10,G
7194,2752,2712,13:19:40,13:20:10,G
7196,2761,2712,13:25:40,13:26:10,G
7198,2752,2711,13:31:40,13:32:10,G
7200,2761,2712,13:37:40,13:38:10,G
7202,2752,2712,13:43:40,13:44:10,G
7204,2761,2711,13:49:40,13:50:10,G
7206,2752,2712,13:55:40,13:56:10,G
7208,2761,2712,14:01:40,14:02:10,G
7210,2752,2711,14:07:40,14:08:10,G
7212,2761,2712,14:13:40,14:14:10,G
7214,2752,2712,14:19:40,14:20:10,G
7216,2761,2711,14:25:40,14:26:10,G
7218,2752,2712,14:31:40,14:32:10,G
7220,2761,2712,14:37:40,14:38:10,G
7222,2752,2711,14:43:40,14:44:10,G
7224,2761,2712,14:49:40,14:50:10,G
7226,2752,2712,14:55:40,14:56:10,G
7228,2761,2711,15:01:40,15:02:10,G
7230,2752,2712,15:07:40,15:08:10,G
7232,2761,2712,15:13:40,15:14:10,G
7234,2752,2711,15:19:40,15:20:10,G
7236,2761,2712,15:25:40,15:26:10,G
7238,2752,2712,15:31:40,15:32:10,G
7240,2761,2711,15:37:40,15:38:10,G
7242,2752,2712,15:43:40,15:44:10,G
7244,2761,2712,15:49:40,15:50:10,G
7246,2752,2711,15:55:40,15:56:10,G
7248,2761,2712,16:01:40,16:02:10,G
7250,2752,2711,16:07:40,16:08:10,G
7252,2761,2712,16:13:40,16:14:10,G
7254,2752,2711,16:19:40,16:20:10,G
7256,2761,2712,16:25:40,16:26:10,G
7258,2752,2711,16:31:40,16:32:10,G
7260,2761,2712,16:37:40,16:38:10,G
7262,2752,2712,16:43:40,16:44:10,G
7264,2761,2711,16:49:40,16:50:10,G
7266,2752,2712,16:55:40,16:56:10,G
7268,2761,2711,17:01:40,17:02:10,G
7270,2752,2712,17:07:40,17:08:10,G
7272,2761,2711,17:13:40,17:14:10,G
7274,2752,2712,17:18:40,17:19:10,G
7276,2761,2711,17:23:40,17:24:10,G
7278,2752,2712,17:27:40,17:28:10,G
7280,2752,2711,17:31:40,17:32:10,G
7282,2761,2712,17:35:40,17:36:10,G
7284,2752,2711,17:39:40,17:40:10,G
7286,2752,2712,17:43:40,17:44:10,G
7288,2761,2711,17:47:40,17:48:10,G
7290,2752,2712,17:51:40,17:52:10,G
7292,2752,2712,17:55:40,17:56:10,G
7294,2761,2711,17:59:40,18:00:10,G
7296,2752,2712,18:03:40,18:04:10,G
7298,2752,2712,18:07:40,18:08:10,G
7300,2761,2711,18:11:10,18:11:40,G
7302,2752,2712,18:14:40,18:15:10,G
7304,2761,2712,18:18:10,18:18:40,G
7306,2752,2711,18:21:40,18:22:10,G
7308,2752,2712,18:25:10,18:25:40,G
7310,2761,2712,18:28:40,18:29:10,G
7312,2752,2712,18:32:10,18:32:40,G
7314,2752,2711,18:35:40,18:36:10,G
7316,2761,2712,18:39:10,18:39:40,G
7318,2752,2712,18:42:40,18:43:10,G
7320,2761,2711,18:46:10,18:46:40,G
7322,2752,2712,18:49:40,18:50:10,G
7324,2761,2712,18:53:10,18:53:40,G
7326,2752,2712,18:56:40,18:57:10,G
7328,2761,2711,19:00:10,19:00:40,G
7330,2752,2712,19:03:40,19:04:10,G
7332,2761,2712,19:07:40,19:08:10,G
7334,2761,2711,19:11:40,19:12:10,G
7336,2752,2712,19:15:40,19:16:10,G
7338,2761,2712,19:19:40,19:20:10,G
7340,2752,2711,19:23:40,19:24:10,G
7342,2761,2712,19:27:40,19:28:10,G
7344,2752,2712,19:31:40,19:32:10,G
7346,2761,2712,19:36:40,19:37:10,G
7348,2761,2711,19:41:40,19:42:10,G
7350,2761,2712,19:47:40,19:48:10,G
7352,2752,2712,19:53:40,19:54:10,G
7354,2761,2711,19:59:40,20:00:10,G
7356,2761,2712,20:05:40,20:06:10,G
7358,2761,2712,20:11:40,20:12:10,G
7360,2761,2711,20:17:40,20:18:10,G
7362,2752,2712,20:23:40,20:24:10,G
7364,2761,2712,20:29:40,20:30:10,G
7366,2761,2711,20:35:40,20:36:10,G
7368,2761,2712,20:41:40,20:42:10,G
7370,2752,2712,20:47:40,20:48:10,G
7372,2761,2711,20:53:40,20:54:10,G
7374,2761,2712,20:59:40,21:00:10,G
7376,2761,2712,21:05:40,21:06:10,G
7378,2752,2711,21:11:40,21:12:10,G
7380,2761,2712,21:17:40,21:18:10,G
7382,2761,2712,21:23:40,21:24:10,G
7384,2761,2711,21:29:40,21:30:10,G
7386,2752,2712,21:35:40,21:36:10,G
7388,2761,2712,21:41:40,21:42:10,G
7390,2752,2711,21:47:40,21:48:10,G
7392,2761,2712,21:53:40,21:54:10,G
7394,2752,2711,22:00:40,22:01:10,G
7396,2761,2712,22:07:40,22:08:10,G
7398,2752,2711,22:14:40,22:15:10,G
7400,2761,2712,22:21:40,22:22:10,G
7402,2761,2711,22:28:40,22:29:10,G
7404,2752,2712,22:35:40,22:36:10,G
7406,2761,2711,22:42:40,22:43:10,G
7408,2761,2712,22:50:40,22:51:10,G
7410,2752,2712,22:58:40,22:59:10,G
7412,2761,2711,23:07:40,23:08:10,G
7414,2761,2712,23:17:40,23:18:10,G
7416,2761,2712,23:27:40,23:28:10,G
7418,2761,2711,23:38:40,23:39:10,G
7420,2752,2731,23:46:40,23:47:10,G
7422,2761,2712,23:54:50,23:55:20,G
7424,2761,2719,24:08:50,24:09:20,G
7426,2761,2729,24:24:50,24:25:20,G
7430,2761,2737,24:43:50,24:44:20,G
