TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,LEFTTIME,EXPRESS_YN
3024K,0342,1958,05:32:00,05:32:30,G
3026,0342,1958,05:39:00,05:39:30,G
3032,0342,1958,05:48:30,05:49:00,G
3040K,0342,1958,06:02:00,06:02:30,G
3046,0342,1958,06:11:00,06:11:30,G
3052,0342,1958,06:26:00,06:26:30,G
3056,0342,1958,06:36:00,06:36:30,G
3060,0342,1958,06:46:00,06:46:30,G
3064,0342,1958,06:54:00,06:54:30,G
3068K,0342,1958,07:02:00,07:02:30,G
3070,0342,0310,07:07:00,07:07:30,G
3072,0342,1958,07:11:00,07:11:30,G
3076K,0342,1958,07:19:00,07:19:30,G
3078K,0342,1958,07:24:00,07:24:30,G
3080K,0342,1958,07:28:00,07:28:30,G
3082,0342,0310,07:32:00,07:32:30,G
3084,0342,1958,07:35:30,07:36:00,G
3088,0342,1958,07:43:00,07:43:30,G
3090,0342,0310,07:47:00,07:47:30,G
3092,0342,1958,07:50:30,07:51:00,G
3096K,0342,0310,07:57:30,07:58:00,G
3098,0342,1958,08:01:00,08:01:30,G
3100,0342,0310,08:04:30,08:05:00,G
3104,0342,0310,08:12:00,08:12:30,G
3106K,0342,1958,08:16:00,08:16:30,G
3108,0342,1958,08:20:00,08:20:30,G
3110,0342,0310,08:24:00,08:24:30,G
3112,0342,1958,08:28:00,08:28:30,G
3114K,0342,0310,08:32:00,08:32:30,G
3116,0342,1958,08:36:30,08:37:00,G
3118,0342,0310,08:41:00,08:41:30,G
3120,0342,0310,08:45:30,08:46:00,G
3122,0342,1958,08:49:00,08:49:30,G
3124K,0342,1958,08:54:00,08:54:30,G
3126K,0342,1958,08:59:00,08:59:30,G
3128,0342,0310,09:04:30,09:05:00,G
3130K,0342,1958,09:08:30,09:09:00,G
3132,0342,1958,09:13:00,09:13:30,G
3134K,0342,0310,09:17:00,09:17:30,G
3136,0342,1958,09:21:00,09:21:30,G
3138,0342,0310,09:25:30,09:26:00,G
3140,0342,1958,09:30:00,09:30:30,G
3142K,0342,0310,09:35:00,09:35:30,G
3144K,0342,1958,09:40:00,09:40:30,G
3146,0342,0310,09:44:00,09:44:30,G
3148,0342,0310,09:49:00,09:49:30,G
3150,0342,1958,09:54:00,09:54:30,G
3152,0342,1958,09:59:30,10:00:00,G
3154,0342,0310,10:05:00,10:05:30,G
3156,0342,1958,10:11:00,10:11:30,G
3158,0342,0310,10:17:00,10:17:30,G
3160,0342,1958,10:23:00,10:23:30,G
3162,0342,1958,10:29:30,10:30:00,G
3164,0342,1958,10:36:00,10:36:30,G
3166,0342,0310,10:43:00,10:43:30,G
3168K,0342,1958,10:50:00,10:50:30,G
3170K,0342,0310,10:57:00,10:57:30,G
3172K,0342,1958,11:04:00,11:04:30,G
3174,0342,1958,11:10:30,11:11:00,G
