TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K603,1716,1728,05:28:30,G
K605,1716,1408,05:50:30,G
K607,1701,1408,06:18:00,G
K609,1701,1408,06:45:00,G
K611,1701,1408,07:09:00,G
K1901,1003,1728,07:19:30,D
K613,1701,1408,07:34:00,G
K615,1701,1408,08:06:00,G
K617,1019,1728,08:26:30,G
K619,1019,1408,08:47:30,G
K621,1716,1408,08:58:30,G
K623,0158,1728,09:06:00,G
K625,0158,1408,09:30:00,G
K627,1019,1408,09:44:30,G
K629,0158,1728,10:03:00,G
K1905,1003,1728,10:20:00,D
K631,0158,1408,10:29:30,G
K1951,1003,1728,10:48:00,D
K633,0158,1728,10:54:30,G
K635,0158,1408,11:13:00,G
K1907,1003,1728,11:30:00,D
K637,0158,1728,11:39:00,G
K639,0158,1408,11:51:00,G
K641,0158,1728,12:11:00,G
K1909,1003,1728,12:25:30,D
K643,1019,1408,12:34:00,G
K645,0158,1728,12:50:00,G
K647,0158,1408,13:13:00,G
K649,0158,1728,13:29:00,G
K1911,1003,1728,13:48:30,D
K651,0158,1408,13:54:00,G
K653,0158,1728,14:11:30,G
K1913,1003,1728,14:28:00,D
K655,0158,1408,14:34:30,G
K1953,1003,1408,14:56:30,D
K657,0158,1728,14:53:30,G
K659,0158,1408,15:12:00,G
K661,0158,1728,15:30:00,G
K663,1716,1728,15:42:30,G
K665,0158,1408,15:50:00,G
K1915,1003,1728,15:59:30,D
K667,0158,1728,16:10:30,G
K669,0158,1408,16:31:00,G
K671,1716,1728,16:39:30,G
K673,0158,1728,16:50:00,G
K1917,1003,1728,16:57:00,D
K675,0158,1408,17:08:30,G
K677,0158,1728,17:30:00,G
K679,1716,1728,17:39:30,G
K681,0158,1408,17:50:00,G
K683,0158,1728,18:10:00,G
K1919,1003,1408,18:15:30,D
K685,0158,1408,18:29:30,G
K687,0158,1408,18:50:00,G
K689,0158,1728,19:09:00,G
K691,0158,1408,19:27:00,G
K693,1019,1728,19:43:30,G
K1923,1003,1408,19:55:30,D
K695,1019,1408,20:03:00,G
K697,0158,1728,20:17:00,G
K699,0158,1408,20:40:00,G
K701,0158,1408,20:59:00,G
K703,0158,1728,21:16:30,G
K1927,1003,1728,21:32:00,D
K705,0158,1408,21:38:00,G
K707,0158,1408,21:47:00,G
K709,0158,1728,22:04:00,G
K711,0158,1728,22:20:00,G
K713,0158,1408,22:34:00,G
K1929,1003,1728,22:55:30,D
K717,1716,1408,23:10:30,G
K719,0158,1728,23:28:00,G
K721,0158,1408,23:47:00,G
K723,0158,1728,24:06:00,G
