TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K6002,1862,102C,05:45:40,G
K6004,1862,102C,06:00:40,G
K6006,1862,102C,06:15:40,G
K6008,1862,102C,06:25:40,G
K6010,1846,102C,06:35:50,G
K6012,1862,102C,06:45:40,G
K6014,1846,102C,06:55:50,G
K6016,1862,102C,07:05:40,G
K6018,1846,102C,07:15:50,G
K6020,1862,102C,07:23:40,G
K6022,1846,102C,07:31:50,G
K6024,1862,102C,07:39:40,G
K6026,1862,102C,07:47:40,G
K6028,1846,102C,07:55:50,G
K6030,1862,102C,08:04:40,G
K6032,1846,102C,08:12:50,G
K6034,1862,102C,08:20:40,G
K6036,1846,102C,08:28:50,G
K6038,1862,102C,08:36:40,G
K6040,1846,102C,08:44:50,G
K6042,1862,102C,08:53:40,G
K6044,1846,102C,09:00:50,G
K6046,1862,102C,09:09:40,G
K6048,1846,102C,09:16:50,G
K6050,1862,102C,09:25:40,G
K6052,1846,102C,09:32:50,G
K6054,1862,102C,09:40:40,G
K6056,1846,102C,09:47:50,G
K6058,1862,102C,09:55:40,G
K6060,1846,102C,10:02:50,G
K6062,1862,102C,10:10:40,G
K6064,1846,102C,10:16:50,G
K6066,1862,102C,10:24:40,G
K6068,1846,102C,10:30:50,G
K6070,1862,102C,10:38:40,G
K6072,1846,102C,10:44:50,G
K6074,1862,102C,10:52:40,G
K6076,1862,102C,10:59:40,G
K6078,1846,102C,11:05:50,G
K6080,1862,102C,11:13:40,G
K6082,1846,102C,11:19:50,G
K6084,1862,102C,11:27:40,G
K6086,1846,102C,11:33:50,G
K6088,1862,102C,11:41:40,G
K6090,1846,102C,11:47:50,G
K6092,1862,102C,11:56:40,G
K6094,1862,102C,12:02:40,G
K6096,1846,102C,12:08:50,G
K6098,1862,102C,12:16:40,G
K6100,1846,102C,12:22:50,G
K6102,1862,102C,12:30:40,G
K6104,1846,102C,12:36:50,G
K6106,1862,102C,12:44:40,G
K6108,1846,102C,12:50:50,G
K6110,1862,102C,12:58:40,G
K6112,1846,102C,13:04:50,G
K6114,1862,102C,13:12:40,G
K6116,1846,102C,13:18:50,G
K6118,1862,102C,13:26:40,G
K6120,1846,102C,13:32:50,G
K6122,1862,102C,13:40:40,G
K6124,1846,102C,13:46:50,G
K6126,1862,102C,13:54:40,G
K6128,1846,102C,14:00:50,G
K6130,1862,102C,14:08:40,G
K6132,1846,102C,14:14:50,G
K6134,1862,102C,14:22:40,G
K6136,1846,102C,14:28:50,G
K6138,1862,102C,14:36:40,G
K6140,1846,102C,14:42:50,G
K6142,1862,102C,14:50:40,G
K6144,1846,102C,14:56:50,G
K6146,1862,102C,15:04:40,G
K6148,1846,102C,15:10:50,G
K6150,1862,102C,15:18:40,G
K6152,1846,102C,15:24:50,G
K6154,1862,102C,15:32:40,G
K6156,1846,102C,15:38:50,G
K6158,1862,102C,15:46:40,G
K6160,1846,102C,15:52:50,G
K6162,1862,102C,16:00:40,G
K6164,1846,102C,16:06:50,G
K6166,1862,102C,16:14:40,G
K6168,1846,102C,16:20:50,G
K6170,1862,102C,16:28:40,G
K6172,1846,102C,16:34:50,G
K6174,1862,102C,16:42:40,G
K6176,1846,102C,16:48:50,G
K6178,1862,102C,16:56:40,G
K6180,1846,102C,17:02:50,G
K6182,1862,102C,17:10:40,G
K6184,1846,102C,17:16:50,G
K6186,1862,102C,17:24:40,G
K6188,1846,102C,17:30:50,G
K6190,1862,102C,17:38:40,G
K6192,1846,102C,17:44:50,G
K6194,1862,102C,17:52:40,G
K6196,1846,102C,17:58:50,G
K6198,1862,102C,18:06:40,G
K6200,1846,102C,18:12:50,G
K6202,1862,102C,18:20:40,G
K6204,1846,102C,18:26:50,G
K6206,1862,102C,18:34:40,G
K6208,1846,102C,18:41:50,G
K6210,1862,102C,18:49:40,G
K6212,1846,102C,18:55:50,G
K6214,1862,102C,19:03:40,G
K6216,1846,102C,19:09:50,G
K6218,1862,102C,19:17:40,G
K6220,1846,102C,19:23:50,G
K6222,1862,102C,19:31:40,G
K6224,1846,102C,19:38:50,G
K6226,1862,102C,19:47:40,G
K6228,1846,102C,19:54:50,G
K6230,1862,102C,20:04:40,G
K6232,1846,102C,20:12:50,G
K6234,1846,102C,20:21:50,G
K6236,1862,102C,20:31:40,G
K6238,1846,102C,20:39:50,G
K6240,1846,102C,20:49:50,G
K6242,1846,102C,20:59:50,G
K6244,1862,102C,21:10:40,G
K6246,1846,102C,21:20:50,G
K6248,1846,102C,21:30:50,G
K6250,1846,102C,21:40:50,G
K6252,1862,102C,21:51:40,G
K6254,1846,102C,22:00:50,G
K6256,1846,102C,22:10:50,G
K6258,1862,102C,22:21:40,G
K6260,1846,102C,22:30:50,G
K6262,1862,102C,22:43:40,G
K6264,1846,102C,22:54:50,G
K6266,1846,102C,23:06:50,G
K6268,1846,102C,23:20:50,G
K6270,1846,102C,23:35:50,G
K6272,1846,102C,23:55:50,G
K6274,1846,102C,24:15:50,G
