TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K607,1701,1408,05:06:30,G
K401,1701,1749,05:22:30,G
K609,1701,1408,05:33:30,G
K7003,1006,1750,05:42:00,G
S403,0150,1749,05:47:00,G
K611,1701,1408,05:57:30,G
S405,0159,1749,06:09:30,G
K613,1701,1408,06:22:30,G
S407,0159,1749,06:33:30,G
K7005,1006,1750,06:38:00,G
K409,1019,1749,06:45:00,G
K615,1701,1408,06:54:30,G
S411,1019,1749,07:04:00,G
K7007,1006,1750,07:11:00,G
K617,1019,1728,07:15:00,G
S413,0159,1749,07:25:30,G
K619,1019,1408,07:36:00,G
K415,1019,1749,07:44:00,G
K623,0158,1728,07:54:30,G
K417,1019,1749,08:02:00,G
S419,1019,1749,08:10:00,G
K625,0158,1408,08:18:30,G
K421,1019,1749,08:25:00,G
K627,1019,1408,08:33:00,G
K7009,1006,1750,08:35:30,G
S423,1019,1749,08:44:00,G
K629,0158,1728,08:51:30,G
K7011,1006,1750,08:56:00,G
K425,1019,1749,09:00:00,G
K427,0158,1716,09:08:30,G
K631,0158,1408,09:18:00,G
K429,1019,1716,09:30:00,G
K633,0158,1728,09:38:30,G
K7013,1006,1750,09:45:00,G
S431,1019,1749,09:49:00,G
K635,0158,1408,10:01:30,G
S433,1019,1749,10:11:00,G
K637,0158,1728,10:22:30,G
K435,1019,1749,10:30:30,G
K639,0158,1408,10:39:30,G
K7017,1006,1750,10:44:30,G
K437,1019,1749,10:49:00,G
K641,0158,1728,10:59:30,G
K439,0158,1749,11:09:00,G
K643,1019,1408,11:18:00,G
K441,0158,1749,11:29:00,G
K645,0158,1728,11:38:30,G
K7021,1006,1750,11:46:00,G
K443,1019,1749,11:50:30,G
K647,0158,1408,12:01:30,G
K445,1019,1749,12:09:30,G
K649,0158,1728,12:17:30,G
K447,1019,1749,12:29:30,G
K651,0158,1408,12:38:30,G
K7025,1006,1750,12:42:00,G
K449,1019,1749,12:49:30,G
K653,0158,1728,13:00:00,G
K451,1019,1749,13:10:30,G
K655,0158,1408,13:19:30,G
K453,1019,1749,13:29:30,G
K657,0158,1728,13:40:00,G
S455,1019,1749,13:49:00,G
K7029,1006,1750,13:55:00,G
K659,0158,1408,13:58:30,G
S457,1019,1749,14:09:30,G
K661,0158,1728,14:18:30,G
K459,1019,1749,14:27:00,G
K7033,1006,1750,14:31:00,G
K665,0158,1408,14:38:30,G
K461,1019,1749,14:49:00,G
K667,0158,1728,14:59:30,G
K463,1019,1749,15:11:00,G
K669,0158,1408,15:19:30,G
K465,1019,1749,15:30:30,G
K673,0158,1728,15:38:30,G
K467,1019,1749,15:49:00,G
K7035,1006,1750,15:55:00,G
K675,0158,1408,15:57:30,G
K469,1019,1749,16:09:00,G
K677,0158,1728,16:18:30,G
K7037,1006,1750,16:21:00,G
K471,1019,1749,16:28:00,G
K681,0158,1408,16:38:30,G
K473,1019,1749,16:50:00,G
K683,0158,1728,16:58:30,G
K475,1019,1749,17:08:00,G
K7041,1006,1750,17:12:00,G
K685,0158,1408,17:18:00,G
K477,1019,1749,17:30:00,G
K687,0158,1408,17:38:30,G
S479,1019,1749,17:49:30,G
K689,0158,1728,17:57:30,G
K7043,1006,1750,18:02:00,G
K481,1019,1749,18:05:30,G
K691,0158,1408,18:15:30,G
S483,0159,1749,18:23:30,G
K7045,1006,1750,18:28:00,G
K693,1019,1728,18:32:00,G
K485,0158,1749,18:41:00,G
K695,1019,1408,18:48:00,G
K487,0158,1749,18:56:30,G
K7047,1006,1750,19:00:00,G
K697,0158,1728,19:05:30,G
K489,1019,1749,19:15:00,G
K491,1019,1716,19:22:30,G
K699,0158,1408,19:28:30,G
K7049,1006,1750,19:33:00,G
K493,1019,1749,19:39:00,G
K701,0158,1408,19:47:30,G
K495,1019,1749,19:56:30,G
K703,0158,1728,20:05:00,G
K497,1019,1749,20:13:00,G
K7051,1006,1750,20:17:00,G
K705,0158,1408,20:21:00,G
K499,1701,1749,20:29:30,G
K707,0158,1408,20:35:30,G
K501,1019,1716,20:44:00,G
K709,0158,1728,20:52:30,G
K503,1019,1749,21:01:00,G
K711,0158,1728,21:08:30,G
K505,1019,1749,21:15:30,G
K713,0158,1408,21:22:30,G
K507,1019,1716,21:30:00,G
K509,0158,1716,21:37:30,G
S511,1019,1749,21:46:00,G
K715,0158,1716,21:54:30,G
S513,0159,1749,22:05:00,G
K7055,1006,1750,22:12:00,G
K719,0158,1728,22:16:00,G
S515,1019,1749,22:23:30,G
K721,0158,1408,22:34:00,G
K517,1019,1749,22:44:00,G
K723,0158,1728,22:54:30,G
K519,0158,1716,23:09:00,G
K521,1019,1749,23:33:00,G
K523,1019,1716,23:48:00,G
