TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
K8001,1309,1329,06:36:00,G
K8003,1309,1329,07:06:10,G
K8005,1309,1329,07:35:10,G
K8007,1309,1329,08:00:30,G
K8009,1306,1329,08:31:20,G
K8011,1309,1329,08:51:00,G
K8013,1306,1329,09:16:00,G
K8015,1309,1329,09:45:30,G
K8017,1309,1329,10:07:50,G
K8019,1309,1329,10:38:10,G
K8021,1306,1329,11:01:30,G
K8023,1309,1329,11:24:00,G
K8025,1309,1329,11:42:40,G
K8027,1309,1329,12:16:30,G
K8029,1306,1329,12:43:10,G
K8031,1309,1329,13:03:00,G
K8033,1309,1329,13:26:20,G
K8035,1309,1329,13:50:10,G
K8037,1309,1329,14:15:30,G
K8039,1309,1329,14:32:00,G
K8041,1306,1329,15:07:40,G
K8043,1309,1329,15:35:40,G
K8045,1309,1329,15:59:30,G
K8047,1309,1329,16:33:10,G
K8049,1309,1329,16:50:00,G
K8051,1309,1329,17:13:20,G
K8053,1309,1329,17:40:10,G
K8055,1306,1329,18:08:10,G
K8057,1309,1329,18:24:10,G
K8059,1309,1329,18:54:10,G
K8061,1309,1329,19:19:10,G
K8063,1309,1329,19:45:40,G
K8065,1309,1329,20:10:40,G
K8067,1306,1329,20:45:40,G
K8069,1306,1329,21:06:10,G
K8071,1309,1329,21:27:10,G
K8073,1309,1329,21:49:30,G
K8075,1309,1329,22:10:10,G
K8077,1309,1329,22:40:00,G
K8079,1306,1329,23:15:30,G
K8083,1309,1329,23:51:00,G
K8085,1309,1329,24:18:00,G
