TRAIN_NO,ORIGINSTATION,DESTSTATION,ARRIVETIME,EXPRESS_YN
4302K,1759,0409,05:37:30,G
4304K,1759,0409,05:44:30,G
4502K,1762,0409,05:56:30,G
4504,1762,0409,06:08:30,G
4506K,1762,0409,06:20:30,G
4508K,1762,0409,06:32:30,G
4510,1762,0409,06:44:30,G
4512K,1762,0409,06:56:30,G
4514K,1762,0409,07:08:30,G
4516K,1762,0409,07:20:30,G
4306K,1759,0409,07:26:30,G
4518,1762,0409,07:32:30,G
4520,1762,0409,07:44:30,G
4522K,1762,0409,07:50:30,G
4524K,1762,0409,08:02:30,G
4526,1762,0409,08:14:30,G
4528,1762,0409,08:26:30,G
4308,1759,0409,08:36:30,G
4530K,1762,0409,08:41:30,G
4532,1762,0409,08:51:30,G
4534,1762,0409,09:02:30,G
4536,1762,0409,09:14:30,G
4538,1762,0409,09:26:30,G
4540K,1762,0409,09:38:30,G
4542K,1762,0409,09:50:30,G
4544K,1762,0409,09:55:30,G
4546K,1762,0409,10:07:30,G
4548,1762,0409,10:19:30,G
4550K,1762,0409,10:31:30,G
4552K,1762,0409,10:41:30,G
4554K,1762,0409,10:46:30,G
4556,1762,0409,10:56:30,G
4558K,1762,0409,11:06:30,G
4560K,1762,0409,11:11:30,G
4562K,1762,0409,11:21:30,G
4564K,1762,0409,11:31:30,G
4566K,1762,0409,11:36:30,G
4568K,1762,0409,11:46:30,G
4310,1759,0409,11:56:30,G
4570K,1762,0409,12:01:30,G
4312K,1759,0409,12:09:30,G
4572K,1762,0409,12:17:30,G
4574,1762,0409,12:26:30,G
4576K,1762,0409,12:36:30,G
4578,1762,0409,12:46:30,G
4580K,1762,0409,12:51:30,G
4582,1762,0409,13:01:30,G
4314K,1759,0409,13:09:30,G
4584,1762,0409,13:17:30,G
4586,1762,0409,13:26:30,G
4588K,1762,0409,13:36:30,G
4590,1762,0409,13:41:30,G
4592K,1762,0409,13:51:30,G
4594K,1762,0409,14:01:30,G
4596K,1762,0409,14:06:30,G
4316,1759,0409,14:14:30,G
4598K,1762,0409,14:22:30,G
4600,1762,0409,14:31:30,G
4602K,1762,0409,14:41:30,G
4604K,1762,0409,14:51:30,G
4606K,1762,0409,14:56:30,G
4608,1762,0409,15:06:30,G
4610K,1762,0409,15:14:30,G
4612K,1762,0409,15:22:30,G
4614K,1762,0409,15:31:30,G
4616K,1762,0409,15:41:30,G
4618K,1762,0409,15:46:30,G
4620K,1762,0409,15:56:30,G
4318,1759,0409,16:06:30,G
4622K,1762,0409,16:11:30,G
4320K,1759,0409,16:19:30,G
4624K,1762,0409,16:27:30,G
4626,1762,0409,16:36:30,G
4628K,1762,0409,16:46:30,G
4322,1759,0409,16:56:30,G
4630K,1762,0409,17:01:30,G
4324,1759,0409,17:11:30,G
4632K,1762,0409,17:16:30,G
4634,1762,0409,17:27:30,G
4636,1762,0409,17:38:30,G
4638K,1762,0409,17:48:30,G
4326,1759,0409,17:53:30,G
4640K,1762,0409,18:03:30,G
4642K,1762,0409,18:15:30,G
4328,1759,0409,18:27:30,G
4644K,1762,0409,18:33:30,G
4646,1762,0409,18:45:30,G
4648K,1762,0409,18:57:30,G
4650K,1762,0409,19:09:30,G
4652,1762,0409,19:21:30,G
4654K,1762,0409,19:33:30,G
4656K,1762,0409,19:45:30,G
4658K,1762,0409,19:57:30,G
4660K,1762,0409,20:09:30,G
4662K,1762,0409,20:15:30,G
4664K,1762,0409,20:27:30,G
4666K,1762,0409,20:39:30,G
4668,1762,0409,20:51:30,G
4670K,1762,0409,21:03:30,G
4672,1762,0409,21:15:30,G
4674K,1762,0409,21:27:30,G
4676,1762,0409,21:39:30,G
4678,1762,0409,21:51:30,G
4680,1762,0409,22:07:30,G
4682K,1762,0409,22:23:30,G
4684,1762,0409,22:39:30,G
4686,1762,0419,22:55:30,G
4688K,1762,1458,23:10:30,G
4690,1762,0433,23:25:30,G
4692K,1762,1458,23:50:30,G
