1002000203,6522,성수,00:00:03,1,1
1002000204,8541,삼성,00:00:18,1,2
1002000211,4543,신도림,00:00:24,1,2
1002000212,8544,홍대입구,00:00:22,1,1
1002000215,8519,성수,23:59:50,1,2
1002000221,7525,성수,23:59:57,1,2
1002000225,8538,성수,23:59:28,1,1
1002000230,4534,신도림,23:59:38,1,1
1002000232,8532,성수,23:59:01,1,1
1002000233,8533,성수,00:00:11,1,2
1002000234,6528,성수,23:59:40,1,1
1002000241,8537,성수,00:00:30,1,2
1002000241,7524,성수,23:59:46,1,1
1002000243,4539,신도림,23:59:31,1,2
1002000204,6522,성수,00:01:31,1,1
1002000207,7520,성수,00:00:49,1,1
1002000217,6523,성수,00:00:52,1,2
1002000218,8542,을지로입구,00:00:44,1,1
1002000223,4540,신도림,00:00:47,1,1
1002000226,8529,성수,00:01:08,1,2
1002000228,6536,성수,00:01:23,1,1
1002000235,6528,성수,00:01:49,1,1
1002000236,6526,성수,00:00:44,1,1
1002000238,4535,신도림,00:00:59,1,2
1002000242,4539,신도림,00:01:10,1,2
1002000242,7524,성수,00:01:31,1,1
1002002342,5712,까치산,00:00:49,1,1
1002002342,5711,신도림지선,00:01:22,1,2
1002000203,8541,삼성,00:01:40,1,2
1002000210,4543,신도림,00:01:58,1,2
1002000213,8544,홍대입구,00:02:49,1,1
1002000214,8519,성수,00:02:12,1,2
1002000216,6523,성수,00:02:46,1,2
1002000219,8542,을지로입구,00:02:32,1,1
1002000220,7525,성수,00:01:55,1,2
1002000224,4540,신도림,00:02:20,1,1
1002000226,8538,성수,00:02:01,1,1
1002000231,4534,신도림,00:02:14,1,1
1002000232,8533,성수,00:02:16,1,2
1002000237,6526,성수,00:02:49,1,1
1002000240,8537,성수,00:02:16,1,2
1002000241,4539,신도림,00:02:58,1,2
1002000202,8541,삼성,00:03:22,1,2
1002000205,6522,성수,00:03:24,1,1
1002000208,7520,성수,00:02:52,1,1
1002000209,4543,신도림,00:03:54,1,2
1002000213,8544,홍대입구,00:02:49,1,1
1002000213,8519,성수,00:03:54,1,2
1002000216,6523,성수,00:02:46,1,2
1002000225,8529,성수,00:03:54,1,2
1002000229,6536,성수,00:03:15,1,1
1002000236,6528,성수,00:03:26,1,1
1002000237,4535,신도림,00:03:46,1,2
1002000241,4539,신도림,00:02:58,1,2
1002000243,7524,성수,00:03:07,1,1
1002002343,5712,까치산,00:03:57,1,1
1002000201,8541,삼성,00:04:48,1,2
1002000201,7524,성수,00:05:09,1,1
1002000209,7520,성수,00:04:56,1,1
1002000214,8544,홍대입구,00:04:37,1,1
1002000215,6523,성수,00:05:09,1,2
1002000220,8542,을지로입구,00:04:32,1,1
1002000225,4540,신도림,00:05:06,1,1
1002000227,8538,성수,00:05:06,1,1
1002000230,6536,성수,00:05:06,1,1
1002000231,8533,성수,00:04:10,1,2
1002000232,4534,신도림,00:04:14,1,1
1002000234,8532,성수,00:04:32,1,1
1002000239,8537,성수,00:04:52,1,2
1002000240,4539,신도림,00:04:52,1,2
1002002341,5711,신도림지선,00:04:32,1,2
1002002343,5712,까치산,00:03:57,1,1
1002000201,7524,성수,00:05:09,1,1
1002000206,6522,성수,00:05:34,1,1
1002000208,4543,신도림,00:05:38,1,2
1002000212,8519,성수,00:06:01,1,2
1002000215,6523,성수,00:05:09,1,2
1002000218,7525,성수,00:05:49,1,2
1002000236,4535,신도림,00:05:55,1,2
1002000237,6528,성수,00:05:28,1,1
1002000238,6526,성수,00:05:43,1,1
1002002341,5711,신도림지선,00:04:32,1,2
1002000202,7524,성수,00:06:47,1,1
1002000207,4543,신도림,00:07:23,1,2
1002000210,7520,성수,00:06:49,1,1
1002000215,8544,홍대입구,00:07:08,1,1
1002000221,8542,을지로입구,00:06:27,1,1
1002000224,8529,성수,00:06:31,1,2
1002000226,4540,신도림,00:07:23,1,1
1002000228,8538,성수,00:07:02,1,1
1002000230,8533,성수,00:06:49,1,2
1002000233,4534,신도림,00:06:50,1,1
1002000235,8532,성수,00:06:34,1,1
1002000238,8537,성수,00:06:52,1,2
1002000239,4539,신도림,00:07:17,1,2
1002000243,8541,삼성,00:06:47,1,2
1002002111,1719,신설동,00:06:31,1,2
1002000203,7524,성수,00:08:23,1,1
1002000207,6522,성수,00:07:35,1,1
1002000207,4543,신도림,00:07:23,1,2
1002000211,8545,서울대입구,00:08:19,1,2
1002000211,7546,신도림,00:08:26,1,1
1002000214,6523,성수,00:07:45,1,2
1002000217,7525,성수,00:07:45,1,2
1002000223,8529,성수,00:08:10,1,2
1002000226,4540,신도림,00:07:23,1,1
1002000231,6536,성수,00:07:52,1,1
1002000233,4534,신도림,00:06:50,1,1
1002000235,4535,신도림,00:07:45,1,2
1002000236,8532,성수,00:08:11,1,1
1002000238,6528,성수,00:08:23,1,1
1002000239,6526,성수,00:07:54,1,1
1002000239,4539,신도림,00:07:17,1,2
1002002113,1720,성수지선,00:08:21,1,1
1002000206,4543,신도림,00:09:04,1,2
1002000208,6522,성수,00:09:14,1,1
1002000211,7546,신도림,00:08:26,1,1
1002000213,6523,성수,00:09:33,1,2
1002000216,8544,홍대입구,00:09:12,1,1
1002000222,8542,을지로입구,00:08:44,1,1
1002000229,8533,성수,00:08:58,1,2
1002000229,8538,성수,00:09:01,1,1
1002000232,6536,성수,00:09:48,1,1
1002000237,8537,성수,00:09:33,1,2
1002000238,4539,신도림,00:09:27,1,2
1002000242,8541,삼성,00:08:54,1,2
1002002112,1719,신설동,00:08:58,1,2
1002000204,7524,성수,00:09:55,1,1
1002000210,8545,서울대입구,00:09:51,1,2
1002000211,7546,신도림,00:08:26,1,1
1002000216,7525,성수,00:09:56,1,2
1002000222,8529,성수,00:10:12,1,2
1002000227,4540,신도림,00:10:03,1,1
1002000232,6536,성수,00:09:48,1,1
1002000237,8532,성수,00:10:07,1,1
1002000239,6528,성수,00:10:22,1,1
1002000240,6526,성수,00:10:12,1,1
1002000241,8541,삼성,00:10:37,1,2
1002002112,1720,성수지선,00:10:22,1,1
1002002113,1719,신설동,00:10:48,1,2
1002000205,4543,신도림,00:10:52,1,2
1002000205,7524,성수,00:11:49,1,1
1002000209,6522,성수,00:11:10,1,1
1002000209,8545,서울대입구,00:11:42,1,2
1002000212,6523,성수,00:11:42,1,2
1002000217,8544,홍대입구,00:11:26,1,1
1002000223,8542,을지로입구,00:11:00,1,1
1002000228,8533,성수,00:10:52,1,2
1002000230,8538,성수,00:10:55,1,1
1002000233,6536,성수,00:11:40,1,1
1002000236,8537,성수,00:11:32,1,2
1002002112,1720,성수지선,00:10:22,1,1
1002002113,1719,신설동,00:10:48,1,2
1002000204,4543,신도림,00:12:57,1,2
1002000205,7524,성수,00:11:49,1,1
1002000212,6523,성수,00:11:42,1,2
1002000212,7546,신도림,00:11:56,1,1
1002000215,7525,성수,00:12:08,1,2
1002000224,8542,을지로입구,00:12:28,1,1
1002000227,8533,성수,00:12:55,1,2
1002000228,4540,신도림,00:12:03,1,1
1002000237,4539,신도림,00:12:07,1,2
1002000238,8532,성수,00:12:51,1,1
1002000240,6528,성수,00:12:59,1,1
1002000240,8541,삼성,00:12:16,1,2
1002000241,6526,성수,00:12:05,1,1
1002002112,1720,성수지선,00:10:22,1,1
1002002341,5714,까치산,00:12:55,1,1
1002000204,4543,신도림,00:12:57,1,2
1002000206,7524,성수,00:13:39,1,1
1002000208,8545,서울대입구,00:13:26,1,2
1002000210,6522,성수,00:13:01,1,1
1002000218,8544,홍대입구,00:13:33,1,1
1002000220,8529,성수,00:13:48,1,2
1002000231,8538,성수,00:13:35,1,1
1002000235,8537,성수,00:13:15,1,2
1002000240,6528,성수,00:12:59,1,1
1002000242,6526,성수,00:13:51,1,1
1002002343,5713,신도림지선,00:13:11,1,2
1002000203,4543,신도림,00:14:22,1,2
1002000213,7546,신도림,00:14:19,1,1
1002000214,7525,성수,00:14:32,1,2
1002000229,4540,신도림,00:14:17,1,1
1002000234,6536,성수,00:14:16,1,1
1002000236,4539,신도림,00:14:14,1,2
1002000239,8532,성수,00:14:45,1,1
1002000239,8541,삼성,00:14:44,1,2
1002000241,6528,성수,00:14:47,1,1
1002002111,1720,성수지선,00:14:26,1,1
1002000202,4543,신도림,00:16:07,1,2
1002000207,7524,성수,00:15:27,1,1
1002000207,8545,서울대입구,00:15:12,1,2
1002000214,7525,성수,00:14:32,1,2
1002000219,8529,성수,00:15:57,1,2
1002000219,8544,홍대입구,00:15:24,1,1
1002000225,8542,을지로입구,00:15:15,1,1
1002000226,8533,성수,00:15:33,1,2
1002000230,4540,신도림,00:16:08,1,1
1002000232,8538,성수,00:15:30,1,1
1002000234,6536,성수,00:14:16,1,1
1002000234,8537,성수,00:15:31,1,2
1002000235,4539,신도림,00:16:04,1,2
1002000243,6526,성수,00:15:32,1,1
1002002111,1720,성수지선,00:14:26,1,1
1002002342,5714,까치산,00:15:24,1,1
1002002342,5713,신도림지선,00:15:43,1,2
1002000206,8545,서울대입구,00:16:49,1,2
1002000208,7524,성수,00:17:07,1,1
1002000213,7525,성수,00:16:50,1,2
1002000214,7546,신도림,00:16:14,1,1
1002000230,4540,신도림,00:16:08,1,1
1002000235,6536,성수,00:16:24,1,1
1002000235,4539,신도림,00:16:04,1,2
1002000238,8541,삼성,00:16:56,1,2
1002000242,6528,성수,00:16:30,1,1
1002000201,4543,신도림,00:17:31,1,2
1002000201,6526,성수,00:17:28,1,1
