1065006502,A2202,서울,23:59:04,1,1
1065006503,A3291,검암,23:56:20,1,2
1065006505,A2204,서울,23:57:57,1,1
1065006510,A2352,디지털미디어시티,23:57:58,1,1
1065006510,A2197,인천공항2터미널,23:57:54,1,2
1065006502,A2202,서울,23:59:04,1,1
1065006505,A2204,서울,23:57:57,1,1
1065006510,A2352,디지털미디어시티,23:57:58,1,1
1065006510,A2197,인천공항2터미널,23:57:54,1,2
1065006502,A2202,서울,23:59:04,1,1
1065006507,A2371,인천공항2터미널,5:08:24,2,2
1065006507,A2371,인천공항2터미널,5:08:24,2,2
1065006507,A2371,인천공항2터미널,5:08:24,2,2
1065006507,A2371,인천공항2터미널,5:08:24,2,2
1065006507,A2371,인천공항2터미널,5:08:24,2,2
1065065071,A2371,인천공항2터미널,5:13:24,2,2
1065065071,A2371,인천공항2터미널,5:13:24,2,2
1065065071,A2371,인천공항2터미널,5:13:24,2,2
1065065071,A2371,인천공항2터미널,5:13:24,2,2
1065065071,A2371,인천공항2터미널,5:13:24,2,2
1065065071,A2371,인천공항2터미널,5:13:24,2,2
1065006501,A2001,인천공항2터미널,5:21:04,2,2
1065006501,A2001,인천공항2터미널,5:21:04,2,2
1065006501,A2001,인천공항2터미널,5:21:04,2,2
1065006510,A1002,서울,5:23:45,2,1
1065006501,A2001,인천공항2터미널,5:21:04,2,2
1065006510,A1002,서울,5:23:45,2,1
1065006502,A2001,인천공항2터미널,5:25:27,2,2
1065006508,A2371,인천공항2터미널,5:25:54,2,2
1065006509,A1002,서울,5:25:52,2,1
1065006502,A2001,인천공항2터미널,5:25:27,2,2
1065006508,A2371,인천공항2터미널,5:25:54,2,2
1065006509,A1002,서울,5:25:52,2,1
1065006510,A2002,서울,5:26:17,2,1
1065006508,A2371,인천공항2터미널,5:25:54,2,2
1065006509,A1002,서울,5:25:52,2,1
1065006510,A2002,서울,5:26:17,2,1
1065006502,A2001,인천공항2터미널,5:25:27,2,2
1065006508,A2371,인천공항2터미널,5:25:54,2,2
1065006509,A1002,서울,5:25:52,2,1
1065006510,A2002,서울,5:26:17,2,1
1065006503,A2001,인천공항2터미널,5:28:55,2,2
1065006508,A2371,인천공항2터미널,5:25:54,2,2
1065006508,A1002,서울,5:29:09,2,1
1065006509,A2002,서울,5:29:25,2,1
1065006503,A2001,인천공항2터미널,5:28:55,2,2
1065006508,A1002,서울,5:29:09,2,1
1065006509,A2002,서울,5:29:25,2,1
1065006503,A2001,인천공항2터미널,5:28:55,2,2
1065006504,A3332,서울,5:31:05,2,1
1065006507,A3002,서울,5:30:36,2,1
1065006508,A1002,서울,5:29:09,2,1
1065006509,A2002,서울,5:29:25,2,1
1065006503,A2001,인천공항2터미널,5:28:55,2,2
