1009000908,9193,마곡나루,23:59:07,2,2
1009000918,9197,여의도,23:59:05,2,2
1009000920,9200,동작,23:58:58,2,1
1009000923,9199,동작,23:59:03,2,2
1009000928,9201,신논현,00:00:01,2,2
1009000913,9195,염창,00:01:03,2,2
1009000927,9201,신논현,00:02:04,2,2
1009000920,9199,동작,00:04:35,2,2
