A2371,인천공항2터미널,18522
A2001,인천공항2터미널,21375
A2003,인천공항2터미널,22539
A1001,인천공항2터미널,23706
A2005,인천공항2터미널,23778
A2007,인천공항2터미널,24565
A2009,인천공항2터미널,25360
A1003,인천공항2터미널,26085
A2011,인천공항2터미널,26158
A2013,인천공항2터미널,26831
A2015,인천공항2터미널,27510
A2017,인천공항2터미널,28151
A1005,인천공항2터미널,28528
A2019,인천공항2터미널,28959
A2021,인천공항2터미널,29663
A2023,인천공항2터미널,30310
A2025,인천공항2터미널,30732
A1007,인천공항2터미널,31010
A2027,인천공항2터미널,31469
A2029,인천공항2터미널,31893
A2031,인천공항2터미널,32618
A1009,인천공항2터미널,33299
A2033,인천공항2터미널,33380
A2035,인천공항2터미널,34054
A2037,인천공항2터미널,34427
A2039,인천공항2터미널,35111
A2041,인천공항2터미널,35556
A1011,인천공항2터미널,35693
A2043,인천공항2터미널,36171
A2045,인천공항2터미널,36904
A2047,인천공항2터미널,37342
A2049,인천공항2터미널,38157
A1013,인천공항2터미널,38096
A2051,인천공항2터미널,38834
A2053,인천공항2터미널,39432
A2055,인천공항2터미널,39988
A1015,인천공항2터미널,40491
A2057,인천공항2터미널,40555
A2059,인천공항2터미널,41380
A2061,인천공항2터미널,41908
A2063,인천공항2터미널,42737
A1017,인천공항2터미널,42890
A2065,인천공항2터미널,43362
A2067,인천공항2터미널,44046
A2069,인천공항2터미널,44802
A1019,인천공항2터미널,45311
A2071,인천공항2터미널,45363
A2073,인천공항2터미널,45787
A2075,인천공항2터미널,46591
A2077,인천공항2터미널,47305
A1021,인천공항2터미널,47742
A2079,인천공항2터미널,48216
A2081,인천공항2터미널,49034
A2083,인천공항2터미널,49556
A1023,인천공항2터미널,50100
A2085,인천공항2터미널,50161
A2087,인천공항2터미널,50918
A2089,인천공항2터미널,51655
A2091,인천공항2터미널,52107
A1025,인천공항2터미널,52515
A2093,인천공항2터미널,52995
A2095,인천공항2터미널,53863
A2097,인천공항2터미널,54745
A1027,인천공항2터미널,54939
A2099,인천공항2터미널,55401
A2101,인천공항2터미널,56204
A2103,인천공항2터미널,56705
A1029,인천공항2터미널,57323
A2105,인천공항2터미널,57389
A2107,인천공항2터미널,57798
A2109,인천공항2터미널,58560
A2111,인천공항2터미널,59288
A1031,인천공항2터미널,59696
A2113,인천공항2터미널,59753
A2115,인천공항2터미널,60500
A2117,인천공항2터미널,60911
A2119,인천공항2터미널,61592
A2121,인천공항2터미널,62193
A1033,인천공항2터미널,62139
A2123,인천공항2터미널,62892
A2125,인천공항2터미널,63370
A2127,인천공항2터미널,64095
A1035,인천공항2터미널,64526
A2129,인천공항2터미널,64582
A2131,인천공항2터미널,65435
A2133,인천공항2터미널,66161
A1037,인천공항2터미널,66918
A2135,인천공항2터미널,66966
A2137,인천공항2터미널,67729
A2139,인천공항2터미널,68166
A2141,인천공항2터미널,68895
A1039,인천공항2터미널,69289
A2143,인천공항2터미널,69354
A2145,인천공항2터미널,70066
A2147,인천공항2터미널,70708
A2149,인천공항2터미널,71283
A1041,인천공항2터미널,71718
A2151,인천공항2터미널,71783
A2153,인천공항2터미널,72436
A2155,인천공항2터미널,72884
A2157,인천공항2터미널,73695
A1043,인천공항2터미널,74134
A2159,인천공항2터미널,74205
A2161,인천공항2터미널,74817
A2163,인천공항2터미널,75402
A2165,인천공항2터미널,75811
A1045,인천공항2터미널,76503
A2167,인천공항2터미널,76587
A2169,인천공항2터미널,77306
A2181,인천공항2터미널,80305
A2183,인천공항2터미널,80686
A2185,인천공항2터미널,81129
A1049,인천공항2터미널,81298
A2187,인천공항2터미널,81760
A2189,인천공항2터미널,82360
A2191,인천공항2터미널,82974
A2193,인천공항2터미널,83530
A1051,인천공항2터미널,83686
A2195,인천공항2터미널,84155
A2197,인천공항2터미널,84679
A2199,인천공항2터미널,85160
A2201,인천공항2터미널,85659
A2171,인천공항2터미널,77783
A2173,인천공항2터미널,78227
A2175,인천공항2터미널,78758
A1047,인천공항2터미널,78885
A2177,인천공항2터미널,79370
A2179,인천공항2터미널,79813
