2238,서울,71123
2240,서울,74795
2242,서울,78001
2244,서울,82864
2246,서울,84476
2202,서울,21916
2204,서울,24189
2206,서울,25775
2502,서울,26612
2208,서울,28728
2210,서울,30207
2504,서울,31160
2506,서울,31966
2212,서울,33939
2214,서울,37355
2216,서울,40376
2218,서울,43710
2508,서울,46631
2510,서울,49734
2224,서울,53606
2512,서울,56576
2514,서울,60145
2516,서울,61991
2226,서울,64287
2232,서울,65966
2234,서울,67132
2236,서울,68746
