2202,서울,23706
2204,서울,28257
2206,서울,33141
2208,서울,35941
2210,서울,39254
2212,서울,42840
2214,서울,46632
2216,서울,50769
2218,서울,54404
2220,서울,58004
2222,서울,61471
2224,서울,64335
2226,서울,68175
2228,서울,71580
2230,서울,75192
2232,서울,78715
2234,서울,84100
2236,서울,88244
